assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,inhibs_lost_team100,airdragon_team200,hextechdragon_team100,baron_team200,waterdragon_team200
0.0,2.0,2.0,0.0,4.0,1.0,4.0,3.0,1.0,2.0,195.0,706.0,107.0,112.0,510.0,204.0,1109.0,1083.0,1032.0,274.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,0.0,2741,1637214065157,4107625386,CLASSIC,teambuilder-match-4107625386,1637211323093,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,63.0,0.0,76.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,10.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,3289.0,4108.0,3186.0,1915.0,0.0,1614.0,2051.0,3890.0,3757.0,207.0,NA1_4107625386,80.0,6.0,75.0,14.0,87.0,11.0,94.0,8.0,76.0,91.0,969.0,186.0,524.0,623.0,4283.0,4546.0,9840.0,1159.0,609.0,2024.0,400,1.0,251925.0,93121.0,142068.0,43208.0,8191.0,269288.0,83317.0,71705.0,80957.0,62460.0,900288.0,4289.0,4484.0,3710.0,2768.0,4596.0,7370.0,11891.0,5490.0,4572.0,2231.0,5395.0,3031.0,3987.0,3887.0,5060.0,5414.0,5584.0,4933.0,4387.0,4474.0,8.0,9.0,30.0,190.0,0.0,230.0,313.0,1209.0,0.0,440.0,206.0,0.0,12.0,33.0,14.0,33.0,13.0,4.0,18.0,85.0,11.0,70.0,0.0,100.0,7006.0,4229.0,5826.0,4139.0,4861.0,5446.0,6239.0,5825.0,5658.0,4213.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,2.0,,,2.0,
6.0,6.0,2.0,4.0,1.0,8.0,2.0,0.0,2.0,0.0,838.0,706.0,1852.0,387.0,268.0,315.0,263.0,419.0,1752.0,1125.0,1.0,3.0,2.0,2.0,5.0,2.0,6.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1951,1637206346768,4107493924,CLASSIC,teambuilder-match-4107493924,1637204395330,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,80.0,0.0,0.0,4.0,0.0,48.0,0.0,0.0,4.0,2.0,4.0,0.0,6.0,3.0,0.0,2.0,0.0,6.0,1.0,10.0,8.0,10.0,10.0,8.0,8.0,9.0,10.0,10.0,9.0,803.0,3159.0,420.0,8144.0,540.0,0.0,1563.0,3256.0,673.0,9415.0,NA1_4107493924,83.0,4.0,23.0,84.0,80.0,12.0,55.0,20.0,103.0,97.0,2946.0,370.0,3247.0,359.0,6024.0,5427.0,5665.0,1497.0,2019.0,1360.0,400,2.0,12459.0,67904.0,127175.0,165566.0,62357.0,57341.0,38044.0,177162.0,39648.0,197230.0,900224.0,3749.0,4074.0,4129.0,8742.0,6564.0,5615.0,7229.0,4931.0,3351.0,11226.0,5963.0,4156.0,6642.0,5262.0,4623.0,6140.0,4798.0,4694.0,4692.0,6575.0,5.0,7.0,0.0,544.0,461.0,238.0,0.0,188.0,0.0,178.0,658.0,450.0,8.0,21.0,8.0,5.0,14.0,42.0,6.0,11.0,11.0,12.0,1.0,100.0,6172.0,4189.0,6363.0,6637.0,4651.0,4560.0,5149.0,6429.0,6237.0,5906.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,
6.0,5.0,1.0,0.0,1.0,4.0,9.0,0.0,3.0,1.0,281.0,301.0,1080.0,1238.0,955.0,985.0,833.0,195.0,422.0,137.0,4.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,1941,1637353371468,4109408240,CLASSIC,teambuilder-match-4109408240,1637351430178,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,76.0,0.0,4.0,0.0,0.0,72.0,0.0,0.0,1.0,6.0,0.0,6.0,2.0,5.0,0.0,1.0,4.0,2.0,1.0,9.0,8.0,9.0,11.0,9.0,8.0,11.0,8.0,11.0,7.0,3713.0,2786.0,456.0,3259.0,312.0,1873.0,6907.0,0.0,3797.0,1477.0,NA1_4109408240,68.0,5.0,2.0,133.0,79.0,3.0,92.0,2.0,135.0,69.0,4116.0,615.0,6468.0,0.0,7804.0,1117.0,2804.0,1713.0,328.0,5357.0,400,0.0,34716.0,180087.0,279147.0,99978.0,25795.0,89552.0,279432.0,128548.0,97429.0,25795.0,900298.0,10688.0,3879.0,7487.0,3259.0,8218.0,2990.0,9711.0,1713.0,4125.0,6859.0,4231.0,4351.0,6705.0,5083.0,6055.0,5010.0,6083.0,4245.0,6857.0,4447.0,4.0,8.0,2858.0,478.0,562.0,0.0,101.0,0.0,0.0,0.0,0.0,24.0,12.0,31.0,5.0,14.0,6.0,34.0,9.0,5.0,12.0,9.0,2.0,100.0,5355.0,4587.0,5887.0,8103.0,5627.0,4344.0,7332.0,4939.0,7664.0,3653.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,,,1.0,,
3.0,3.0,0.0,1.0,8.0,4.0,0.0,0.0,2.0,0.0,197.0,1298.0,1140.0,1346.0,2390.0,928.0,362.0,339.0,691.0,51.0,6.0,0.0,1.0,1.0,1.0,3.0,5.0,4.0,7.0,5.0,1.0,3.0,0.0,0.0,2065,1637281347146,4108273322,CLASSIC,teambuilder-match-4108273322,1637279281563,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,44.0,0.0,4.0,0.0,4.0,0.0,0.0,60.0,0.0,1.0,4.0,9.0,7.0,0.0,0.0,3.0,1.0,4.0,4.0,9.0,12.0,8.0,8.0,9.0,10.0,7.0,10.0,6.0,9.0,6130.0,5282.0,1222.0,2684.0,256.0,496.0,0.0,6297.0,5491.0,1744.0,NA1_4108273322,79.0,113.0,5.0,18.0,106.0,74.0,75.0,99.0,4.0,2.0,274.0,1771.0,251.0,1538.0,7913.0,6958.0,589.0,701.0,196.0,1200.0,400,0.0,90047.0,293159.0,89688.0,69609.0,10601.0,28737.0,23589.0,124300.0,75260.0,161383.0,900292.0,6512.0,7054.0,1863.0,4440.0,8169.0,7801.0,589.0,7476.0,6761.0,3085.0,3997.0,6873.0,3990.0,5896.0,7865.0,5768.0,3752.0,6144.0,3641.0,5151.0,8.0,10.0,106.0,0.0,390.0,217.0,0.0,346.0,0.0,478.0,1074.0,139.0,8.0,10.0,9.0,22.0,11.0,13.0,15.0,9.0,29.0,695.0,0.0,100.0,6049.0,9063.0,4837.0,5004.0,5731.0,6316.0,4011.0,6352.0,2869.0,5807.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,2.0,1.0,,,2.0
2.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,7.0,1092.0,385.0,1387.0,2544.0,361.0,1264.0,303.0,676.0,276.0,359.0,3.0,4.0,0.0,1.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,1.0,2669,1637205103217,4107387819,CLASSIC,teambuilder-match-4107387819,1637202433604,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,72.0,0.0,0.0,0.0,84.0,0.0,0.0,2.0,3.0,6.0,3.0,2.0,3.0,1.0,6.0,0.0,4.0,1.0,8.0,10.0,11.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,2681.0,3662.0,1305.0,426.0,4065.0,479.0,86.0,250.0,2570.0,245.0,NA1_4107387819,22.0,75.0,116.0,4.0,77.0,72.0,13.0,22.0,103.0,87.0,880.0,150.0,4291.0,7753.0,849.0,4369.0,7719.0,5139.0,1557.0,7143.0,400,0.0,49578.0,118937.0,8159.0,163881.0,13480.0,262334.0,23126.0,184644.0,94502.0,17640.0,900301.0,3874.0,3812.0,5980.0,9081.0,5260.0,4905.0,8068.0,5666.0,4128.0,7388.0,4577.0,4495.0,6287.0,7794.0,4781.0,4514.0,6123.0,7426.0,4426.0,5759.0,10.0,5.0,312.0,0.0,384.0,901.0,345.0,56.0,262.0,276.0,0.0,0.0,48.0,3.0,8.0,2.0,17.0,12.0,42.0,118.0,9.0,11.0,1.0,200.0,4888.0,6380.0,7976.0,6427.0,6540.0,4783.0,4435.0,6295.0,6397.0,4807.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,4.0,,2.0,2.0,
4.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,2207.0,566.0,1022.0,1381.0,226.0,349.0,81.0,623.0,1468.0,649.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2174,1637369136712,4109626449,CLASSIC,teambuilder-match-4109626449,1637366962146,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,4.0,82.0,4.0,0.0,0.0,5.0,2.0,4.0,2.0,4.0,0.0,3.0,4.0,0.0,1.0,10.0,7.0,11.0,10.0,8.0,9.0,10.0,9.0,11.0,8.0,320.0,559.0,373.0,3688.0,69.0,3630.0,0.0,3233.0,0.0,1497.0,NA1_4109626449,81.0,25.0,21.0,84.0,90.0,19.0,92.0,4.0,110.0,90.0,4276.0,488.0,4175.0,673.0,4227.0,693.0,6698.0,249.0,6669.0,2044.0,440,0.0,18826.0,67625.0,497628.0,10340.0,39192.0,51336.0,72683.0,380691.0,97274.0,0.0,900280.0,4597.0,1090.0,5104.0,4598.0,4296.0,4731.0,8899.0,3961.0,7184.0,3541.0,5102.0,3996.0,6872.0,4521.0,5701.0,4899.0,5531.0,5248.0,6578.0,4449.0,6.0,2.0,0.0,42.0,555.0,236.0,0.0,408.0,2200.0,478.0,514.0,0.0,6.0,35.0,1.0,15.0,60.0,309.0,8.0,4.0,7.0,7.0,0.0,200.0,6254.0,4044.0,7409.0,6914.0,4889.0,5084.0,6802.0,5661.0,7742.0,4331.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,,,,1.0,
8.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,1752.0,915.0,1256.0,515.0,623.0,181.0,430.0,386.0,626.0,1368.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,2073,1637366543752,4109601492,CLASSIC,teambuilder-match-4109601492,1637364469884,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,84.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,6.0,1.0,11.0,9.0,9.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0,2061.0,2797.0,0.0,1956.0,786.0,0.0,1964.0,5291.0,3809.0,721.0,NA1_4109601492,97.0,6.0,7.0,114.0,97.0,14.0,90.0,24.0,105.0,96.0,5356.0,703.0,2886.0,334.0,3661.0,5960.0,1763.0,1824.0,441.0,5924.0,440,1.0,57224.0,110925.0,209321.0,81393.0,96101.0,16318.0,172203.0,104885.0,154787.0,151092.0,900323.0,7417.0,3501.0,3114.0,2290.0,4448.0,6218.0,3727.0,7635.0,4530.0,7514.0,6452.0,4765.0,5381.0,4850.0,5223.0,4506.0,4905.0,5196.0,5411.0,6468.0,6.0,6.0,0.0,0.0,228.0,0.0,0.0,258.0,0.0,518.0,279.0,867.0,10.0,24.0,67.0,14.0,15.0,28.0,14.0,17.0,15.0,9.0,0.0,200.0,8074.0,5097.0,5929.0,6433.0,4785.0,4303.0,6227.0,6305.0,6816.0,5112.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,,,,1.0,,1.0,
2.0,5.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,0.0,57.0,410.0,2024.0,290.0,660.0,605.0,588.0,364.0,1055.0,320.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,6.0,1.0,2.0,1.0,0.0,1554,1637269368037,4108131873,CLASSIC,teambuilder-match-4108131873,1637267813029,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,72.0,1.0,0.0,5.0,4.0,1.0,8.0,2.0,2.0,0.0,1.0,4.0,2.0,4.0,11.0,8.0,9.0,9.0,10.0,8.0,10.0,8.0,10.0,9.0,287.0,0.0,6908.0,1749.0,265.0,3715.0,0.0,327.0,5549.0,0.0,NA1_4108131873,101.0,21.0,4.0,65.0,84.0,12.0,90.0,9.0,96.0,91.0,5032.0,3649.0,525.0,100.0,8155.0,1104.0,7099.0,3063.0,824.0,6919.0,400,0.0,49964.0,77087.0,188168.0,183404.0,152791.0,107843.0,73367.0,305863.0,38023.0,36407.0,900330.0,7026.0,4691.0,7779.0,1850.0,10281.0,5282.0,7099.0,3744.0,6434.0,6919.0,6877.0,5210.0,6249.0,4500.0,6885.0,4555.0,5163.0,4764.0,6890.0,5195.0,4.0,8.0,1706.0,1042.0,346.0,0.0,1860.0,462.0,0.0,354.0,60.0,0.0,10.0,15.0,8.0,9.0,6.0,25.0,8.0,6.0,9.0,3.0,0.0,100.0,8002.0,4395.0,6043.0,6014.0,6266.0,4127.0,6351.0,4977.0,6863.0,5165.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,
1.0,1.0,5.0,2.0,0.0,3.0,3.0,3.0,4.0,0.0,285.0,657.0,327.0,426.0,436.0,541.0,490.0,411.0,282.0,347.0,3.0,4.0,4.0,0.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,2439,1637207025476,4107484486,CLASSIC,teambuilder-match-4107484486,1637204586360,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,56.0,68.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,6.0,1.0,3.0,0.0,10.0,7.0,9.0,11.0,9.0,9.0,8.0,10.0,10.0,9.0,420.0,933.0,586.0,5480.0,3077.0,2296.0,1513.0,5630.0,2880.0,305.0,NA1_4107484486,107.0,2.0,1.0,101.0,109.0,20.0,21.0,75.0,65.0,89.0,3514.0,13.0,2875.0,989.0,5489.0,1232.0,590.0,992.0,982.0,5672.0,400,1.0,46883.0,179394.0,155412.0,101349.0,0.0,37217.0,34717.0,56476.0,80844.0,327066.0,900267.0,4758.0,946.0,3542.0,6470.0,8566.0,3673.0,2606.0,6883.0,4359.0,5977.0,5865.0,3567.0,4727.0,6576.0,6046.0,4066.0,3915.0,5836.0,4167.0,5497.0,4.0,11.0,823.0,0.0,80.0,0.0,0.0,144.0,502.0,261.0,497.0,0.0,14.0,0.0,4.0,8.0,7.0,25.0,42.0,11.0,115.0,9.0,3.0,100.0,6946.0,4043.0,5327.0,7454.0,5654.0,5066.0,4182.0,6514.0,6736.0,5121.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,,,
4.0,1.0,0.0,7.0,4.0,3.0,3.0,6.0,6.0,2.0,901.0,457.0,557.0,168.0,271.0,1389.0,657.0,2000.0,374.0,7.0,2.0,2.0,1.0,6.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,3.0,0.0,0.0,1913,1637308375330,4109057735,CLASSIC,teambuilder-match-4109057735,1637306462288,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,8.0,51.0,0.0,0.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,5.0,1.0,5.0,6.0,11.0,8.0,10.0,10.0,9.0,7.0,10.0,9.0,10.0,9.0,4440.0,6489.0,824.0,1725.0,755.0,3178.0,0.0,2174.0,7120.0,102.0,NA1_4109057735,115.0,17.0,26.0,110.0,95.0,25.0,103.0,16.0,109.0,81.0,1243.0,1227.0,3336.0,4739.0,4749.0,619.0,2657.0,3562.0,1057.0,3950.0,400,2.0,27180.0,8588.0,117569.0,30220.0,4262.0,37430.0,6244.0,123107.0,128479.0,12223.0,900335.0,5683.0,8252.0,4426.0,6465.0,5505.0,3918.0,3790.0,6385.0,8178.0,4237.0,6536.0,6282.0,7375.0,6003.0,5621.0,4604.0,5567.0,6150.0,5774.0,6807.0,10.0,3.0,0.0,535.0,266.0,0.0,0.0,120.0,1132.0,648.0,0.0,184.0,13.0,31.0,4.0,10.0,7.0,19.0,5.0,5.0,11.0,8.0,0.0,200.0,8558.0,4712.0,6394.0,6781.0,5058.0,4051.0,6369.0,6115.0,7047.0,5957.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,2.0,,,1.0,1.0
4.0,4.0,2.0,5.0,1.0,5.0,10.0,1.0,1.0,2.0,1613.0,885.0,126.0,1165.0,143.0,876.0,211.0,567.0,432.0,87.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,5.0,8.0,4.0,1.0,4.0,0.0,0.0,1976,1637306022145,4109072607,CLASSIC,teambuilder-match-4109072607,1637304046007,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,72.0,4.0,4.0,0.0,2.0,58.0,0.0,0.0,4.0,3.0,11.0,2.0,3.0,4.0,0.0,3.0,2.0,3.0,1.0,11.0,8.0,9.0,11.0,9.0,8.0,10.0,9.0,9.0,8.0,2808.0,2513.0,0.0,1938.0,2635.0,3157.0,0.0,815.0,6008.0,283.0,NA1_4109072607,110.0,5.0,8.0,92.0,97.0,27.0,96.0,11.0,85.0,83.0,7395.0,1042.0,4545.0,6803.0,3446.0,1365.0,11533.0,5775.0,846.0,5664.0,400,0.0,306122.0,128480.0,147168.0,82392.0,37687.0,88831.0,103550.0,208485.0,166824.0,13575.0,900260.0,10203.0,4018.0,6455.0,9932.0,6396.0,4570.0,11561.0,6908.0,6856.0,7016.0,6088.0,3969.0,5426.0,8265.0,5923.0,5126.0,6856.0,5757.0,4657.0,5087.0,9.0,5.0,0.0,461.0,1909.0,1190.0,314.0,46.0,28.0,318.0,1.0,1068.0,6.0,35.0,9.0,7.0,10.0,40.0,13.0,19.0,19.0,9.0,1.0,200.0,7548.0,4204.0,6018.0,8294.0,5611.0,4907.0,6865.0,5939.0,5607.0,4805.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,,,1.0,2.0
5.0,0.0,0.0,5.0,4.0,3.0,2.0,3.0,7.0,2.0,1260.0,655.0,533.0,237.0,476.0,1482.0,93.0,132.0,483.0,530.0,4.0,2.0,6.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1748,1637301838010,4109022708,CLASSIC,teambuilder-match-4109022708,1637300089436,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0,1.0,4.0,0.0,1.0,5.0,3.0,0.0,6.0,3.0,3.0,3.0,10.0,8.0,8.0,10.0,9.0,8.0,10.0,9.0,10.0,10.0,2187.0,3576.0,2032.0,5286.0,7101.0,1258.0,1524.0,0.0,3026.0,319.0,NA1_4109022708,98.0,12.0,3.0,125.0,85.0,28.0,103.0,7.0,94.0,112.0,5660.0,480.0,1661.0,462.0,458.0,925.0,4292.0,6336.0,494.0,5788.0,400,0.0,60746.0,101289.0,188291.0,92698.0,140879.0,42442.0,101918.0,81601.0,132367.0,22799.0,900299.0,8169.0,4676.0,4061.0,5922.0,7814.0,2683.0,5991.0,6483.0,3520.0,6108.0,5410.0,4705.0,5073.0,5152.0,4936.0,5707.0,5743.0,6282.0,6623.0,6280.0,9.0,3.0,322.0,620.0,367.0,172.0,254.0,500.0,174.0,147.0,0.0,0.0,8.0,24.0,443.0,15.0,6.0,28.0,9.0,5.0,10.0,10.0,0.0,200.0,6734.0,4983.0,4953.0,6861.0,5092.0,4914.0,7194.0,5943.0,7020.0,6165.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,2.0,,,1.0,1.0
6.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1467.0,156.0,1239.0,1509.0,369.0,1101.0,584.0,136.0,1323.0,772.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,2364,1637302563516,4109033156,CLASSIC,teambuilder-match-4109033156,1637300199472,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,72.0,0.0,4.0,0.0,0.0,88.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,8.0,5.0,3.0,1.0,9.0,8.0,8.0,10.0,10.0,11.0,9.0,9.0,10.0,11.0,104.0,0.0,4914.0,253.0,5746.0,5531.0,2420.0,5120.0,339.0,5701.0,NA1_4109033156,91.0,6.0,18.0,14.0,100.0,90.0,87.0,109.0,4.0,123.0,3481.0,3451.0,722.0,2455.0,1012.0,1038.0,2384.0,1037.0,7309.0,741.0,430,0.0,240276.0,15623.0,128703.0,181446.0,49211.0,58297.0,153681.0,118062.0,312833.0,190724.0,900232.0,4308.0,3620.0,5986.0,2929.0,7109.0,6707.0,4805.0,6706.0,7961.0,6443.0,5817.0,5226.0,4339.0,5419.0,6889.0,5851.0,5059.0,7706.0,7508.0,6047.0,9.0,6.0,721.0,169.0,349.0,220.0,350.0,137.0,0.0,548.0,312.0,0.0,3.0,20.0,29.0,8.0,17.0,4.0,25.0,4.0,2.0,11.0,0.0,200.0,5339.0,4512.0,4205.0,6298.0,7116.0,7710.0,5867.0,5642.0,6837.0,8219.0,0.0,2.0,0.0,1.0,1.0,1.0,10.0,2.0,1.0,2.0,,,1.0,1.0
6.0,3.0,1.0,3.0,4.0,4.0,8.0,3.0,1.0,2.0,-70.0,218.0,1365.0,1082.0,1830.0,691.0,350.0,443.0,20.0,1109.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,6.0,6.0,2.0,2.0,0.0,0.0,1705,1637366060531,4109601154,CLASSIC,teambuilder-match-4109601154,1637364355109,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,86.0,0.0,0.0,0.0,0.0,71.0,0.0,4.0,2.0,6.0,1.0,7.0,3.0,1.0,0.0,4.0,6.0,1.0,1.0,9.0,7.0,10.0,9.0,10.0,8.0,11.0,9.0,9.0,9.0,929.0,1313.0,1191.0,601.0,10054.0,2837.0,483.0,404.0,9041.0,2597.0,NA1_4109601154,77.0,22.0,25.0,86.0,119.0,15.0,136.0,21.0,78.0,66.0,1631.0,989.0,5804.0,5763.0,1114.0,792.0,1810.0,5988.0,431.0,1396.0,420,1.0,57633.0,24703.0,109371.0,43138.0,130270.0,147584.0,14371.0,127396.0,167376.0,222318.0,900308.0,2560.0,2303.0,7785.0,6671.0,11168.0,3866.0,2294.0,7061.0,9472.0,4155.0,4780.0,3888.0,6881.0,5137.0,8570.0,5476.0,5300.0,5868.0,7135.0,4144.0,3.0,8.0,0.0,0.0,789.0,306.0,0.0,236.0,0.0,668.0,0.0,162.0,404.0,35.0,3.0,12.0,8.0,55.0,11.0,9.0,9.0,41.0,1.0,100.0,5829.0,3849.0,6988.0,5993.0,7138.0,4616.0,7383.0,5955.0,5582.0,5455.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,,,,,
