assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,hextechdragon_team100,airdragon_team200,riftherald_team200,baron_team200,inhibs_lost_team100,chemtechdragon_team200,waterdragon_team200
3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,453.0,269.0,1922.0,473.0,1881.0,769.0,473.0,-86.0,486.0,537.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1830,1637193855819,4107230736,CLASSIC,teambuilder-match-4107230736,1637192024902,MATCHED_GAME,11.23.409.111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,8.0,7.0,11.0,9.0,9.0,10.0,10.0,8.0,10.0,8.0,1529.0,1856.0,522.0,997.0,0.0,1072.0,6589.0,3720.0,6441.0,118.0,NA1_4107230736,27.0,9.0,19.0,75.0,96.0,65.0,90.0,7.0,103.0,92.0,674.0,546.0,8702.0,3157.0,3835.0,1898.0,1968.0,418.0,744.0,3710.0,400,0.0,35291.0,84001.0,256198.0,32797.0,73659.0,69406.0,297340.0,79656.0,93074.0,34483.0,900330.0,2331.0,2402.0,10060.0,4821.0,4361.0,2971.0,8557.0,4346.0,7467.0,3828.0,3673.0,3794.0,8542.0,4293.0,5981.0,3969.0,4648.0,5199.0,5201.0,4912.0,5.0,10.0,128.0,0.0,835.0,667.0,526.0,0.0,0.0,207.0,281.0,0.0,18.0,23.0,4.0,4.0,11.0,10.0,10.0,9.0,12.0,8.0,0.0,100.0,4175.0,3837.0,8559.0,5527.0,5301.0,6313.0,6888.0,4095.0,7136.0,4765.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,1.0,,1.0,1.0,
4.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,334.0,452.0,588.0,690.0,18.0,344.0,574.0,252.0,637.0,498.0,1.0,2.0,5.0,3.0,4.0,5.0,5.0,1.0,1.0,5.0,3.0,3.0,0.0,0.0,2316,1637190370415,4107212367,CLASSIC,teambuilder-match-4107212367,1637188053882,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,76.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,5.0,4.0,4.0,10.0,8.0,9.0,10.0,8.0,7.0,9.0,10.0,10.0,9.0,2513.0,0.0,0.0,3649.0,1315.0,1016.0,3177.0,7592.0,4511.0,296.0,NA1_4107212367,100.0,30.0,12.0,81.0,70.0,18.0,85.0,14.0,73.0,87.0,6773.0,4176.0,3211.0,636.0,4523.0,1455.0,1546.0,294.0,1011.0,6804.0,400,1.0,47957.0,66098.0,119012.0,58928.0,12849.0,77072.0,19883.0,139580.0,18267.0,29461.0,900282.0,9287.0,4945.0,4252.0,4633.0,5917.0,2732.0,4723.0,8349.0,6100.0,7100.0,6644.0,5102.0,5538.0,4660.0,5218.0,3259.0,4484.0,6878.0,5487.0,5798.0,2.0,11.0,0.0,768.0,1040.0,348.0,78.0,260.0,0.0,462.0,577.0,0.0,13.0,20.0,11.0,13.0,14.0,26.0,10.0,3.0,15.0,16.0,0.0,100.0,6927.0,4887.0,5301.0,6581.0,4917.0,3513.0,5657.0,6134.0,6950.0,5132.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,,,1.0,,,2.0,
5.0,6.0,5.0,0.0,2.0,1.0,4.0,4.0,4.0,2.0,216.0,216.0,559.0,961.0,126.0,549.0,288.0,791.0,513.0,40.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,0.0,1717,1637187590179,4107118326,CLASSIC,teambuilder-match-4107118326,1637185872617,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,0.0,59.0,0.0,0.0,6.0,4.0,1.0,5.0,1.0,5.0,0.0,5.0,2.0,0.0,5.0,11.0,8.0,9.0,10.0,9.0,7.0,9.0,9.0,10.0,9.0,1385.0,4131.0,6942.0,3168.0,584.0,0.0,4791.0,636.0,510.0,39.0,NA1_4107118326,95.0,4.0,12.0,92.0,94.0,23.0,84.0,15.0,86.0,54.0,8410.0,606.0,601.0,1116.0,7315.0,1781.0,3959.0,3784.0,5602.0,4358.0,400,1.0,302744.0,117934.0,97089.0,79299.0,23645.0,34746.0,105401.0,147395.0,5911.0,78448.0,900238.0,10178.0,5225.0,8037.0,4455.0,7956.0,2195.0,9551.0,4723.0,6255.0,5464.0,6936.0,5901.0,6934.0,4936.0,6221.0,4299.0,6263.0,5901.0,5528.0,4000.0,10.0,3.0,382.0,488.0,492.0,170.0,56.0,413.0,801.0,302.0,142.0,1065.0,10.0,26.0,5.0,7.0,6.0,24.0,10.0,6.0,4.0,8.0,0.0,200.0,7428.0,4961.0,6032.0,6457.0,5285.0,3659.0,5564.0,5451.0,6900.0,5899.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,1.0,1.0,
4.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,342.0,655.0,2203.0,1032.0,1051.0,1287.0,1172.0,999.0,344.0,531.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,1726,1637336845436,4109267240,CLASSIC,teambuilder-match-4109267240,1637335118553,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,96.0,4.0,0.0,0.0,0.0,100.0,8.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,10.0,7.0,11.0,11.0,8.0,8.0,10.0,10.0,11.0,8.0,265.0,4824.0,241.0,386.0,559.0,5049.0,1601.0,0.0,1023.0,505.0,NA1_4109267240,66.0,17.0,22.0,116.0,93.0,15.0,103.0,11.0,125.0,87.0,3868.0,624.0,3935.0,5821.0,5245.0,451.0,8963.0,2112.0,3947.0,2351.0,400,2.0,76678.0,7135.0,385919.0,44162.0,3105.0,81116.0,38160.0,122018.0,74662.0,39384.0,900280.0,4434.0,5448.0,5244.0,6546.0,5804.0,5830.0,11516.0,3112.0,5673.0,2856.0,3992.0,4405.0,6403.0,6832.0,5151.0,4662.0,5972.0,6074.0,5964.0,5296.0,5.0,6.0,300.0,0.0,1068.0,338.0,0.0,330.0,951.0,1000.0,703.0,0.0,7.0,18.0,8.0,5.0,13.0,277.0,3.0,3.0,11.0,18.0,0.0,100.0,6134.0,4057.0,7658.0,7581.0,4827.0,4643.0,7017.0,6259.0,8057.0,4925.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,,1.0,
0.0,7.0,1.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,12.0,279.0,1243.0,911.0,327.0,1468.0,279.0,977.0,-124.0,154.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,0.0,2273,1637302486889,4109003177,CLASSIC,teambuilder-match-4109003177,1637300212899,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,98.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,5.0,0.0,3.0,3.0,0.0,3.0,10.0,7.0,9.0,10.0,8.0,9.0,10.0,9.0,10.0,8.0,790.0,1440.0,11322.0,419.0,0.0,367.0,0.0,1613.0,0.0,882.0,NA1_4109003177,92.0,4.0,104.0,94.0,23.0,4.0,85.0,10.0,83.0,95.0,6103.0,435.0,930.0,5044.0,3186.0,4710.0,9162.0,949.0,5186.0,3566.0,400,0.0,34030.0,54236.0,168702.0,65239.0,42454.0,331434.0,33341.0,109671.0,73838.0,0.0,900319.0,7181.0,2345.0,12253.0,5727.0,3773.0,5382.0,9903.0,2739.0,5697.0,4449.0,5262.0,3879.0,5754.0,4731.0,5152.0,6968.0,7104.0,5877.0,5681.0,4854.0,11.0,8.0,286.0,470.0,0.0,262.0,586.0,304.0,740.0,177.0,511.0,0.0,12.0,32.0,16.0,10.0,24.0,7.0,10.0,0.0,6.0,10.0,0.0,100.0,6631.0,3973.0,5496.0,7121.0,4437.0,5972.0,7237.0,6075.0,6563.0,4571.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,,,1.0,2.0,2.0,,
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,814.0,530.0,528.0,-57.0,841.0,287.0,4854.0,1417.0,987.0,2032.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2549,1637299854709,4108904939,CLASSIC,teambuilder-match-4108904939,1637297304938,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,20.0,4.0,0.0,95.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,10.0,7.0,9.0,9.0,8.0,6.0,12.0,10.0,8.0,10.0,2503.0,0.0,375.0,5130.0,2075.0,275.0,2329.0,5513.0,309.0,267.0,NA1_4108904939,73.0,21.0,105.0,81.0,13.0,7.0,152.0,66.0,84.0,5.0,1173.0,1126.0,9117.0,76.0,363.0,170.0,7391.0,1087.0,3093.0,3131.0,400,0.0,319840.0,26867.0,33423.0,75366.0,193249.0,6177.0,48957.0,142312.0,77668.0,224423.0,900213.0,4142.0,1195.0,9493.0,5374.0,2582.0,464.0,9721.0,6615.0,3498.0,3568.0,3889.0,3630.0,5428.0,4318.0,4401.0,2587.0,7954.0,4107.0,4662.0,5942.0,8.0,7.0,466.0,68.0,0.0,168.0,144.0,18.0,0.0,14.0,96.0,170.0,16.0,32.0,10.0,12.0,14.0,6.0,15.0,18.0,15.0,7.0,0.0,100.0,6330.0,3727.0,6086.0,5889.0,4836.0,2567.0,9478.0,6341.0,4920.0,6865.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,1.0,2.0,2.0,,2.0
6.0,3.0,0.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1997.0,1168.0,90.0,1093.0,361.0,384.0,314.0,474.0,664.0,1450.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,0.0,1896,1637296871248,4108857709,CLASSIC,teambuilder-match-4108857709,1637294974365,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,68.0,0.0,4.0,0.0,0.0,84.0,0.0,0.0,7.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,12.0,9.0,8.0,10.0,8.0,7.0,8.0,9.0,9.0,9.0,0.0,3285.0,488.0,572.0,211.0,997.0,1955.0,308.0,1773.0,1587.0,NA1_4108857709,135.0,11.0,8.0,95.0,85.0,27.0,48.0,7.0,70.0,113.0,7310.0,981.0,2593.0,4877.0,4794.0,206.0,888.0,3316.0,230.0,6048.0,400,1.0,80566.0,68643.0,173318.0,59493.0,28997.0,23945.0,20944.0,97678.0,146813.0,7234.0,900324.0,7808.0,4440.0,3146.0,5680.0,5005.0,1539.0,2843.0,3774.0,2004.0,7655.0,8272.0,4568.0,4990.0,5698.0,4436.0,3534.0,3449.0,4539.0,3729.0,7300.0,3.0,7.0,498.0,173.0,64.0,230.0,0.0,336.0,0.0,149.0,0.0,20.0,8.0,43.0,10.0,27.0,14.0,25.0,7.0,10.0,13.0,9.0,0.0,200.0,9248.0,5234.0,4730.0,6806.0,4152.0,3772.0,4729.0,5356.0,5190.0,5445.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,1.0,1.0,,,
4.0,5.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,0.0,332.0,202.0,1103.0,1125.0,56.0,41.0,544.0,1736.0,434.0,380.0,8.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,5.0,2.0,2.0,0.0,1.0,2128,1637291779196,4108741236,CLASSIC,teambuilder-match-4108741236,1637289650153,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,4.0,93.0,2.0,4.0,1.0,1.0,5.0,7.0,0.0,8.0,0.0,5.0,0.0,4.0,1.0,8.0,8.0,9.0,11.0,8.0,7.0,11.0,10.0,10.0,8.0,0.0,266.0,2807.0,5957.0,0.0,3295.0,0.0,1482.0,3402.0,3616.0,NA1_4108741236,45.0,32.0,8.0,96.0,99.0,22.0,130.0,21.0,88.0,91.0,2492.0,3591.0,456.0,1300.0,8343.0,826.0,8028.0,4858.0,681.0,4745.0,400,0.0,39011.0,44833.0,366549.0,27915.0,56790.0,64955.0,72477.0,106993.0,88072.0,96670.0,900305.0,3855.0,4057.0,3538.0,8025.0,8587.0,4343.0,8354.0,7141.0,4084.0,9996.0,3582.0,4452.0,4553.0,6020.0,7006.0,3536.0,8069.0,6336.0,5099.0,6430.0,11.0,4.0,1363.0,200.0,274.0,767.0,243.0,222.0,326.0,801.0,0.0,1635.0,9.0,26.0,3.0,37.0,5.0,28.0,12.0,2.0,26.0,8.0,0.0,200.0,4848.0,4342.0,5051.0,7413.0,4571.0,3765.0,7940.0,6959.0,6275.0,4452.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,4.0,,
6.0,1.0,1.0,2.0,8.0,1.0,8.0,2.0,4.0,2.0,1666.0,209.0,2335.0,228.0,1280.0,325.0,744.0,1662.0,545.0,152.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,1986,1637289159822,4108483747,CLASSIC,teambuilder-match-4108483747,1637287172855,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,3.0,0.0,4.0,4.0,3.0,0.0,10.0,8.0,11.0,10.0,8.0,8.0,10.0,10.0,11.0,8.0,0.0,2946.0,0.0,9683.0,934.0,2178.0,292.0,1824.0,5288.0,3612.0,NA1_4108483747,105.0,28.0,42.0,63.0,107.0,0.0,93.0,13.0,108.0,60.0,6198.0,1216.0,5341.0,176.0,8826.0,883.0,5297.0,1960.0,963.0,3658.0,400,2.0,56058.0,58871.0,270028.0,141231.0,38051.0,99320.0,38488.0,185269.0,31423.0,235386.0,900258.0,6498.0,4626.0,5737.0,10015.0,10013.0,3063.0,6919.0,4316.0,6283.0,8187.0,5251.0,3809.0,7585.0,5658.0,6955.0,4960.0,5719.0,5987.0,6350.0,5302.0,4.0,11.0,300.0,463.0,396.0,156.0,252.0,1.0,1329.0,531.0,31.0,915.0,10.0,18.0,11.0,8.0,10.0,27.0,7.0,5.0,9.0,6.0,0.0,100.0,6765.0,4736.0,8267.0,6302.0,4913.0,4650.0,7222.0,6295.0,7371.0,4516.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,,,,
2.0,5.0,0.0,1.0,5.0,4.0,4.0,0.0,3.0,2.0,1028.0,70.0,1321.0,1401.0,142.0,503.0,327.0,364.0,195.0,45.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,1920,1637286674509,4108376608,CLASSIC,teambuilder-match-4108376608,1637284754329,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,6.0,4.0,0.0,0.0,68.0,0.0,0.0,7.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,10.0,8.0,10.0,10.0,9.0,7.0,11.0,8.0,9.0,9.0,460.0,4873.0,621.0,227.0,54.0,581.0,0.0,1625.0,1782.0,903.0,NA1_4108376608,95.0,2.0,7.0,106.0,95.0,8.0,132.0,5.0,70.0,109.0,6914.0,551.0,4596.0,10050.0,4797.0,287.0,6053.0,515.0,721.0,5285.0,400,1.0,16420.0,92493.0,303930.0,28376.0,45752.0,18895.0,58472.0,148019.0,71305.0,103810.0,900327.0,7763.0,5625.0,5586.0,10278.0,4902.0,868.0,6593.0,2656.0,2503.0,6467.0,6928.0,4745.0,6671.0,7161.0,5142.0,3228.0,6577.0,4389.0,4460.0,5945.0,3.0,7.0,388.0,200.0,368.0,0.0,50.0,0.0,540.0,514.0,0.0,279.0,8.0,24.0,8.0,9.0,28.0,12.0,10.0,7.0,5.0,6.0,0.0,100.0,6400.0,4077.0,6281.0,7189.0,5512.0,3784.0,7724.0,4537.0,5611.0,5346.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,1.0,
4.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,341.0,287.0,946.0,1481.0,902.0,495.0,289.0,158.0,500.0,446.0,4.0,2.0,1.0,0.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,2106,1637557429215,4112496225,CLASSIC,teambuilder-match-4112496225,1637555323025,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,90.0,0.0,0.0,0.0,0.0,4.0,70.0,0.0,4.0,4.0,3.0,1.0,2.0,5.0,0.0,0.0,1.0,2.0,1.0,11.0,8.0,9.0,12.0,8.0,8.0,11.0,10.0,9.0,9.0,0.0,2472.0,2877.0,6271.0,214.0,3211.0,5846.0,287.0,99.0,6604.0,NA1_4112496225,92.0,2.0,10.0,112.0,106.0,9.0,94.0,86.0,8.0,111.0,5293.0,858.0,1948.0,945.0,4489.0,1096.0,1458.0,1899.0,1258.0,40.0,400,0.0,50843.0,19269.0,353668.0,97377.0,22336.0,180979.0,22940.0,212845.0,29415.0,107419.0,900313.0,7192.0,3611.0,4990.0,7718.0,4716.0,4581.0,7683.0,2506.0,1433.0,6671.0,6051.0,4027.0,6046.0,5626.0,4927.0,4495.0,7024.0,4178.0,4875.0,5546.0,11.0,4.0,1899.0,280.0,164.0,502.0,12.0,273.0,379.0,320.0,76.0,26.0,6.0,11.0,11.0,6.0,6.0,36.0,8.0,10.0,9.0,4.0,0.0,200.0,7600.0,4797.0,5951.0,8833.0,4483.0,4709.0,8112.0,6499.0,5640.0,5521.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,2.0,,1.0
9.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0,3.0,3.0,204.0,708.0,116.0,1258.0,332.0,342.0,102.0,256.0,723.0,1029.0,2.0,4.0,3.0,0.0,6.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,1721,1637554995674,4112479865,CLASSIC,teambuilder-match-4112479865,1637553273791,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,4.0,0.0,1.0,0.0,8.0,2.0,10.0,9.0,8.0,11.0,8.0,8.0,10.0,9.0,10.0,9.0,119.0,4012.0,1388.0,4140.0,13686.0,3328.0,2496.0,0.0,2616.0,702.0,NA1_4112479865,106.0,46.0,3.0,107.0,77.0,10.0,79.0,12.0,76.0,77.0,3143.0,1530.0,2107.0,630.0,47.0,1238.0,1809.0,3068.0,593.0,8667.0,400,0.0,87103.0,152358.0,125846.0,21254.0,123343.0,17732.0,24048.0,61908.0,158462.0,27081.0,900149.0,4711.0,6024.0,3678.0,5187.0,14019.0,4801.0,6153.0,4565.0,3210.0,9598.0,4829.0,5183.0,5731.0,5533.0,5642.0,4912.0,5727.0,4841.0,3728.0,6799.0,11.0,3.0,1448.0,482.0,182.0,416.0,284.0,234.0,1846.0,1496.0,0.0,228.0,5.0,11.0,579.0,4.0,4.0,8.0,8.0,3.0,9.0,10.0,0.0,200.0,6599.0,5763.0,4959.0,7890.0,4347.0,4583.0,6446.0,5279.0,6645.0,5118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,,
3.0,3.0,2.0,3.0,3.0,5.0,3.0,0.0,3.0,4.0,829.0,565.0,305.0,719.0,155.0,756.0,263.0,259.0,928.0,152.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,1552,1637552199048,4112430468,CLASSIC,teambuilder-match-4112430468,1637550647044,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,80.0,8.0,0.0,4.0,0.0,68.0,4.0,0.0,4.0,10.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,11.0,7.0,10.0,10.0,8.0,9.0,10.0,8.0,10.0,8.0,5309.0,1637.0,673.0,46.0,3148.0,686.0,177.0,215.0,776.0,3836.0,NA1_4112430468,104.0,1.0,13.0,87.0,2.0,112.0,93.0,9.0,107.0,102.0,712.0,628.0,9507.0,6085.0,548.0,4747.0,6217.0,3447.0,2627.0,980.0,700,2.0,88398.0,16087.0,152902.0,115354.0,77128.0,103145.0,42719.0,193168.0,77207.0,110245.0,900281.0,6545.0,2266.0,10462.0,6131.0,3697.0,5434.0,8367.0,3915.0,3822.0,4956.0,5904.0,3740.0,8520.0,5409.0,3655.0,4741.0,4638.0,4894.0,5463.0,4952.0,2.0,7.0,524.0,0.0,281.0,0.0,0.0,0.0,1972.0,252.0,418.0,140.0,3.0,23.0,2.0,7.0,13.0,8.0,6.0,5.0,9.0,9.0,0.0,100.0,7528.0,4015.0,6856.0,7164.0,4453.0,5106.0,6397.0,4803.0,7037.0,4601.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,,,,,
3.0,6.0,0.0,2.0,5.0,4.0,9.0,2.0,2.0,3.0,408.0,706.0,636.0,793.0,986.0,85.0,761.0,1516.0,193.0,256.0,1.0,2.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1601,1637498239639,4111668547,CLASSIC,teambuilder-match-4111668547,1637496638108,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,76.0,0.0,4.0,0.0,0.0,86.0,1.0,0.0,6.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,11.0,7.0,10.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,1072.0,1806.0,594.0,4358.0,851.0,2413.0,1460.0,365.0,5221.0,4597.0,NA1_4111668547,109.0,25.0,19.0,75.0,103.0,20.0,117.0,5.0,100.0,104.0,7264.0,1270.0,4259.0,2016.0,2566.0,542.0,1285.0,2759.0,1229.0,71.0,420,2.0,64596.0,37754.0,134052.0,218747.0,9378.0,134123.0,57992.0,296158.0,114177.0,56046.0,900243.0,8351.0,3446.0,5187.0,6375.0,3429.0,3335.0,2836.0,3125.0,6658.0,4845.0,6958.0,3306.0,6826.0,4293.0,5451.0,4310.0,5036.0,5466.0,5508.0,5206.0,3.0,9.0,14.0,370.0,334.0,0.0,12.0,380.0,90.0,0.0,208.0,176.0,12.0,23.0,9.0,9.0,10.0,24.0,280.0,17.0,3.0,6.0,0.0,100.0,7758.0,3803.0,6220.0,6857.0,5489.0,4158.0,7072.0,5245.0,6134.0,5234.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,,,,,,,
