airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team200,hextechdragon_team100,chemtechdragon_team200,waterdragon_team200
1.0,0.0,9.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,4.0,0.0,0.0,585.0,272.0,531.0,1901.0,526.0,746.0,448.0,345.0,495.0,1604.0,2.0,5.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1967,1637296741821,4108876789,CLASSIC,teambuilder-match-4108876789,1637294774011,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,84.0,4.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,4.0,0.0,1.0,4.0,4.0,8.0,11.0,8.0,9.0,10.0,10.0,7.0,9.0,9.0,11.0,11.0,4621.0,2794.0,0.0,3706.0,332.0,1922.0,0.0,2866.0,6167.0,367.0,NA1_4108876789,115.0,9.0,2.0,99.0,115.0,2.0,69.0,1.0,81.0,128.0,3049.0,945.0,2566.0,978.0,5810.0,385.0,3257.0,124.0,548.0,8669.0,400,1.0,,0.0,313660.0,124033.0,134674.0,251673.0,85094.0,0.0,232.0,187807.0,32723.0,107330.0,15.0,900259.0,7671.0,4099.0,3801.0,5714.0,6143.0,2364.0,5400.0,3251.0,7150.0,9605.0,8405.0,4023.0,5381.0,6281.0,6501.0,3826.0,3948.0,5920.0,5410.0,7929.0,0.0,3.0,0.0,360.0,1235.0,1028.0,0.0,57.0,2143.0,260.0,434.0,568.0,0.0,6.0,4.0,6.0,4.0,22.0,8.0,4.0,1.0,6.0,6.0,0.0,100.0,8289.0,4712.0,5732.0,6979.0,6289.0,4032.0,5877.0,5534.0,7546.0,7310.0,,,,
0.0,0.0,3.0,4.0,2.0,2.0,6.0,2.0,3.0,1.0,4.0,0.0,0.0,608.0,666.0,1340.0,419.0,336.0,65.0,31.0,348.0,1104.0,962.0,2.0,4.0,0.0,2.0,3.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2591,1637221759430,4107775156,CLASSIC,teambuilder-match-4107775156,1637219167866,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,86.0,0.0,0.0,0.0,4.0,73.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,2.0,3.0,12.0,8.0,9.0,10.0,9.0,8.0,9.0,9.0,10.0,9.0,1766.0,598.0,985.0,3669.0,993.0,3332.0,157.0,363.0,3810.0,1604.0,NA1_4107775156,115.0,24.0,4.0,84.0,124.0,4.0,77.0,12.0,114.0,106.0,6020.0,2782.0,3519.0,350.0,6215.0,1034.0,6089.0,4606.0,392.0,5030.0,400,0.0,,0.0,84622.0,88317.0,120142.0,254593.0,0.0,115737.0,16514.0,232909.0,177838.0,0.0,15.0,900215.0,8939.0,3642.0,4809.0,4256.0,7208.0,4572.0,6246.0,5073.0,4202.0,6847.0,7483.0,5216.0,5540.0,4459.0,6561.0,4875.0,4231.0,5023.0,5484.0,5970.0,0.0,1.0,1151.0,262.0,304.0,236.0,0.0,206.0,0.0,104.0,0.0,213.0,0.0,5.0,13.0,1.0,4.0,4.0,9.0,36.0,1.0,3.0,3.0,0.0,200.0,9027.0,4507.0,5475.0,6559.0,5853.0,4561.0,5494.0,5462.0,7153.0,5846.0,,1.0,,1.0
0.0,0.0,7.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,0.0,0.0,469.0,459.0,1115.0,943.0,208.0,38.0,387.0,3086.0,768.0,451.0,5.0,2.0,0.0,3.0,5.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2035,1637218826490,4107750068,CLASSIC,teambuilder-match-4107750068,1637216790818,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,4.0,88.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,12.0,8.0,9.0,10.0,8.0,8.0,11.0,11.0,10.0,8.0,2944.0,4790.0,3710.0,2898.0,0.0,2024.0,708.0,974.0,4937.0,1433.0,NA1_4107750068,126.0,24.0,9.0,76.0,102.0,24.0,105.0,20.0,89.0,100.0,6988.0,850.0,706.0,773.0,4080.0,1792.0,7556.0,6052.0,837.0,6754.0,400,0.0,,0.0,373130.0,114741.0,220014.0,259255.0,1122.0,155428.0,23226.0,71440.0,182149.0,6844.0,15.0,900285.0,9933.0,5932.0,4565.0,3859.0,5110.0,3817.0,8430.0,7271.0,6293.0,8428.0,7819.0,5034.0,4650.0,4318.0,5633.0,4338.0,5937.0,5786.0,5693.0,6516.0,0.0,1.0,0.0,290.0,148.0,188.0,1029.0,0.0,164.0,243.0,517.0,241.0,0.0,6.0,9.0,1.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,0.0,200.0,9521.0,4681.0,5540.0,6725.0,4558.0,4442.0,8188.0,7375.0,7115.0,4755.0,,,1.0,
1.0,0.0,8.0,3.0,2.0,3.0,6.0,0.0,5.0,2.0,5.0,0.0,0.0,627.0,223.0,1067.0,920.0,1290.0,109.0,663.0,1176.0,2287.0,442.0,1.0,4.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1637214861257,4107650247,CLASSIC,teambuilder-match-4107650247,1637212860869,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,88.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,1.0,3.0,2.0,6.0,2.0,10.0,8.0,8.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,0.0,2049.0,2613.0,1217.0,467.0,2421.0,50.0,1130.0,7265.0,344.0,NA1_4107650247,102.0,26.0,6.0,87.0,109.0,24.0,122.0,12.0,91.0,103.0,4918.0,757.0,543.0,141.0,8578.0,1461.0,3095.0,1520.0,320.0,5642.0,400,0.0,1.0,0.0,9855.0,135204.0,97946.0,12353.0,48162.0,127527.0,15493.0,295830.0,262061.0,32359.0,15.0,900248.0,5574.0,3341.0,3263.0,2203.0,9263.0,4170.0,3146.0,3077.0,8090.0,6082.0,5027.0,4723.0,5167.0,4250.0,6740.0,4209.0,6638.0,6201.0,6497.0,5667.0,2.0,1.0,655.0,534.0,106.0,844.0,217.0,288.0,0.0,426.0,504.0,95.0,0.0,4.0,12.0,0.0,4.0,4.0,4.0,6.0,3.0,5.0,5.0,1.0,200.0,6621.0,4537.0,4879.0,6562.0,5432.0,4621.0,7744.0,5737.0,7194.0,5323.0,,,,
0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,642.0,1347.0,53.0,285.0,508.0,2028.0,375.0,804.0,2468.0,579.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1868,1637212432955,4107583764,CLASSIC,teambuilder-match-4107583764,1637210564496,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,4.0,0.0,9.0,8.0,7.0,11.0,10.0,9.0,11.0,8.0,9.0,8.0,1129.0,4996.0,1484.0,6586.0,1280.0,300.0,7697.0,153.0,574.0,261.0,NA1_4107583764,106.0,13.0,6.0,102.0,84.0,14.0,128.0,62.0,129.0,2.0,1689.0,825.0,598.0,1318.0,962.0,3784.0,914.0,1911.0,3399.0,1686.0,400,0.0,,0.0,0.0,130762.0,53483.0,482098.0,29468.0,429464.0,32805.0,42374.0,113070.0,228109.0,15.0,900286.0,2818.0,6275.0,2196.0,8488.0,2243.0,4193.0,9125.0,2064.0,3973.0,1948.0,4417.0,3872.0,3128.0,7715.0,4308.0,5828.0,6750.0,3494.0,6403.0,3779.0,1.0,1.0,0.0,453.0,114.0,583.0,0.0,108.0,512.0,0.0,0.0,0.0,34.0,4.0,9.0,42.0,6.0,5.0,1.0,5.0,5.0,24.0,5.0,0.0,100.0,5124.0,4629.0,3921.0,8409.0,6794.0,6054.0,7858.0,4968.0,5668.0,4343.0,,,,1.0
0.0,2.0,8.0,0.0,4.0,0.0,2.0,0.0,2.0,6.0,3.0,0.0,0.0,340.0,94.0,2281.0,589.0,1505.0,824.0,684.0,308.0,38.0,271.0,5.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1518,1637210227623,4107527910,CLASSIC,teambuilder-match-4107527910,1637208709045,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,70.0,0.0,4.0,1.0,3.0,3.0,6.0,0.0,2.0,2.0,8.0,3.0,2.0,7.0,10.0,8.0,9.0,10.0,8.0,9.0,11.0,8.0,10.0,10.0,334.0,7211.0,3297.0,0.0,159.0,5247.0,1916.0,195.0,6908.0,1105.0,NA1_4107527910,80.0,12.0,2.0,89.0,64.0,15.0,94.0,2.0,86.0,116.0,3254.0,677.0,1708.0,3906.0,1859.0,552.0,6639.0,2745.0,1462.0,7017.0,400,0.0,,0.0,107641.0,129745.0,205314.0,12524.0,45374.0,87488.0,14172.0,159001.0,17679.0,49641.0,15.0,900246.0,4372.0,8098.0,5429.0,3906.0,2019.0,5986.0,8555.0,3069.0,8370.0,8299.0,5423.0,5994.0,6221.0,4539.0,4780.0,4109.0,6769.0,5208.0,5148.0,8621.0,2.0,0.0,783.0,210.0,424.0,0.0,0.0,186.0,0.0,128.0,0.0,176.0,0.0,5.0,10.0,253.0,4.0,3.0,9.0,5.0,1.0,2.0,4.0,0.0,200.0,6666.0,4786.0,5865.0,6425.0,4697.0,5279.0,7403.0,4828.0,6744.0,6346.0,,,,
0.0,2.0,5.0,2.0,1.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,313.0,116.0,510.0,443.0,349.0,491.0,14.0,73.0,469.0,143.0,7.0,4.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2809,1637485597572,4111562996,CLASSIC,teambuilder-match-4111562996,1637482787488,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,8.0,88.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,10.0,1.0,6.0,1.0,0.0,7.0,10.0,7.0,8.0,10.0,9.0,10.0,12.0,9.0,9.0,8.0,621.0,1393.0,1803.0,2871.0,10937.0,2846.0,1341.0,58.0,1668.0,606.0,NA1_4111562996,89.0,23.0,1.0,108.0,76.0,10.0,119.0,5.0,73.0,91.0,3570.0,726.0,964.0,513.0,919.0,485.0,6334.0,2824.0,174.0,5856.0,400,0.0,1.0,0.0,53442.0,24770.0,69891.0,17671.0,31842.0,153444.0,77256.0,158369.0,68049.0,36667.0,15.0,900277.0,4191.0,2577.0,2960.0,5130.0,12320.0,3479.0,9054.0,2936.0,1951.0,6462.0,3963.0,3692.0,3960.0,6663.0,7049.0,5316.0,7589.0,4913.0,3609.0,6633.0,1.0,0.0,0.0,458.0,192.0,1746.0,464.0,147.0,1378.0,54.0,108.0,0.0,0.0,4.0,5.0,11.0,7.0,6.0,1.0,4.0,1.0,7.0,3.0,0.0,200.0,6250.0,3806.0,4817.0,7133.0,5288.0,6309.0,9015.0,5601.0,5861.0,4740.0,,,1.0,1.0
0.0,1.0,9.0,3.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,580.0,513.0,1567.0,204.0,814.0,414.0,1068.0,1234.0,917.0,1177.0,3.0,2.0,1.0,6.0,3.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2043,1637535675375,4112074369,CLASSIC,teambuilder-match-4112074369,1637533631706,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,77.0,0.0,0.0,0.0,5.0,77.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,3.0,7.0,5.0,2.0,10.0,8.0,10.0,9.0,9.0,7.0,11.0,11.0,10.0,9.0,3168.0,2041.0,699.0,7898.0,167.0,1878.0,362.0,786.0,7279.0,506.0,NA1_4112074369,111.0,21.0,26.0,60.0,91.0,2.0,100.0,26.0,92.0,117.0,3101.0,673.0,6039.0,2330.0,3478.0,622.0,6296.0,7861.0,1156.0,5667.0,420,1.0,,0.0,38050.0,79866.0,157803.0,185520.0,19491.0,38283.0,22919.0,112623.0,52617.0,25435.0,15.0,900274.0,9360.0,3254.0,7619.0,10229.0,3645.0,2631.0,6658.0,9113.0,8436.0,6174.0,6130.0,3923.0,6742.0,4929.0,4139.0,4214.0,5393.0,7274.0,6277.0,6252.0,1.0,1.0,3090.0,540.0,881.0,0.0,0.0,130.0,0.0,466.0,0.0,0.0,38.0,2.0,13.0,2.0,7.0,18.0,38.0,6.0,4.0,6.0,3.0,0.0,100.0,6883.0,4106.0,6831.0,5552.0,5202.0,3717.0,7677.0,7424.0,6723.0,5568.0,,,1.0,
0.0,1.0,6.0,2.0,2.0,7.0,10.0,1.0,3.0,0.0,2.0,0.0,0.0,1041.0,719.0,2030.0,773.0,842.0,393.0,874.0,1049.0,285.0,452.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,5.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1895,1637523330275,4111898153,CLASSIC,teambuilder-match-4111898153,1637521435211,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,8.0,0.0,3.0,4.0,5.0,4.0,0.0,3.0,4.0,4.0,12.0,7.0,10.0,11.0,9.0,9.0,9.0,9.0,10.0,9.0,1050.0,2920.0,910.0,4693.0,504.0,3007.0,1941.0,563.0,423.0,8720.0,NA1_4111898153,152.0,9.0,9.0,118.0,93.0,9.0,76.0,27.0,103.0,100.0,7031.0,1120.0,505.0,1473.0,9783.0,1880.0,145.0,5384.0,5890.0,288.0,420,1.0,,0.0,100128.0,68300.0,175852.0,171630.0,25299.0,99630.0,43697.0,244457.0,19419.0,92450.0,15.0,900324.0,8411.0,4040.0,1549.0,6166.0,10406.0,5193.0,2423.0,6698.0,6664.0,9221.0,9751.0,3969.0,6780.0,6033.0,6987.0,6108.0,3949.0,5834.0,5785.0,5912.0,0.0,3.0,329.0,0.0,133.0,0.0,118.0,306.0,336.0,750.0,350.0,213.0,34.0,4.0,10.0,2.0,3.0,6.0,48.0,4.0,4.0,6.0,3.0,0.0,100.0,9700.0,4018.0,7227.0,7636.0,5884.0,5637.0,6072.0,5961.0,6802.0,5193.0,,,,
0.0,1.0,2.0,5.0,0.0,3.0,6.0,2.0,5.0,0.0,2.0,0.0,0.0,258.0,426.0,751.0,129.0,2241.0,1414.0,247.0,284.0,31.0,440.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2509,1637534576116,4112070583,CLASSIC,teambuilder-match-4112070583,1637532066064,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,8.0,0.0,0.0,72.0,4.0,0.0,0.0,6.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,11.0,9.0,10.0,10.0,9.0,8.0,10.0,9.0,11.0,9.0,2895.0,3996.0,376.0,3799.0,220.0,2147.0,0.0,2362.0,1201.0,81.0,NA1_4112070583,83.0,10.0,7.0,100.0,115.0,22.0,96.0,6.0,87.0,93.0,7399.0,1193.0,3307.0,396.0,7901.0,803.0,7242.0,195.0,5348.0,1777.0,400,0.0,1.0,0.0,104547.0,12981.0,244919.0,30981.0,29354.0,63268.0,93041.0,166319.0,79965.0,2114.0,15.0,900300.0,10887.0,5189.0,3700.0,4389.0,8121.0,3169.0,8618.0,3173.0,7965.0,2310.0,6408.0,5026.0,5641.0,5194.0,7391.0,5064.0,5372.0,4844.0,5531.0,4965.0,0.0,2.0,592.0,0.0,16.0,194.0,0.0,218.0,1375.0,615.0,1415.0,451.0,0.0,4.0,11.0,3.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,0.0,200.0,7905.0,5255.0,6351.0,6567.0,6067.0,4421.0,7224.0,5320.0,7475.0,5056.0,,,,
0.0,5.0,3.0,5.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,105.0,775.0,1225.0,-127.0,192.0,186.0,119.0,2011.0,68.0,173.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1653,1637463442563,4111055480,CLASSIC,teambuilder-match-4111055480,1637461789505,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,115.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,4.0,1.0,8.0,9.0,10.0,10.0,9.0,8.0,8.0,9.0,10.0,9.0,2009.0,1513.0,411.0,4771.0,1486.0,60.0,2008.0,161.0,836.0,3687.0,NA1_4111055480,24.0,74.0,15.0,104.0,63.0,114.0,4.0,138.0,1.0,81.0,1028.0,4368.0,5955.0,1597.0,2751.0,3288.0,343.0,2551.0,6087.0,108.0,700,0.0,,0.0,39016.0,43242.0,280745.0,49289.0,247461.0,12388.0,102309.0,2311.0,102156.0,47306.0,15.0,900201.0,3038.0,6079.0,7188.0,6945.0,4238.0,3348.0,2593.0,3861.0,7199.0,3795.0,4355.0,4375.0,6525.0,6398.0,3767.0,5336.0,3394.0,6111.0,6308.0,4423.0,1.0,1.0,0.0,197.0,820.0,576.0,0.0,0.0,242.0,1147.0,276.0,0.0,0.0,7.0,4.0,6.0,3.0,5.0,4.0,8.0,5.0,1.0,0.0,0.0,100.0,4446.0,5352.0,6195.0,7182.0,5367.0,4584.0,4538.0,5616.0,6597.0,6058.0,1.0,1.0,,
0.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,681.0,136.0,369.0,400.0,132.0,1103.0,2587.0,265.0,96.0,162.0,5.0,4.0,0.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1997,1637478113297,4111447955,CLASSIC,teambuilder-match-4111447955,1637476116078,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,77.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,10.0,8.0,9.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,1341.0,2007.0,2205.0,7725.0,3158.0,1439.0,1154.0,348.0,4330.0,4710.0,NA1_4111447955,93.0,21.0,5.0,109.0,108.0,3.0,125.0,21.0,77.0,107.0,7353.0,2650.0,705.0,246.0,3251.0,645.0,4994.0,3020.0,2127.0,830.0,440,0.0,,0.0,41648.0,122811.0,431964.0,168595.0,114681.0,69848.0,21369.0,244314.0,46009.0,202245.0,15.0,900256.0,8694.0,5392.0,3407.0,7972.0,7372.0,2531.0,6148.0,3654.0,7034.0,5930.0,4606.0,4977.0,5444.0,5185.0,5882.0,3928.0,7037.0,5380.0,5241.0,6067.0,1.0,0.0,0.0,734.0,495.0,0.0,962.0,447.0,0.0,285.0,576.0,389.0,0.0,5.0,7.0,3.0,3.0,4.0,10.0,4.0,0.0,7.0,5.0,0.0,200.0,6203.0,4324.0,5992.0,6892.0,5454.0,4190.0,8260.0,5997.0,6500.0,5717.0,,,,1.0
0.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,738.0,305.0,380.0,591.0,614.0,301.0,960.0,964.0,64.0,497.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1770,1637355769222,4109462447,CLASSIC,teambuilder-match-4109462447,1637353999226,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,9.0,8.0,9.0,11.0,9.0,7.0,10.0,10.0,10.0,8.0,206.0,5663.0,167.0,6322.0,2127.0,1190.0,648.0,216.0,3757.0,3670.0,NA1_4109462447,66.0,24.0,17.0,110.0,122.0,4.0,99.0,17.0,91.0,100.0,3103.0,315.0,5989.0,1087.0,3084.0,353.0,5144.0,2673.0,559.0,175.0,420,1.0,,0.0,69590.0,22193.0,237313.0,124406.0,4260.0,10898.0,50032.0,120213.0,27413.0,103279.0,15.0,900220.0,4063.0,6220.0,6606.0,7410.0,5476.0,1544.0,7216.0,3022.0,4317.0,3845.0,4058.0,4330.0,7875.0,6266.0,5614.0,3701.0,5910.0,6849.0,4954.0,4207.0,1.0,2.0,753.0,242.0,449.0,0.0,264.0,0.0,1423.0,132.0,0.0,0.0,0.0,5.0,10.0,5.0,2.0,3.0,7.0,3.0,2.0,4.0,6.0,0.0,100.0,5453.0,4124.0,5830.0,7447.0,5592.0,3879.0,6952.0,7269.0,6912.0,4729.0,,1.0,,
0.0,4.0,3.0,2.0,3.0,1.0,6.0,5.0,3.0,1.0,7.0,0.0,0.0,2256.0,255.0,542.0,413.0,1142.0,237.0,392.0,319.0,626.0,106.0,3.0,1.0,0.0,6.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1511,1637353453835,4109458686,CLASSIC,teambuilder-match-4109458686,1637351942151,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,78.0,0.0,12.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,6.0,6.0,0.0,10.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,11.0,7.0,901.0,8466.0,194.0,6485.0,103.0,2820.0,57.0,16.0,158.0,2034.0,NA1_4109458686,104.0,103.0,9.0,88.0,127.0,8.0,105.0,5.0,125.0,5.0,5172.0,1419.0,2184.0,153.0,6886.0,814.0,3075.0,4600.0,6834.0,606.0,420,1.0,,0.0,16810.0,69232.0,101367.0,140542.0,16084.0,90495.0,13209.0,136852.0,61473.0,3170.0,15.0,900243.0,6073.0,9886.0,2402.0,7203.0,6989.0,4020.0,3132.0,5588.0,7086.0,2745.0,6216.0,5965.0,6977.0,5248.0,7342.0,4827.0,5342.0,5744.0,7676.0,3606.0,2.0,3.0,0.0,0.0,24.0,564.0,0.0,386.0,0.0,971.0,94.0,104.0,4.0,4.0,4.0,2.0,5.0,6.0,12.0,5.0,6.0,5.0,9.0,1.0,100.0,7252.0,6927.0,6066.0,5749.0,6284.0,4823.0,5860.0,5580.0,7950.0,3856.0,,,,
