killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,deathsplayer_10,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,assistsplayer_10,dragon_team100,riftherald_team100,winningTeam,ward_player_0,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,inhibs_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_8,deathsplayer_1,dragon_team200,inhibs_lost_team100,killsplayer_10,riftherald_team200,riftherald_team300,baron_team200,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
1.0,1.0,2.0,7.0,1.0,6.0,3.0,5.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,2.0,8.0,2.0,3.0,7.0,8.0,2.0,0.0,200.0,0.0,4.0,6.0,6.0,7.0,20.0,9.0,7.0,2.0,8.0,25.0,7.0,6.0,1.0,398.0,2996.0,5502.0,488.0,8987.0,0.0,16.0,13.0,177.0,103783.0,8463.0,11037.0,756.0,4419.0,82.0,370.0,4872.0,0.0,140.0,11.0,12.0,640067.0,7006.0,8506.0,594.0,38.0,5614.0,298.0,5951.0,0.0,4.0,12.0,151.0,43595.0,6869.0,9112.0,573.0,305.0,7729.0,643.0,8677.0,0.0,4.0,10.0,159.0,40746.0,9268.0,6662.0,486.0,2773.0,434.0,312.0,3520.0,30.0,0.0,9.0,5.0,21008.0,5810.0,6025.0,119.0,4527.0,8725.0,1626.0,14879.0,0.0,4.0,13.0,144.0,100008.0,8919.0,10517.0,574.0,544.0,4998.0,677.0,6221.0,0.0,108.0,11.0,18.0,300901.0,7514.0,8488.0,77.0,6097.0,1614.0,176.0,7887.0,0.0,4.0,12.0,134.0,652496.0,8347.0,9474.0,138.0,869.0,4530.0,99.0,5499.0,0.0,0.0,11.0,148.0,792.0,7013.0,7404.0,43.0,3311.0,566.0,344.0,4222.0,30.0,0.0,10.0,15.0,60839.0,5178.0,6163.0,1200280.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,15,12,30,30,164,116,12,15,55,57,10531,15348,504,459,19361,20433,849199,1115036,32007,38708,37416,36971,2111,2922,43,51,15,23,41342,42046
1.0,6.0,2.0,15.0,2.0,3.0,6.0,2.0,3.0,2.0,5.0,0.0,4.0,1.0,5.0,6.0,8.0,6.0,6.0,4.0,12.0,4.0,10.0,2.0,3.0,3.0,8.0,3.0,1.0,200.0,12.0,5.0,2.0,14.0,10.0,34.0,11.0,5.0,19.0,19.0,35.0,10.0,7.0,1.0,544.0,2894.0,3650.0,0.0,6544.0,0.0,5.0,12.0,97.0,458822.0,5994.0,9095.0,2221.0,722.0,8513.0,582.0,9818.0,0.0,132.0,13.0,29.0,136800.0,9186.0,11220.0,1031.0,9239.0,1853.0,650.0,11743.0,0.0,0.0,11.0,87.0,263772.0,6566.0,8318.0,1546.0,1051.0,13946.0,2330.0,17328.0,0.0,4.0,12.0,164.0,71271.0,12696.0,9434.0,269.0,6432.0,893.0,798.0,8124.0,30.0,0.0,9.0,21.0,126466.0,6494.0,5833.0,653.0,0.0,7844.0,130.0,7974.0,0.0,18.0,12.0,152.0,95972.0,8228.0,9627.0,95.0,635.0,8040.0,270.0,8946.0,0.0,94.0,10.0,10.0,203828.0,8095.0,6855.0,16.0,8074.0,394.0,0.0,8469.0,0.0,0.0,11.0,111.0,55586.0,6371.0,7689.0,256.0,1641.0,5135.0,420.0,7197.0,0.0,0.0,10.0,150.0,8421.0,7816.0,6913.0,540.0,3534.0,1420.0,0.0,4954.0,30.0,0.0,9.0,6.0,26056.0,5140.0,5876.0,1200284.0,CLASSIC,MATCHED_GAME,11.21.403.3002,6.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,15,26,30,30,141,112,26,15,57,52,20338,13884,398,429,28855,22833,1057131,389863,53557,37540,40936,35650,4360,820,65,89,36,22,43900,36960
2.0,8.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,1.0,5.0,1.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,2.0,4.0,1.0,2.0,1.0,100.0,7.0,13.0,4.0,12.0,14.0,26.0,11.0,76.0,10.0,15.0,31.0,2.0,4.0,0.0,48.0,203.0,5639.0,1193.0,7035.0,0.0,0.0,13.0,143.0,130408.0,6813.0,10300.0,195.0,310.0,7404.0,771.0,8485.0,0.0,107.0,12.0,16.0,323858.0,9020.0,8689.0,1184.0,5787.0,603.0,323.0,6715.0,0.0,0.0,13.0,184.0,277766.0,7539.0,10743.0,1639.0,696.0,6175.0,5.0,6877.0,0.0,4.0,12.0,200.0,25067.0,8689.0,8984.0,183.0,2434.0,594.0,575.0,3604.0,30.0,0.0,9.0,27.0,40928.0,4883.0,6095.0,-90.0,1902.0,7990.0,1143.0,11036.0,0.0,8.0,13.0,171.0,210200.0,9493.0,10158.0,180.0,3849.0,168.0,166.0,4183.0,0.0,148.0,12.0,4.0,80113.0,7970.0,8808.0,474.0,1627.0,5740.0,671.0,8039.0,0.0,4.0,12.0,140.0,89578.0,6734.0,9616.0,2023.0,158.0,4808.0,216.0,5183.0,0.0,4.0,11.0,170.0,29103.0,7588.0,7983.0,879.0,1435.0,853.0,232.0,2521.0,30.0,0.0,9.0,28.0,87556.0,4359.0,5410.0,1200356.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,15,30,30,111,164,15,9,59,57,9430,8971,570,513,20415,19559,798027,496550,32716,30962,36944,36144,2867,2428,69,143,19,15,44811,41975
4.0,5.0,3.0,7.0,3.0,0.0,3.0,3.0,6.0,1.0,2.0,4.0,3.0,7.0,6.0,3.0,0.0,6.0,3.0,10.0,6.0,5.0,11.0,3.0,5.0,2.0,7.0,1.0,2.0,100.0,0.0,7.0,26.0,8.0,6.0,11.0,7.0,6.0,6.0,8.0,17.0,0.0,8.0,1.0,1504.0,3002.0,6985.0,0.0,9988.0,0.0,0.0,12.0,157.0,39832.0,8614.0,9630.0,733.0,5053.0,2352.0,240.0,7645.0,0.0,108.0,12.0,2.0,143058.0,8543.0,8923.0,609.0,1126.0,7233.0,496.0,8855.0,0.0,0.0,12.0,133.0,32297.0,7225.0,9014.0,1346.0,2331.0,10493.0,59.0,12884.0,0.0,8.0,11.0,151.0,8889.0,9621.0,8000.0,1002.0,3594.0,1332.0,476.0,5402.0,30.0,0.0,10.0,23.0,141087.0,6392.0,6378.0,134.0,2022.0,3345.0,0.0,5368.0,0.0,7.0,11.0,102.0,47267.0,5359.0,7790.0,629.0,6415.0,196.0,2368.0,8979.0,0.0,104.0,11.0,7.0,286661.0,6679.0,7331.0,216.0,163.0,6673.0,288.0,7124.0,0.0,0.0,11.0,125.0,19025.0,6706.0,7565.0,832.0,257.0,9381.0,336.0,9975.0,0.0,0.0,11.0,164.0,75113.0,8757.0,8136.0,432.0,3179.0,257.0,201.0,3638.0,30.0,0.0,10.0,10.0,122809.0,4857.0,6184.0,1200348.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,22,30,30,116,111,22,12,57,54,15106,12036,466,408,28395,19852,365163,550875,44774,35084,40395,32358,1271,3193,58,44,35,19,41945,37006
3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,3.0,6.0,2.0,1.0,7.0,3.0,2.0,4.0,2.0,6.0,0.0,3.0,4.0,0.0,100.0,0.0,11.0,5.0,12.0,14.0,26.0,10.0,4.0,14.0,9.0,26.0,2.0,8.0,1.0,140.0,744.0,6473.0,3615.0,10833.0,0.0,0.0,12.0,122.0,137368.0,6805.0,9368.0,2280.0,6296.0,1687.0,4400.0,12384.0,0.0,132.0,13.0,18.0,319387.0,7940.0,10476.0,1641.0,2459.0,6873.0,0.0,9332.0,0.0,0.0,12.0,143.0,41977.0,8461.0,8987.0,1282.0,0.0,6000.0,0.0,6000.0,0.0,0.0,13.0,201.0,0.0,9182.0,10008.0,451.0,8576.0,444.0,324.0,9344.0,30.0,0.0,10.0,18.0,117840.0,5451.0,6830.0,325.0,0.0,9940.0,0.0,9940.0,0.0,0.0,12.0,149.0,97498.0,7765.0,9496.0,194.0,1576.0,6618.0,646.0,8841.0,0.0,138.0,12.0,15.0,160794.0,8209.0,9767.0,695.0,12555.0,940.0,0.0,13496.0,0.0,0.0,13.0,168.0,65561.0,8365.0,9968.0,22.0,474.0,4436.0,0.0,4910.0,0.0,0.0,10.0,131.0,143194.0,5497.0,6186.0,202.0,0.0,4487.0,0.0,4487.0,30.0,0.0,10.0,23.0,54505.0,5577.0,6322.0,1200336.0,CLASSIC,MATCHED_GAME,11.18.395.7538,4.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,12,17,30,30,132,138,17,12,60,57,18075,14605,502,486,21477,26421,616572,521552,47893,41674,37839,35413,8339,646,68,63,17,15,45669,41739
2.0,3.0,1.0,2.0,2.0,2.0,6.0,8.0,9.0,5.0,5.0,7.0,8.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,12.0,5.0,12.0,1.0,0.0,200.0,10.0,9.0,5.0,7.0,8.0,23.0,9.0,4.0,6.0,31.0,21.0,6.0,2.0,0.0,164.0,0.0,6639.0,0.0,6639.0,0.0,0.0,12.0,118.0,39045.0,6439.0,9503.0,1093.0,408.0,6184.0,808.0,7401.0,0.0,107.0,11.0,9.0,334250.0,7743.0,7718.0,1396.0,5687.0,801.0,0.0,6489.0,0.0,0.0,13.0,162.0,11332.0,6476.0,10567.0,681.0,266.0,8067.0,91.0,8425.0,0.0,6.0,10.0,121.0,38264.0,6431.0,6916.0,513.0,5694.0,1072.0,368.0,7135.0,30.0,0.0,9.0,15.0,141943.0,5038.0,5341.0,1418.0,774.0,6734.0,1690.0,9198.0,0.0,0.0,11.0,105.0,101431.0,5868.0,8039.0,483.0,11196.0,1162.0,1121.0,13479.0,0.0,87.0,12.0,14.0,136829.0,9298.0,9481.0,500.0,6633.0,1786.0,719.0,9139.0,0.0,0.0,13.0,151.0,446293.0,9739.0,10667.0,1702.0,447.0,8148.0,56.0,8651.0,0.0,4.0,11.0,150.0,91464.0,9451.0,8153.0,911.0,3976.0,1396.0,532.0,5904.0,30.0,0.0,10.0,19.0,15357.0,6486.0,6621.0,1200333.0,CLASSIC,MATCHED_GAME,11.22.406.3587,4.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,27,12,30,30,113,91,10,27,55,57,12055,23026,425,439,22763,19226,564834,791374,36089,46371,32127,40842,1267,4118,52,71,12,34,40045,42961
3.0,10.0,12.0,8.0,6.0,4.0,5.0,0.0,3.0,0.0,3.0,3.0,6.0,6.0,8.0,8.0,6.0,12.0,3.0,6.0,7.0,6.0,17.0,2.0,1.0,2.0,6.0,4.0,0.0,100.0,0.0,8.0,3.0,3.0,7.0,29.0,8.0,6.0,13.0,7.0,35.0,1.0,10.0,2.0,396.0,1561.0,6782.0,0.0,8344.0,0.0,4.0,12.0,139.0,31116.0,7431.0,9427.0,1774.0,9827.0,2206.0,943.0,12977.0,0.0,132.0,14.0,13.0,358948.0,9624.0,11445.0,845.0,16800.0,1908.0,778.0,19487.0,0.0,16.0,13.0,141.0,94566.0,11430.0,11283.0,865.0,0.0,10769.0,0.0,10769.0,0.0,4.0,12.0,168.0,10468.0,11680.0,9647.0,1552.0,6314.0,1170.0,850.0,8334.0,30.0,0.0,11.0,4.0,101605.0,7902.0,7628.0,22.0,605.0,7045.0,510.0,8161.0,0.0,8.0,12.0,136.0,172630.0,8222.0,9496.0,647.0,0.0,11301.0,693.0,11995.0,0.0,84.0,11.0,33.0,222638.0,8212.0,7812.0,905.0,428.0,2971.0,256.0,3655.0,0.0,4.0,10.0,95.0,39270.0,5180.0,7065.0,138.0,10922.0,683.0,0.0,11606.0,0.0,0.0,12.0,148.0,144036.0,7023.0,8739.0,333.0,11457.0,995.0,450.0,12902.0,30.0,4.0,10.0,19.0,23453.0,7023.0,6266.0,1200344.0,CLASSIC,MATCHED_GAME,11.19.398.9466,2.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,17,40,30,30,156,100,39,17,62,55,34502,23412,465,431,22835,22995,596703,602027,59911,48319,48067,35660,2571,1909,50,69,39,13,49430,39378
3.0,2.0,2.0,3.0,4.0,4.0,1.0,8.0,5.0,3.0,2.0,5.0,4.0,6.0,1.0,1.0,4.0,3.0,0.0,7.0,3.0,5.0,3.0,3.0,7.0,6.0,9.0,1.0,0.0,200.0,0.0,10.0,15.0,9.0,48.0,11.0,11.0,8.0,9.0,15.0,52.0,9.0,2.0,0.0,93.0,5878.0,627.0,574.0,7079.0,0.0,0.0,11.0,90.0,46515.0,6168.0,7507.0,366.0,4479.0,3356.0,571.0,8407.0,0.0,104.0,11.0,19.0,39412.0,6981.0,7798.0,220.0,583.0,5749.0,160.0,6493.0,0.0,0.0,12.0,141.0,58219.0,6530.0,9013.0,328.0,2601.0,1385.0,482.0,4469.0,30.0,0.0,9.0,33.0,67084.0,6163.0,5752.0,482.0,2362.0,6676.0,30.0,9069.0,0.0,0.0,10.0,155.0,35152.0,7527.0,7174.0,569.0,2380.0,10630.0,0.0,13010.0,0.0,4.0,11.0,108.0,334699.0,7344.0,8512.0,386.0,4383.0,1001.0,496.0,5881.0,0.0,128.0,12.0,18.0,385740.0,7326.0,9175.0,232.0,96.0,8223.0,270.0,8590.0,0.0,24.0,13.0,153.0,101048.0,9357.0,10750.0,1238.0,2331.0,7042.0,0.0,9373.0,0.0,0.0,10.0,162.0,5911.0,9088.0,7277.0,951.0,2696.0,648.0,481.0,3827.0,30.0,0.0,9.0,6.0,111117.0,5776.0,6085.0,1200423.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,20,15,30,30,104,156,14,20,53,55,15903,11886,438,447,17793,27544,246382,938515,35517,40681,33369,38891,1817,1247,93,95,18,26,37244,41799
4.0,5.0,2.0,8.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,6.0,4.0,9.0,5.0,13.0,5.0,7.0,0.0,4.0,4.0,2.0,100.0,0.0,1.0,8.0,8.0,7.0,34.0,5.0,50.0,7.0,8.0,25.0,3.0,8.0,1.0,745.0,4109.0,126.0,336.0,4572.0,0.0,116.0,11.0,7.0,544873.0,7420.0,8147.0,540.0,383.0,6616.0,1918.0,8918.0,0.0,8.0,11.0,91.0,173833.0,6735.0,7724.0,565.0,5456.0,1584.0,102.0,7142.0,0.0,4.0,12.0,127.0,78067.0,8220.0,8959.0,2263.0,0.0,9934.0,1414.0,11348.0,0.0,8.0,12.0,112.0,51161.0,8673.0,9300.0,1554.0,5998.0,1164.0,0.0,7162.0,30.0,0.0,10.0,23.0,73214.0,7054.0,6232.0,71.0,2082.0,6039.0,695.0,8817.0,0.0,9.0,12.0,110.0,83902.0,8021.0,8640.0,481.0,517.0,6790.0,497.0,7805.0,0.0,122.0,12.0,20.0,161615.0,8556.0,8593.0,242.0,7134.0,101.0,48.0,7284.0,0.0,0.0,11.0,115.0,57332.0,6857.0,7924.0,416.0,644.0,3982.0,0.0,4626.0,0.0,0.0,10.0,138.0,792.0,5541.0,6949.0,781.0,5310.0,862.0,629.0,6802.0,30.0,0.0,9.0,24.0,109896.0,5131.0,5368.0,1200289.0,CLASSIC,MATCHED_GAME,11.21.403.3002,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,22,30,30,136,131,22,10,56,54,15946,15687,360,407,19424,17774,921148,413537,39142,35334,38102,34106,3770,1869,58,95,37,20,40362,37474
7.0,9.0,2.0,0.0,2.0,0.0,7.0,2.0,2.0,4.0,2.0,2.0,1.0,6.0,2.0,5.0,5.0,3.0,6.0,3.0,4.0,9.0,9.0,5.0,1.0,4.0,6.0,2.0,1.0,200.0,0.0,12.0,1.0,8.0,42.0,27.0,10.0,6.0,10.0,16.0,28.0,8.0,6.0,0.0,226.0,0.0,20953.0,0.0,20953.0,0.0,24.0,13.0,136.0,239070.0,9991.0,11341.0,339.0,0.0,7210.0,2687.0,9897.0,0.0,108.0,12.0,15.0,43700.0,9279.0,8907.0,846.0,3294.0,447.0,104.0,3845.0,0.0,8.0,13.0,161.0,55854.0,8651.0,10476.0,65.0,169.0,6351.0,0.0,6521.0,0.0,4.0,11.0,159.0,52696.0,7015.0,8448.0,396.0,4429.0,388.0,392.0,5210.0,30.0,0.0,10.0,1.0,22755.0,5221.0,6941.0,102.0,5690.0,3873.0,0.0,9564.0,0.0,0.0,11.0,124.0,467600.0,5852.0,8071.0,550.0,305.0,9060.0,399.0,9765.0,0.0,123.0,11.0,15.0,464817.0,8850.0,8057.0,971.0,3511.0,5379.0,0.0,8890.0,0.0,0.0,12.0,181.0,8157.0,7741.0,9799.0,825.0,7226.0,129.0,0.0,7356.0,0.0,0.0,11.0,142.0,99291.0,7450.0,7620.0,234.0,2260.0,663.0,290.0,3214.0,30.0,0.0,9.0,31.0,29759.0,5219.0,5279.0,1200381.0,CLASSIC,MATCHED_GAME,11.17.394.4489,3.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,11,21,30,30,144,123,20,11,59,54,7892,18992,472,493,35349,19104,414075,1069624,46426,38789,40157,35112,3183,689,90,70,31,19,46113,38826
3.0,10.0,3.0,7.0,4.0,3.0,13.0,4.0,2.0,5.0,6.0,2.0,7.0,3.0,5.0,5.0,7.0,7.0,4.0,4.0,8.0,6.0,12.0,3.0,2.0,13.0,6.0,4.0,2.0,100.0,0.0,8.0,9.0,9.0,8.0,31.0,5.0,11.0,10.0,29.0,10.0,1.0,9.0,2.0,335.0,8452.0,5939.0,122.0,14514.0,0.0,0.0,12.0,137.0,1317286.0,7990.0,9392.0,309.0,1922.0,14054.0,2040.0,18016.0,0.0,112.0,12.0,31.0,148108.0,10174.0,9437.0,65.0,3993.0,1373.0,247.0,5613.0,0.0,5.0,10.0,63.0,200412.0,6045.0,6311.0,76.0,3233.0,14512.0,0.0,17745.0,0.0,4.0,11.0,97.0,0.0,8896.0,7798.0,657.0,8275.0,834.0,313.0,9423.0,30.0,4.0,8.0,10.0,111143.0,6607.0,4954.0,261.0,2805.0,6734.0,0.0,9539.0,0.0,4.0,12.0,121.0,330023.0,7506.0,8957.0,2502.0,2677.0,15583.0,458.0,18719.0,0.0,81.0,11.0,20.0,405422.0,10752.0,7569.0,367.0,7652.0,1361.0,304.0,9318.0,0.0,0.0,10.0,108.0,189624.0,6712.0,7184.0,450.0,5837.0,1553.0,0.0,7390.0,30.0,0.0,9.0,4.0,18462.0,6205.0,5370.0,117.0,1498.0,6743.0,0.0,8242.0,0.0,0.0,9.0,110.0,83143.0,5577.0,5850.0,1200331.0,CLASSIC,MATCHED_GAME,11.22.406.3587,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,27,30,30,125,85,27,22,53,51,25875,20469,338,363,36712,31974,1776949,1026674,65311,53208,39712,36752,2722,762,65,65,34,28,37892,34930
1.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,4.0,3.0,6.0,2.0,1.0,100.0,0.0,9.0,13.0,11.0,9.0,102.0,10.0,8.0,12.0,12.0,32.0,5.0,8.0,1.0,74.0,0.0,9594.0,0.0,9594.0,0.0,4.0,11.0,123.0,185282.0,6289.0,8445.0,486.0,1101.0,7843.0,392.0,9337.0,0.0,116.0,12.0,19.0,261556.0,8636.0,8974.0,41.0,3428.0,304.0,0.0,3733.0,0.0,0.0,12.0,102.0,86294.0,5731.0,8708.0,972.0,0.0,3787.0,0.0,3787.0,0.0,4.0,10.0,139.0,60434.0,8002.0,6752.0,224.0,6221.0,983.0,805.0,8010.0,30.0,0.0,10.0,21.0,161958.0,5249.0,6284.0,98.0,1888.0,11559.0,0.0,13448.0,0.0,0.0,11.0,98.0,385566.0,6623.0,8108.0,414.0,564.0,5104.0,427.0,6096.0,0.0,115.0,12.0,14.0,134138.0,8389.0,8623.0,175.0,1356.0,8564.0,343.0,10263.0,0.0,11.0,11.0,143.0,43822.0,7750.0,8505.0,793.0,8605.0,555.0,336.0,9497.0,0.0,0.0,11.0,188.0,379724.0,8408.0,8263.0,331.0,4070.0,588.0,0.0,4658.0,30.0,0.0,10.0,7.0,148381.0,5856.0,6332.0,1200311.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15,12,30,30,124,126,12,15,55,55,10750,16483,404,450,22511,26370,755524,1091631,34461,43962,33907,37026,1197,1106,144,74,18,19,39163,39831
5.0,10.0,3.0,6.0,0.0,3.0,6.0,4.0,0.0,4.0,4.0,1.0,3.0,5.0,6.0,8.0,1.0,4.0,6.0,5.0,8.0,3.0,12.0,2.0,5.0,3.0,7.0,1.0,1.0,200.0,0.0,11.0,10.0,4.0,8.0,33.0,11.0,2.0,13.0,13.0,22.0,6.0,5.0,0.0,740.0,4918.0,431.0,0.0,5349.0,0.0,8.0,12.0,144.0,62452.0,8870.0,9249.0,415.0,1340.0,14228.0,768.0,16337.0,0.0,130.0,13.0,33.0,493619.0,10680.0,10417.0,916.0,7177.0,874.0,0.0,8052.0,0.0,0.0,11.0,126.0,169064.0,7071.0,8193.0,836.0,1199.0,5662.0,535.0,7397.0,0.0,4.0,11.0,155.0,0.0,9566.0,7880.0,447.0,5203.0,576.0,256.0,6035.0,30.0,0.0,9.0,6.0,139559.0,5147.0,5249.0,722.0,876.0,7023.0,198.0,8098.0,0.0,4.0,11.0,129.0,424459.0,7047.0,8332.0,852.0,6385.0,1226.0,412.0,8024.0,0.0,104.0,10.0,7.0,45478.0,8002.0,7274.0,836.0,8237.0,416.0,129.0,8783.0,0.0,0.0,11.0,126.0,98251.0,7031.0,7391.0,1043.0,0.0,7263.0,0.0,7263.0,0.0,8.0,12.0,167.0,21367.0,7188.0,8730.0,476.0,4091.0,1092.0,432.0,5616.0,30.0,1.0,9.0,15.0,62363.0,5111.0,5441.0,1200329.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,14,24,30,30,142,117,24,14,56,53,19837,19589,464,444,21771,17020,864694,651918,43170,37784,41334,34379,1559,1171,66,61,34,22,40988,37168
