assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,time_cutoff,hextechdragon_team100,airdragon_team200,waterdragon_team200,inhibs_lost_team100
6.0,7.0,6.0,5.0,6.0,5.0,3.0,5.0,0.0,1.0,750.0,306.0,270.0,322.0,306.0,427.0,54.0,60.0,866.0,362.0,5.0,4.0,2.0,2.0,1.0,5.0,8.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,2005,1637274593864,4108209974,CLASSIC,teambuilder-match-4108209974,1637272587931,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,135.0,0.0,0.0,5.0,0.0,91.0,0.0,0.0,8.0,4.0,4.0,5.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,13.0,10.0,13.0,11.0,12.0,11.0,12.0,12.0,13.0,10.0,1030.0,4471.0,328.0,5870.0,647.0,5616.0,3552.0,1976.0,11857.0,412.0,NA1_4108209974,109.0,12.0,37.0,12.0,144.0,127.0,114.0,31.0,161.0,147.0,8599.0,993.0,8068.0,2222.0,10288.0,32.0,9814.0,8539.0,167.0,3798.0,420,2.0,79429.0,118543.0,443914.0,172362.0,68756.0,58624.0,93887.0,445433.0,71010.0,15096.0,1200368.0,13280.0,5956.0,9173.0,8915.0,11145.0,5764.0,13938.0,11073.0,12685.0,4307.0,8003.0,4915.0,9370.0,6237.0,9331.0,5902.0,8344.0,9945.0,9156.0,5882.0,2.0,2.0,3651.0,492.0,776.0,822.0,209.0,115.0,572.0,556.0,660.0,96.0,7.0,14.0,1.0,65.0,28.0,5.0,6.0,8.0,6.0,6.0,0.0,100.0,9999.0,6584.0,10825.0,7304.0,9003.0,8306.0,8716.0,9363.0,10603.0,6523.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,,,20.0,1.0,,,
11.0,5.0,6.0,4.0,7.0,2.0,9.0,3.0,8.0,0.0,945.0,61.0,259.0,195.0,189.0,119.0,99.0,202.0,346.0,222.0,3.0,5.0,2.0,6.0,7.0,5.0,2.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,1615,1637271749740,4108135622,CLASSIC,teambuilder-match-4108135622,1637270134666,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,8.0,79.0,4.0,4.0,3.0,8.0,6.0,1.0,1.0,4.0,0.0,9.0,6.0,4.0,0.0,13.0,9.0,12.0,12.0,10.0,9.0,12.0,12.0,12.0,12.0,4747.0,2113.0,465.0,10008.0,0.0,3755.0,7372.0,129.0,10014.0,832.0,NA1_4108135622,146.0,22.0,50.0,127.0,107.0,22.0,132.0,23.0,126.0,156.0,2473.0,676.0,14656.0,1737.0,3422.0,1711.0,1956.0,8553.0,0.0,14429.0,420,1.0,39475.0,124552.0,436793.0,119670.0,5415.0,58380.0,708702.0,334709.0,231520.0,72253.0,1200405.0,10273.0,2789.0,16221.0,11746.0,4153.0,6188.0,9729.0,10233.0,10014.0,15262.0,7465.0,5371.0,10469.0,8930.0,5714.0,5109.0,7929.0,9527.0,8486.0,9247.0,4.0,2.0,3052.0,0.0,1098.0,0.0,731.0,721.0,400.0,1550.0,0.0,0.0,7.0,14.0,2.0,9.0,7.0,13.0,6.0,4.0,4.0,6.0,0.0,200.0,10135.0,5739.0,9755.0,9471.0,6741.0,5382.0,9507.0,9061.0,9526.0,8707.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,20.0,,,1.0,
8.0,5.0,3.0,2.0,7.0,4.0,3.0,6.0,6.0,4.0,96.0,383.0,1253.0,295.0,753.0,910.0,197.0,343.0,954.0,482.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,1679,1637269345809,4108151138,CLASSIC,teambuilder-match-4108151138,1637267666412,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,6.0,0.0,111.0,0.0,0.0,2.0,7.0,4.0,3.0,1.0,2.0,0.0,9.0,7.0,2.0,0.0,11.0,8.0,11.0,9.0,11.0,12.0,11.0,12.0,13.0,10.0,2738.0,2993.0,2978.0,3794.0,1897.0,3981.0,8301.0,1559.0,13919.0,1654.0,NA1_4108151138,106.0,20.0,13.0,5.0,124.0,140.0,135.0,19.0,139.0,134.0,5298.0,1533.0,15267.0,868.0,10635.0,586.0,1223.0,11904.0,1040.0,6410.0,420,1.0,70092.0,115437.0,413156.0,158082.0,13806.0,589430.0,25859.0,212882.0,94369.0,46050.0,1200417.0,8037.0,5124.0,19043.0,5148.0,12532.0,4829.0,9878.0,13905.0,14984.0,8462.0,6646.0,4788.0,9452.0,6245.0,7253.0,6920.0,7287.0,9353.0,9239.0,6822.0,3.0,2.0,0.0,597.0,797.0,486.0,0.0,262.0,353.0,441.0,24.0,397.0,6.0,12.0,9.0,16.0,10.0,8.0,9.0,4.0,6.0,8.0,0.0,200.0,8484.0,4837.0,8436.0,5863.0,7624.0,9283.0,8369.0,8889.0,10794.0,7273.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,20.0,,,1.0,
9.0,8.0,3.0,4.0,5.0,4.0,15.0,5.0,2.0,5.0,581.0,405.0,1380.0,915.0,530.0,582.0,976.0,386.0,300.0,1476.0,7.0,4.0,2.0,2.0,5.0,3.0,4.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,1623,1637265027277,4108114768,CLASSIC,teambuilder-match-4108114768,1637263403406,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,119.0,0.0,0.0,0.0,0.0,113.0,0.0,1.0,5.0,10.0,6.0,2.0,2.0,8.0,0.0,2.0,3.0,6.0,0.0,12.0,10.0,13.0,13.0,10.0,10.0,13.0,12.0,10.0,11.0,2747.0,6607.0,2468.0,10749.0,537.0,3817.0,3225.0,177.0,7847.0,2626.0,NA1_4108114768,112.0,15.0,22.0,170.0,122.0,4.0,169.0,31.0,73.0,147.0,9972.0,796.0,12433.0,927.0,4145.0,609.0,11782.0,7988.0,1193.0,7215.0,420,2.0,155917.0,161564.0,281501.0,271428.0,33199.0,95000.0,52286.0,399942.0,8323.0,17341.0,1200452.0,14611.0,7924.0,15475.0,11677.0,4683.0,4779.0,15492.0,9042.0,10008.0,9930.0,8891.0,5430.0,10620.0,9740.0,6430.0,6032.0,10865.0,8031.0,6640.0,8734.0,2.0,4.0,1891.0,519.0,574.0,0.0,0.0,352.0,485.0,876.0,967.0,88.0,5.0,17.0,10.0,7.0,5.0,16.0,3.0,2.0,4.0,9.0,1.0,200.0,8916.0,6243.0,10033.0,10804.0,7146.0,6598.0,11153.0,9621.0,6972.0,8175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,20.0,,,,
7.0,5.0,2.0,2.0,0.0,2.0,8.0,8.0,3.0,1.0,691.0,967.0,933.0,688.0,126.0,482.0,102.0,1205.0,890.0,1239.0,4.0,5.0,2.0,7.0,4.0,5.0,7.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1882,1637262942236,4108111296,CLASSIC,teambuilder-match-4108111296,1637261059462,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,0.0,12.0,0.0,0.0,0.0,84.0,4.0,5.0,6.0,5.0,3.0,0.0,4.0,0.0,10.0,7.0,1.0,0.0,12.0,9.0,14.0,11.0,12.0,10.0,13.0,13.0,11.0,11.0,1814.0,2143.0,311.0,2143.0,8723.0,2493.0,4749.0,11800.0,1574.0,0.0,NA1_4108111296,127.0,35.0,38.0,129.0,150.0,4.0,170.0,145.0,16.0,153.0,5367.0,384.0,10529.0,7943.0,570.0,703.0,6966.0,1395.0,8192.0,3592.0,420,2.0,44765.0,156920.0,452775.0,82972.0,184716.0,115872.0,461363.0,24208.0,258890.0,19288.0,1200410.0,7229.0,2795.0,11465.0,11842.0,9293.0,3196.0,11715.0,13621.0,9953.0,3592.0,7941.0,5151.0,10682.0,7833.0,9101.0,5057.0,8902.0,9784.0,8915.0,7102.0,4.0,3.0,48.0,268.0,625.0,1754.0,0.0,0.0,0.0,426.0,186.0,0.0,6.0,14.0,2.0,5.0,7.0,19.0,5.0,8.0,7.0,6.0,1.0,100.0,8778.0,5473.0,11473.0,7917.0,8809.0,6666.0,10608.0,10485.0,8288.0,8003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,,1.0,,
3.0,3.0,0.0,3.0,1.0,5.0,7.0,1.0,2.0,1.0,1630.0,591.0,643.0,127.0,520.0,271.0,618.0,875.0,1175.0,826.0,7.0,6.0,1.0,1.0,0.0,3.0,2.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,1870,1637223112647,4107779003,CLASSIC,teambuilder-match-4107779003,1637221242236,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,126.0,0.0,4.0,0.0,8.0,116.0,4.0,0.0,2.0,7.0,5.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,12.0,10.0,12.0,12.0,11.0,8.0,12.0,12.0,11.0,11.0,3865.0,5398.0,908.0,8761.0,227.0,4527.0,2192.0,3442.0,1416.0,5571.0,NA1_4107779003,123.0,10.0,11.0,140.0,169.0,24.0,109.0,18.0,137.0,158.0,4578.0,496.0,5973.0,413.0,3821.0,1110.0,10467.0,39.0,4302.0,272.0,420,1.0,158071.0,31640.0,149225.0,2410.0,50521.0,149926.0,379439.0,665711.0,79999.0,114097.0,1200410.0,8455.0,6516.0,7808.0,9740.0,4049.0,6217.0,12659.0,3812.0,7219.0,5843.0,7570.0,5091.0,9333.0,7387.0,7595.0,4846.0,7063.0,7410.0,6240.0,6886.0,0.0,2.0,11.0,622.0,925.0,566.0,0.0,579.0,0.0,330.0,1500.0,0.0,6.0,13.0,4.0,7.0,13.0,15.0,8.0,1.0,5.0,6.0,0.0,100.0,9313.0,6237.0,9758.0,9599.0,8361.0,4928.0,9727.0,9206.0,8176.0,8448.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,,,
5.0,5.0,3.0,4.0,0.0,2.0,3.0,8.0,3.0,3.0,875.0,621.0,1347.0,450.0,468.0,232.0,61.0,678.0,664.0,375.0,3.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2019,1637220651871,4107724400,CLASSIC,teambuilder-match-4107724400,1637218632391,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,0.0,0.0,0.0,4.0,113.0,6.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,8.0,2.0,4.0,4.0,12.0,10.0,11.0,11.0,10.0,9.0,12.0,12.0,12.0,11.0,12319.0,7328.0,1211.0,3253.0,842.0,2090.0,3626.0,12035.0,8810.0,358.0,NA1_4107724400,128.0,58.0,7.0,138.0,148.0,25.0,128.0,11.0,107.0,135.0,2315.0,397.0,4997.0,1488.0,5029.0,1065.0,8545.0,1060.0,1158.0,11434.0,420,1.0,482163.0,114417.0,418375.0,152487.0,10270.0,127403.0,104017.0,201351.0,120258.0,6637.0,1200331.0,14635.0,9649.0,6407.0,4742.0,5871.0,3404.0,12171.0,13880.0,10272.0,12334.0,7470.0,7606.0,6747.0,7500.0,7518.0,4832.0,8031.0,8818.0,7689.0,8924.0,5.0,2.0,0.0,1923.0,197.0,0.0,0.0,248.0,0.0,784.0,303.0,541.0,3.0,15.0,11.0,4.0,5.0,18.0,5.0,41.0,4.0,5.0,0.0,200.0,9668.0,7088.0,7524.0,8292.0,6562.0,5754.0,9258.0,8993.0,9120.0,7769.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,,,
17.0,8.0,5.0,7.0,2.0,5.0,11.0,6.0,6.0,6.0,65.0,135.0,1261.0,703.0,283.0,446.0,65.0,2045.0,2065.0,623.0,4.0,7.0,5.0,9.0,6.0,3.0,7.0,6.0,7.0,6.0,2.0,1.0,0.0,0.0,1901,1637216176337,4107654185,CLASSIC,teambuilder-match-4107654185,1637214275026,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,4.0,4.0,0.0,4.0,102.0,0.0,12.0,7.0,5.0,11.0,8.0,2.0,6.0,0.0,8.0,5.0,7.0,1.0,12.0,10.0,12.0,11.0,12.0,10.0,11.0,12.0,11.0,11.0,1574.0,6760.0,344.0,762.0,548.0,3364.0,5351.0,1648.0,2401.0,146.0,NA1_4107654185,109.0,31.0,35.0,93.0,134.0,33.0,98.0,31.0,99.0,131.0,8886.0,2129.0,9635.0,10195.0,11710.0,1484.0,8337.0,12541.0,7844.0,8166.0,420,1.0,142279.0,277179.0,500176.0,90741.0,70142.0,62762.0,137913.0,129480.0,54873.0,72029.0,1200356.0,13438.0,9331.0,11008.0,11865.0,12546.0,5028.0,14220.0,15809.0,11099.0,9538.0,8825.0,6170.0,9336.0,8753.0,9557.0,6295.0,8880.0,10120.0,7945.0,9373.0,4.0,3.0,2976.0,442.0,1029.0,907.0,288.0,179.0,530.0,1619.0,853.0,1226.0,6.0,13.0,1.0,5.0,7.0,10.0,6.0,4.0,6.0,10.0,0.0,200.0,9660.0,6705.0,9913.0,8218.0,9124.0,6994.0,8354.0,9609.0,8118.0,8570.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,20.0,1.0,,,
12.0,3.0,1.0,6.0,3.0,3.0,8.0,4.0,1.0,2.0,351.0,132.0,1877.0,408.0,230.0,533.0,787.0,178.0,215.0,749.0,2.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,2171,1637213622373,4107576352,CLASSIC,teambuilder-match-4107576352,1637211451169,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,88.0,8.0,4.0,0.0,9.0,100.0,0.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,9.0,5.0,0.0,13.0,9.0,11.0,12.0,10.0,10.0,12.0,11.0,13.0,11.0,2637.0,6814.0,1012.0,1237.0,204.0,2742.0,2758.0,696.0,730.0,251.0,NA1_4107576352,140.0,5.0,14.0,87.0,147.0,30.0,144.0,15.0,126.0,141.0,6839.0,768.0,8407.0,4908.0,6280.0,649.0,1530.0,6719.0,11416.0,10441.0,420,1.0,111881.0,140250.0,410848.0,239147.0,41271.0,51461.0,69562.0,277971.0,81791.0,33830.0,1200428.0,10332.0,8031.0,9858.0,8948.0,6908.0,4137.0,6051.0,7884.0,12668.0,10692.0,9401.0,5557.0,7977.0,7073.0,6855.0,5383.0,7222.0,7928.0,9165.0,8479.0,3.0,4.0,856.0,448.0,438.0,2802.0,423.0,745.0,1762.0,468.0,522.0,0.0,3.0,13.0,10.0,7.0,7.0,17.0,7.0,2.0,3.0,8.0,1.0,200.0,10206.0,5744.0,7659.0,8905.0,7143.0,6296.0,9259.0,7988.0,10256.0,7716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,20.0,1.0,,,
6.0,4.0,1.0,3.0,5.0,2.0,8.0,1.0,6.0,4.0,448.0,530.0,841.0,659.0,145.0,227.0,636.0,99.0,798.0,558.0,4.0,5.0,7.0,1.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,1732,1637210923574,4107549064,CLASSIC,teambuilder-match-4107549064,1637209190788,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,105.0,8.0,12.0,0.0,4.0,88.0,4.0,0.0,3.0,8.0,8.0,2.0,0.0,8.0,0.0,3.0,2.0,0.0,4.0,12.0,9.0,12.0,14.0,12.0,8.0,12.0,11.0,11.0,11.0,579.0,8649.0,970.0,10596.0,155.0,3560.0,2659.0,6407.0,689.0,9260.0,NA1_4107549064,131.0,25.0,19.0,161.0,171.0,9.0,146.0,4.0,141.0,127.0,7741.0,828.0,12489.0,987.0,3456.0,459.0,12176.0,123.0,8172.0,640.0,420,1.0,91015.0,107104.0,331413.0,258591.0,17672.0,78908.0,139452.0,172588.0,26378.0,161819.0,1200206.0,8517.0,9790.0,14012.0,11626.0,3612.0,4389.0,15341.0,6768.0,9435.0,9900.0,7908.0,6655.0,9481.0,10018.0,9320.0,5227.0,10205.0,6649.0,6858.0,6003.0,1.0,5.0,196.0,312.0,552.0,42.0,0.0,370.0,506.0,237.0,573.0,0.0,7.0,167.0,0.0,5.0,8.0,12.0,4.0,2.0,6.0,4.0,1.0,100.0,9428.0,6043.0,8868.0,11854.0,9183.0,4542.0,9873.0,7410.0,8540.0,7945.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,20.0,,,,
5.0,4.0,0.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,1328.0,115.0,221.0,4.0,557.0,475.0,1706.0,1766.0,6.0,364.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1926,1637208700055,4107501924,CLASSIC,teambuilder-match-4107501924,1637206773337,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,82.0,0.0,4.0,0.0,0.0,121.0,0.0,4.0,4.0,1.0,6.0,1.0,1.0,4.0,0.0,6.0,2.0,1.0,3.0,12.0,9.0,11.0,12.0,11.0,8.0,13.0,12.0,12.0,11.0,787.0,7449.0,204.0,309.0,7107.0,2098.0,5750.0,426.0,940.0,227.0,NA1_4107501924,142.0,8.0,22.0,130.0,145.0,10.0,155.0,20.0,143.0,160.0,5450.0,652.0,4025.0,7207.0,436.0,459.0,1229.0,8042.0,8759.0,2411.0,420,0.0,149493.0,78755.0,106158.0,102861.0,144980.0,29204.0,45887.0,383769.0,57091.0,6575.0,1200357.0,6727.0,8101.0,4230.0,7777.0,7544.0,2741.0,7024.0,9845.0,10410.0,2639.0,8103.0,5940.0,6021.0,7329.0,6457.0,4600.0,7731.0,9081.0,7351.0,7364.0,2.0,1.0,488.0,0.0,0.0,260.0,0.0,184.0,44.0,1376.0,710.0,0.0,7.0,12.0,3.0,2.0,5.0,13.0,6.0,4.0,13.0,8.0,0.0,200.0,9933.0,5967.0,7320.0,8971.0,8172.0,4581.0,10827.0,9297.0,9111.0,7841.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,20.0,,,1.0,
5.0,11.0,2.0,4.0,10.0,7.0,11.0,11.0,6.0,8.0,116.0,1507.0,1395.0,884.0,776.0,1000.0,316.0,1939.0,1188.0,546.0,4.0,4.0,4.0,2.0,10.0,6.0,8.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,1527,1637205829524,4107473824,CLASSIC,teambuilder-match-4107473824,1637204301632,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,12.0,88.0,0.0,0.0,0.0,8.0,102.0,0.0,19.0,6.0,8.0,7.0,0.0,3.0,3.0,0.0,10.0,3.0,7.0,3.0,13.0,12.0,12.0,12.0,10.0,10.0,12.0,13.0,9.0,11.0,2343.0,8754.0,379.0,12219.0,99.0,3378.0,7907.0,1542.0,3555.0,111.0,NA1_4107473824,164.0,137.0,31.0,120.0,58.0,28.0,140.0,35.0,13.0,123.0,7410.0,378.0,11331.0,1108.0,2612.0,1025.0,1388.0,7658.0,1234.0,9690.0,420,1.0,130766.0,104672.0,199759.0,325738.0,10669.0,127187.0,71021.0,165988.0,171555.0,65252.0,1200387.0,11195.0,9323.0,12290.0,14094.0,2711.0,5079.0,9456.0,10422.0,5231.0,9844.0,10085.0,8157.0,9869.0,10173.0,4726.0,5525.0,7931.0,9839.0,6588.0,9501.0,4.0,2.0,1442.0,190.0,579.0,766.0,0.0,676.0,160.0,1221.0,441.0,42.0,7.0,6.0,2.0,5.0,2.0,9.0,7.0,1.0,60.0,4.0,0.0,200.0,10734.0,9503.0,9142.0,9457.0,6745.0,6122.0,9382.0,10085.0,6049.0,8284.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,,20.0,1.0,1.0,,
5.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,1465.0,712.0,543.0,705.0,235.0,133.0,750.0,1038.0,45.0,409.0,2.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,2137,1637199724715,4107313817,CLASSIC,teambuilder-match-4107313817,1637197587250,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,107.0,0.0,0.0,0.0,8.0,115.0,0.0,12.0,1.0,10.0,3.0,3.0,1.0,1.0,0.0,6.0,5.0,0.0,3.0,13.0,10.0,12.0,13.0,9.0,11.0,12.0,13.0,11.0,11.0,0.0,14393.0,10596.0,3449.0,1198.0,407.0,1622.0,694.0,230.0,1001.0,NA1_4107313817,159.0,35.0,15.0,169.0,24.0,139.0,126.0,31.0,98.0,150.0,9803.0,185.0,449.0,7723.0,1109.0,7347.0,5746.0,6808.0,7265.0,5028.0,420,0.0,75437.0,126598.0,171083.0,36077.0,29005.0,36071.0,121473.0,242138.0,94117.0,8029.0,1200413.0,10407.0,14851.0,11704.0,11904.0,2350.0,7755.0,8433.0,7909.0,7782.0,6608.0,7915.0,6602.0,9583.0,8005.0,4875.0,6658.0,6900.0,9112.0,6730.0,7909.0,4.0,2.0,604.0,272.0,658.0,731.0,42.0,0.0,1064.0,406.0,286.0,578.0,5.0,13.0,7.0,5.0,17.0,19.0,5.0,6.0,5.0,8.0,0.0,200.0,10727.0,7059.0,9858.0,10108.0,5042.0,7652.0,9084.0,9971.0,8336.0,8024.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,20.0,,1.0,,
5.0,5.0,2.0,3.0,2.0,5.0,7.0,4.0,6.0,1.0,538.0,196.0,791.0,925.0,770.0,858.0,196.0,728.0,1067.0,187.0,5.0,4.0,2.0,3.0,4.0,3.0,6.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,2109,1637196569874,4107265796,CLASSIC,teambuilder-match-4107265796,1637194460254,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0,0.0,0.0,0.0,0.0,80.0,0.0,12.0,5.0,1.0,8.0,3.0,3.0,6.0,0.0,5.0,2.0,3.0,1.0,13.0,9.0,11.0,12.0,11.0,10.0,12.0,11.0,12.0,11.0,9041.0,491.0,166.0,8408.0,433.0,4636.0,0.0,580.0,8028.0,5255.0,NA1_4107265796,147.0,28.0,9.0,146.0,108.0,19.0,111.0,34.0,144.0,113.0,4485.0,1290.0,6196.0,1819.0,7970.0,1208.0,7728.0,6086.0,420.0,5100.0,420,2.0,142584.0,99863.0,225538.0,124550.0,4526.0,120537.0,105462.0,410292.0,121982.0,122565.0,1200396.0,13527.0,2218.0,6897.0,10615.0,8411.0,6619.0,9999.0,7458.0,8448.0,12476.0,9488.0,5106.0,7091.0,9660.0,7015.0,6508.0,7996.0,7928.0,6867.0,7412.0,1.0,6.0,0.0,435.0,534.0,386.0,8.0,774.0,2271.0,790.0,0.0,2120.0,5.0,15.0,3.0,3.0,7.0,19.0,4.0,2.0,8.0,6.0,0.0,100.0,10156.0,5885.0,7718.0,9177.0,7815.0,6496.0,9506.0,8137.0,9585.0,7630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,20.0,1.0,,,
