airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,inhibs_lost_team100,baron_team200
1.0,2.0,9.0,6.0,5.0,9.0,5.0,5.0,6.0,1.0,2.0,0.0,0.0,1642.0,248.0,503.0,840.0,993.0,1221.0,736.0,1451.0,162.0,1450.0,4.0,7.0,2.0,5.0,4.0,4.0,9.0,3.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1902,1637353934116,4109448679,CLASSIC,teambuilder-match-4109448679,1637352031559,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,108.0,6.0,0.0,0.0,2.0,94.0,0.0,4.0,0.0,10.0,1.0,4.0,2.0,5.0,7.0,0.0,9.0,3.0,6.0,14.0,10.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,10309.0,1920.0,629.0,8410.0,10599.0,1696.0,1663.0,514.0,5876.0,265.0,NA1_4109448679,162.0,6.0,7.0,151.0,12.0,156.0,151.0,14.0,131.0,162.0,5749.0,1071.0,5044.0,836.0,853.0,7584.0,8568.0,13509.0,354.0,7750.0,400,1.0,,0.0,202425.0,73293.0,168502.0,315257.0,25961.0,0.0,32244.0,168517.0,48274.0,32539.0,21.0,1260450.0,17028.0,2992.0,6179.0,9246.0,12159.0,9281.0,10231.0,14870.0,6656.0,8016.0,11131.0,5498.0,8153.0,7695.0,7333.0,9870.0,8011.0,10416.0,6752.0,9150.0,1.0,3.0,969.0,0.0,505.0,0.0,706.0,0.0,0.0,847.0,426.0,0.0,48.0,7.0,61.0,0.0,9.0,32.0,0.0,7.0,3.0,6.0,6.0,0.0,,100.0,12662.0,6261.0,8873.0,9850.0,6600.0,9437.0,9696.0,9525.0,9707.0,9781.0,1.0,,,,
0.0,7.0,15.0,11.0,6.0,8.0,7.0,2.0,5.0,2.0,6.0,1.0,0.0,1972.0,23.0,817.0,1910.0,45.0,1303.0,267.0,98.0,794.0,1050.0,1.0,5.0,3.0,5.0,5.0,9.0,9.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2227,1637293194788,4108765198,CLASSIC,teambuilder-match-4108765198,1637290967212,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,74.0,4.0,8.0,1.0,0.0,138.0,0.0,0.0,0.0,11.0,1.0,6.0,2.0,6.0,4.0,0.0,8.0,4.0,10.0,14.0,9.0,11.0,12.0,11.0,9.0,11.0,13.0,12.0,9.0,3163.0,1744.0,9096.0,8032.0,617.0,2309.0,0.0,91.0,4614.0,1741.0,NA1_4108765198,132.0,12.0,9.0,124.0,93.0,29.0,107.0,20.0,120.0,121.0,9627.0,1554.0,1373.0,438.0,8651.0,1821.0,3295.0,9607.0,1013.0,13304.0,440,1.0,,0.0,137712.0,165129.0,125873.0,213103.0,38616.0,206601.0,45727.0,260483.0,54179.0,194457.0,21.0,1260359.0,13077.0,3298.0,11253.0,8706.0,9269.0,4131.0,3485.0,10287.0,6032.0,17200.0,11071.0,6673.0,8257.0,8110.0,9510.0,6903.0,5367.0,9713.0,7904.0,9695.0,2.0,4.0,286.0,0.0,783.0,235.0,0.0,0.0,190.0,588.0,404.0,2153.0,0.0,8.0,17.0,7.0,7.0,8.0,17.0,6.0,2.0,9.0,5.0,0.0,,100.0,11849.0,5881.0,8290.0,9956.0,7535.0,5881.0,7436.0,10323.0,8622.0,6083.0,,,,,
0.0,2.0,4.0,8.0,3.0,7.0,13.0,4.0,7.0,5.0,5.0,0.0,0.0,244.0,2037.0,302.0,84.0,138.0,221.0,393.0,425.0,1183.0,1656.0,1.0,4.0,4.0,3.0,3.0,3.0,10.0,6.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2164,1637291484996,4108750083,CLASSIC,teambuilder-match-4108750083,1637289320842,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,4.0,83.0,92.0,0.0,12.0,4.0,1.0,4.0,11.0,17.0,0.0,11.0,6.0,3.0,6.0,6.0,1.0,2.0,0.0,3.0,3.0,12.0,11.0,11.0,12.0,11.0,10.0,11.0,10.0,12.0,12.0,0.0,9942.0,9270.0,2938.0,1818.0,7366.0,5098.0,2533.0,114.0,322.0,NA1_4108750083,121.0,48.0,10.0,165.0,136.0,22.0,98.0,36.0,143.0,138.0,12702.0,870.0,1426.0,8807.0,15271.0,597.0,2735.0,1439.0,10325.0,9092.0,420,1.0,,0.0,257775.0,333802.0,385981.0,32045.0,72911.0,143525.0,192235.0,245690.0,113114.0,79869.0,21.0,1260346.0,13012.0,11555.0,11480.0,12981.0,18067.0,8925.0,7992.0,4910.0,11092.0,10094.0,10283.0,9112.0,7062.0,8394.0,9782.0,7211.0,6478.0,5485.0,7593.0,8431.0,1.0,6.0,310.0,742.0,784.0,1235.0,977.0,960.0,159.0,937.0,652.0,678.0,0.0,6.0,5.0,2.0,9.0,7.0,191.0,5.0,10.0,5.0,4.0,1.0,,200.0,9897.0,8063.0,7843.0,9831.0,8259.0,6204.0,7559.0,6825.0,9895.0,8868.0,,,,,
1.0,3.0,11.0,5.0,6.0,8.0,13.0,2.0,8.0,3.0,6.0,0.0,1.0,1001.0,1801.0,222.0,443.0,58.0,1291.0,2248.0,319.0,-72.0,2111.0,7.0,6.0,6.0,3.0,4.0,11.0,5.0,8.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,2112,1637286481490,4108395516,CLASSIC,teambuilder-match-4108395516,1637284368598,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,85.0,2.0,12.0,8.0,8.0,6.0,111.0,4.0,0.0,3.0,5.0,10.0,4.0,8.0,4.0,9.0,6.0,7.0,4.0,13.0,10.0,12.0,12.0,12.0,11.0,13.0,12.0,12.0,11.0,1192.0,10895.0,0.0,9376.0,2338.0,12911.0,976.0,12929.0,685.0,415.0,NA1_4108395516,151.0,20.0,13.0,117.0,144.0,6.0,111.0,108.0,11.0,127.0,9451.0,930.0,8730.0,1700.0,13226.0,662.0,9663.0,671.0,7713.0,8904.0,420,1.0,1.0,0.0,11690.0,177559.0,200145.0,70426.0,70250.0,95526.0,137088.0,231750.0,157166.0,247584.0,21.0,1260420.0,11070.0,12896.0,10854.0,11176.0,15928.0,14957.0,14040.0,14906.0,9219.0,10398.0,8441.0,8296.0,9471.0,8453.0,9583.0,7566.0,9813.0,7939.0,9118.0,9311.0,3.0,2.0,425.0,1071.0,2123.0,98.0,363.0,1383.0,3400.0,1305.0,820.0,1078.0,5.0,5.0,178.0,3.0,7.0,7.0,11.0,9.0,8.0,4.0,9.0,0.0,,100.0,10297.0,7167.0,8977.0,8972.0,9687.0,7303.0,10876.0,9099.0,9277.0,8139.0,,,,,
1.0,5.0,6.0,5.0,4.0,10.0,11.0,3.0,5.0,2.0,1.0,0.0,0.0,975.0,767.0,2113.0,1244.0,1365.0,123.0,362.0,819.0,1730.0,382.0,7.0,7.0,4.0,7.0,3.0,5.0,2.0,8.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,1662,1637400221464,4110178090,CLASSIC,teambuilder-match-4110178090,1637398558861,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,4.0,16.0,0.0,0.0,97.0,6.0,0.0,0.0,3.0,2.0,8.0,3.0,7.0,14.0,9.0,7.0,8.0,0.0,12.0,10.0,13.0,12.0,12.0,11.0,14.0,12.0,13.0,9.0,7605.0,4304.0,1800.0,387.0,0.0,0.0,10567.0,832.0,11309.0,492.0,NA1_4110178090,130.0,45.0,1.0,164.0,161.0,33.0,137.0,15.0,119.0,106.0,3788.0,723.0,7021.0,8962.0,12229.0,11822.0,2143.0,13033.0,613.0,7275.0,400,1.0,,0.0,246784.0,157485.0,416637.0,49106.0,88365.0,122407.0,29129.0,159183.0,106275.0,41016.0,21.0,1260322.0,12516.0,5595.0,9452.0,9732.0,12325.0,15081.0,13242.0,14104.0,12872.0,7768.0,7830.0,5912.0,8813.0,8114.0,10830.0,11003.0,9732.0,9259.0,9835.0,5532.0,1.0,3.0,1122.0,567.0,630.0,382.0,96.0,3258.0,531.0,238.0,948.0,0.0,0.0,35.0,15.0,9.0,3.0,7.0,16.0,6.0,3.0,9.0,5.0,0.0,,100.0,9953.0,6514.0,10065.0,9553.0,9683.0,7959.0,11744.0,9320.0,10963.0,6075.0,1.0,,,,
1.0,4.0,7.0,7.0,9.0,4.0,9.0,3.0,7.0,5.0,8.0,0.0,1.0,120.0,147.0,489.0,1152.0,1103.0,1116.0,605.0,775.0,1067.0,480.0,4.0,6.0,3.0,6.0,8.0,5.0,8.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2223,1637383621632,4109885902,CLASSIC,teambuilder-match-4109885902,1637381398346,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124.0,8.0,0.0,4.0,8.0,124.0,0.0,4.0,0.0,9.0,4.0,5.0,2.0,5.0,7.0,4.0,12.0,4.0,2.0,14.0,10.0,13.0,12.0,11.0,10.0,11.0,13.0,13.0,11.0,0.0,8090.0,1823.0,9032.0,1800.0,0.0,3893.0,1864.0,10303.0,492.0,NA1_4109885902,166.0,36.0,9.0,120.0,127.0,24.0,119.0,23.0,142.0,131.0,18232.0,901.0,7951.0,346.0,9366.0,5167.0,4660.0,11915.0,521.0,6483.0,400,2.0,,0.0,54696.0,123816.0,448199.0,81836.0,378712.0,62764.0,47190.0,204935.0,65119.0,15365.0,21.0,1260273.0,18491.0,9502.0,10108.0,9378.0,11302.0,6655.0,11055.0,14417.0,10825.0,6976.0,11963.0,7012.0,9729.0,8097.0,8853.0,8890.0,7645.0,11974.0,8586.0,8220.0,3.0,5.0,258.0,510.0,333.0,0.0,136.0,1487.0,2502.0,637.0,0.0,0.0,0.0,5.0,16.0,7.0,8.0,7.0,31.0,4.0,6.0,8.0,7.0,0.0,,200.0,12181.0,6201.0,10109.0,9274.0,7707.0,6943.0,7485.0,11423.0,10510.0,8509.0,1.0,,,,
0.0,6.0,17.0,5.0,9.0,4.0,2.0,7.0,11.0,3.0,5.0,0.0,0.0,932.0,1285.0,267.0,416.0,530.0,625.0,900.0,564.0,2005.0,1144.0,6.0,4.0,3.0,5.0,7.0,5.0,3.0,3.0,3.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,2567,1637380923042,4109835984,CLASSIC,teambuilder-match-4109835984,1637378355472,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,116.0,0.0,12.0,4.0,3.0,101.0,16.0,4.0,0.0,2.0,3.0,7.0,2.0,7.0,2.0,4.0,4.0,3.0,12.0,12.0,11.0,12.0,9.0,11.0,12.0,13.0,12.0,13.0,11.0,3925.0,7094.0,2751.0,3046.0,1604.0,6341.0,119.0,6130.0,968.0,931.0,NA1_4109835984,138.0,23.0,21.0,6.0,126.0,128.0,123.0,9.0,168.0,113.0,9578.0,1642.0,7617.0,497.0,15955.0,224.0,12956.0,1584.0,9329.0,14427.0,400,0.0,1.0,1.0,197860.0,33521.0,1268867.0,16452.0,80236.0,57616.0,170692.0,129901.0,108286.0,76720.0,21.0,1260318.0,15411.0,9701.0,11086.0,4077.0,17826.0,6646.0,13083.0,9310.0,11005.0,15411.0,9132.0,7585.0,9267.0,6266.0,9130.0,6745.0,7876.0,8059.0,9110.0,10869.0,3.0,3.0,1908.0,963.0,718.0,534.0,266.0,80.0,7.0,1596.0,707.0,52.0,3.0,5.0,20.0,2.0,12.0,5.0,7.0,7.0,2.0,17.0,9.0,1.0,,200.0,9875.0,8415.0,9556.0,5841.0,8274.0,9040.0,10995.0,9432.0,11334.0,8214.0,,,1.0,,
0.0,6.0,6.0,5.0,1.0,4.0,16.0,3.0,3.0,0.0,2.0,0.0,1.0,376.0,655.0,2238.0,519.0,595.0,757.0,1022.0,559.0,31.0,905.0,4.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,1637306392488,4109073463,CLASSIC,teambuilder-match-4109073463,1637304372178,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,4.0,4.0,0.0,92.0,2.0,16.0,1.0,3.0,1.0,9.0,1.0,11.0,2.0,5.0,4.0,1.0,3.0,13.0,10.0,12.0,12.0,11.0,11.0,12.0,11.0,12.0,11.0,5746.0,3864.0,3242.0,3204.0,1916.0,3866.0,4310.0,3704.0,7913.0,1935.0,NA1_4109073463,110.0,4.0,22.0,115.0,108.0,26.0,131.0,15.0,137.0,127.0,5893.0,458.0,6009.0,335.0,17094.0,1748.0,6710.0,1391.0,411.0,6606.0,400,1.0,,0.0,190253.0,26655.0,551114.0,164706.0,177572.0,247544.0,100500.0,736840.0,175603.0,3205.0,21.0,1260399.0,12197.0,4664.0,9809.0,3723.0,19010.0,6695.0,12194.0,5908.0,8324.0,8642.0,6951.0,5090.0,8663.0,6279.0,9600.0,7207.0,9212.0,7324.0,6016.0,7355.0,1.0,4.0,558.0,342.0,557.0,184.0,0.0,1081.0,1172.0,813.0,0.0,100.0,1.0,70.0,9.0,6.0,6.0,40.0,21.0,6.0,4.0,8.0,5.0,1.0,,200.0,10013.0,7220.0,9227.0,8704.0,7739.0,8141.0,8896.0,7827.0,8988.0,8254.0,,,,,
0.0,4.0,5.0,4.0,4.0,3.0,8.0,6.0,4.0,2.0,4.0,0.0,1.0,726.0,299.0,163.0,49.0,1223.0,596.0,770.0,246.0,1323.0,189.0,5.0,4.0,3.0,4.0,6.0,1.0,6.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,2218,1637216194798,4107702819,CLASSIC,teambuilder-match-4107702819,1637213976123,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,119.0,8.0,3.0,0.0,4.0,75.0,0.0,8.0,0.0,6.0,1.0,6.0,7.0,1.0,1.0,3.0,6.0,3.0,6.0,13.0,9.0,11.0,13.0,11.0,9.0,12.0,11.0,11.0,11.0,17712.0,2424.0,0.0,2346.0,121.0,4701.0,7188.0,1059.0,5591.0,311.0,NA1_4107702819,142.0,27.0,15.0,166.0,112.0,14.0,103.0,9.0,92.0,126.0,1147.0,1140.0,7262.0,9068.0,7002.0,928.0,3327.0,7012.0,1237.0,13178.0,400,0.0,,1.0,280643.0,89618.0,254706.0,104190.0,5979.0,102143.0,460334.0,269891.0,131714.0,57049.0,21.0,1260490.0,18860.0,4128.0,7406.0,13211.0,7123.0,5630.0,10516.0,8758.0,7011.0,13567.0,8651.0,5424.0,8652.0,9724.0,6798.0,5345.0,8255.0,8311.0,6268.0,8619.0,2.0,3.0,0.0,564.0,144.0,1795.0,0.0,0.0,0.0,687.0,182.0,77.0,0.0,7.0,15.0,2.0,6.0,5.0,17.0,4.0,11.0,6.0,3.0,0.0,,100.0,10861.0,5130.0,8111.0,10527.0,7538.0,5644.0,9256.0,8084.0,7875.0,7839.0,,,,,
0.0,2.0,8.0,2.0,3.0,2.0,9.0,1.0,3.0,5.0,5.0,0.0,0.0,1045.0,59.0,889.0,250.0,118.0,327.0,242.0,2218.0,251.0,1460.0,6.0,9.0,5.0,5.0,7.0,5.0,6.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1924,1637196592468,4107246480,CLASSIC,teambuilder-match-4107246480,1637194667623,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,1.0,8.0,0.0,0.0,91.0,8.0,0.0,0.0,4.0,2.0,7.0,6.0,7.0,3.0,10.0,8.0,1.0,7.0,11.0,10.0,13.0,13.0,13.0,9.0,14.0,13.0,12.0,13.0,5348.0,6632.0,0.0,15827.0,242.0,3071.0,517.0,2096.0,8812.0,1142.0,NA1_4107246480,100.0,27.0,45.0,122.0,168.0,12.0,162.0,29.0,113.0,121.0,6342.0,454.0,12695.0,838.0,13429.0,2297.0,12510.0,7570.0,1262.0,15274.0,400,1.0,,1.0,63219.0,85819.0,240667.0,331011.0,37532.0,92058.0,128501.0,119434.0,95407.0,52751.0,21.0,1260357.0,14208.0,7905.0,14459.0,16857.0,14227.0,5681.0,16057.0,10964.0,10638.0,16624.0,6855.0,5199.0,11114.0,7990.0,9968.0,5742.0,10336.0,9428.0,6531.0,9460.0,2.0,3.0,2518.0,818.0,1763.0,192.0,556.0,313.0,3029.0,1297.0,564.0,208.0,0.0,6.0,4.0,3.0,8.0,6.0,4.0,7.0,6.0,4.0,7.0,0.0,,100.0,8379.0,6994.0,10825.0,10486.0,10266.0,5932.0,12342.0,10190.0,9409.0,10208.0,,,,,
0.0,0.0,10.0,3.0,4.0,8.0,9.0,1.0,4.0,3.0,5.0,0.0,0.0,930.0,142.0,1834.0,722.0,138.0,277.0,438.0,822.0,244.0,706.0,4.0,4.0,3.0,5.0,6.0,5.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,1871,1637194358627,4107251388,CLASSIC,teambuilder-match-4107251388,1637192486685,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,132.0,0.0,4.0,0.0,1.0,128.0,0.0,4.0,0.0,5.0,5.0,8.0,7.0,2.0,4.0,1.0,8.0,5.0,4.0,14.0,11.0,13.0,13.0,11.0,11.0,14.0,13.0,12.0,11.0,8781.0,9994.0,0.0,12600.0,140.0,205.0,7560.0,0.0,7858.0,4929.0,NA1_4107251388,161.0,34.0,20.0,136.0,135.0,11.0,159.0,28.0,128.0,128.0,6002.0,1119.0,7600.0,1042.0,8146.0,6663.0,1423.0,11040.0,768.0,5244.0,400,2.0,,0.0,68518.0,150314.0,73295.0,394993.0,33740.0,41977.0,404753.0,198549.0,40261.0,127558.0,21.0,1260430.0,18750.0,11715.0,10476.0,14271.0,9010.0,7016.0,8984.0,12681.0,9133.0,11630.0,9150.0,7282.0,10083.0,9432.0,8288.0,7592.0,7413.0,10661.0,7564.0,8256.0,1.0,3.0,3966.0,602.0,2876.0,628.0,723.0,146.0,0.0,1640.0,505.0,1456.0,0.0,8.0,14.0,6.0,8.0,7.0,16.0,3.0,3.0,5.0,6.0,0.0,,100.0,12023.0,8374.0,11063.0,10368.0,8492.0,7892.0,11465.0,11182.0,9417.0,8020.0,,,,,
1.0,3.0,9.0,8.0,2.0,3.0,5.0,1.0,8.0,2.0,2.0,1.0,0.0,1984.0,1069.0,156.0,59.0,569.0,97.0,147.0,1448.0,1323.0,260.0,5.0,3.0,6.0,6.0,2.0,9.0,8.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1523,1637294139541,4108850185,CLASSIC,teambuilder-match-4108850185,1637292615622,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,73.0,4.0,0.0,4.0,0.0,96.0,16.0,15.0,0.0,1.0,8.0,5.0,1.0,7.0,2.0,4.0,3.0,10.0,3.0,12.0,11.0,12.0,12.0,11.0,10.0,12.0,12.0,13.0,11.0,0.0,0.0,6274.0,1560.0,11011.0,10420.0,13777.0,691.0,1391.0,0.0,NA1_4108850185,123.0,23.0,14.0,130.0,95.0,13.0,121.0,19.0,143.0,145.0,7334.0,5798.0,1197.0,4654.0,989.0,539.0,1321.0,8203.0,12411.0,8263.0,420,0.0,2.0,0.0,107150.0,74677.0,234695.0,93765.0,117602.0,126807.0,53491.0,510470.0,106857.0,5220.0,21.0,1260378.0,7780.0,7302.0,8337.0,7029.0,12558.0,11997.0,15693.0,10311.0,14706.0,10099.0,7574.0,9179.0,7996.0,6809.0,9569.0,6922.0,7047.0,9262.0,10938.0,8160.0,5.0,1.0,446.0,1504.0,865.0,814.0,557.0,1037.0,594.0,1416.0,903.0,1835.0,6.0,6.0,20.0,1.0,9.0,6.0,20.0,3.0,4.0,6.0,7.0,0.0,,200.0,9850.0,7842.0,9900.0,8888.0,8307.0,6475.0,9197.0,8788.0,10099.0,8268.0,,,,,
0.0,3.0,14.0,7.0,5.0,3.0,4.0,3.0,5.0,4.0,11.0,0.0,0.0,177.0,573.0,954.0,364.0,632.0,567.0,307.0,1466.0,810.0,429.0,4.0,6.0,4.0,5.0,11.0,5.0,4.0,3.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1705,1637374488113,4109789916,CLASSIC,teambuilder-match-4109789916,1637372782357,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,8.0,0.0,0.0,12.0,85.0,9.0,15.0,0.0,3.0,2.0,7.0,4.0,3.0,4.0,3.0,13.0,7.0,4.0,13.0,11.0,12.0,13.0,10.0,9.0,12.0,13.0,14.0,13.0,12274.0,6695.0,1703.0,8409.0,478.0,3155.0,2064.0,1309.0,8832.0,4765.0,NA1_4109789916,146.0,20.0,36.0,166.0,85.0,5.0,90.0,38.0,185.0,151.0,2646.0,1149.0,10798.0,808.0,8406.0,1104.0,5525.0,17624.0,1276.0,12515.0,420,0.0,2.0,0.0,50525.0,173366.0,228757.0,44532.0,25042.0,88173.0,77329.0,539938.0,139073.0,0.0,21.0,1260469.0,15432.0,8318.0,13931.0,9218.0,8884.0,4631.0,7590.0,20186.0,10109.0,17281.0,8737.0,6922.0,9169.0,8773.0,6572.0,6157.0,6807.0,10316.0,12820.0,9168.0,4.0,1.0,511.0,472.0,1429.0,0.0,0.0,372.0,0.0,1252.0,0.0,0.0,51.0,9.0,19.0,5.0,7.0,8.0,69.0,6.0,3.0,10.0,8.0,0.0,,200.0,10755.0,7459.0,9776.0,10355.0,6599.0,6016.0,9380.0,11260.0,12137.0,10083.0,,,1.0,,
