assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,dragon_team200,inhibs_lost_team100,riftherald_team200,inhibs_lost_team200,baron_team200,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,9.0,3.0,3.0,4.0,6.0,3.0,1.0,2.0,3.0,499.0,558.0,848.0,2828.0,97.0,846.0,1888.0,1168.0,764.0,202.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,8.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,116.0,5.0,5.0,0.0,8.0,112.0,4.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,4.0,2.0,4.0,1.0,5.0,12.0,8.0,11.0,13.0,9.0,9.0,12.0,11.0,11.0,11.0,926.0,4553.0,251.0,9844.0,5538.0,2852.0,1918.0,4800.0,1588.0,7122.0,113.0,3.0,24.0,167.0,110.0,20.0,118.0,29.0,125.0,152.0,11536.0,623.0,5206.0,2851.0,786.0,853.0,4547.0,1098.0,4727.0,967.0,2.0,95274.0,32665.0,407578.0,83073.0,171146.0,61339.0,28868.0,94432.0,102488.0,326972.0,1200394.0,17380.0,5724.0,5839.0,13589.0,6325.0,4315.0,6466.0,6385.0,6803.0,8489.0,9422.0,4993.0,6848.0,8623.0,6172.0,6171.0,7618.0,8278.0,7134.0,7642.0,3.0,8.0,4917.0,548.0,382.0,893.0,0.0,609.0,0.0,487.0,487.0,399.0,0.0,6.0,15.0,6.0,36.0,10.0,16.0,7.0,44.0,6.0,11.0,100.0,9740.0,4304.0,8437.0,10380.0,6028.0,5888.0,8957.0,8038.0,8196.0,7799.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,17,30,30,130,124,17,12,54,53,19411,19981,434,427,21232,11962,818410,585425,47448,33867,37236,35665,6801,1921,74,83,18,18,40473,37294
2.0,8.0,1.0,6.0,1.0,7.0,2.0,5.0,4.0,6.0,270.0,322.0,357.0,172.0,94.0,79.0,2131.0,1016.0,1021.0,317.0,7.0,0.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,103.0,116.0,0.0,0.0,0.0,0.0,12.0,14.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,7.0,4.0,3.0,5.0,11.0,12.0,12.0,11.0,11.0,10.0,13.0,12.0,12.0,9.0,2772.0,5110.0,701.0,219.0,7077.0,3372.0,1010.0,665.0,1723.0,328.0,113.0,49.0,30.0,128.0,149.0,10.0,157.0,136.0,136.0,18.0,6148.0,668.0,6453.0,7913.0,2250.0,1611.0,7181.0,5824.0,5244.0,6472.0,0.0,84209.0,375303.0,182114.0,13839.0,40332.0,13511.0,202067.0,33530.0,59247.0,51633.0,1200437.0,9137.0,6141.0,7705.0,12477.0,9327.0,4984.0,12201.0,7093.0,6968.0,6881.0,5695.0,8337.0,8197.0,7382.0,6239.0,5744.0,10641.0,7981.0,8206.0,7157.0,9.0,1.0,216.0,363.0,551.0,4343.0,0.0,0.0,4009.0,604.0,0.0,80.0,0.0,12.0,4.0,8.0,5.0,12.0,32.0,4.0,8.0,8.0,36.0,200.0,8106.0,9900.0,8588.0,7834.0,8533.0,6299.0,10247.0,8946.0,9137.0,5885.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,22,12,30,30,116,133,12,21,55,58,14141,8836,430,496,24375,25389,334005,721780,43630,39284,33257,42322,5110,5056,69,60,17,25,39360,44115
4.0,7.0,6.0,6.0,2.0,5.0,2.0,2.0,3.0,2.0,232.0,341.0,407.0,1101.0,360.0,286.0,280.0,71.0,1542.0,783.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,6.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,122.0,8.0,0.0,4.0,5.0,96.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,7.0,1.0,3.0,4.0,2.0,2.0,13.0,9.0,12.0,12.0,11.0,10.0,13.0,11.0,12.0,11.0,1720.0,2749.0,1388.0,9392.0,0.0,2024.0,6870.0,278.0,1060.0,124.0,163.0,30.0,19.0,132.0,167.0,45.0,129.0,23.0,138.0,175.0,10168.0,743.0,7043.0,730.0,10868.0,823.0,1586.0,9899.0,2686.0,6123.0,2.0,62699.0,60769.0,166573.0,277281.0,47664.0,214593.0,39028.0,253179.0,32832.0,124193.0,1200402.0,11889.0,3850.0,9358.0,10123.0,10868.0,3221.0,8456.0,10690.0,3746.0,6247.0,9021.0,4716.0,8772.0,7326.0,11260.0,5746.0,6795.0,7556.0,7067.0,7243.0,2.0,10.0,0.0,357.0,925.0,0.0,0.0,374.0,0.0,512.0,0.0,0.0,0.0,11.0,39.0,11.0,11.0,5.0,34.0,11.0,2.0,8.0,12.0,100.0,11223.0,5694.0,9348.0,9097.0,8123.0,7080.0,10359.0,7595.0,9036.0,8032.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,11,19,30,30,142,101,19,11,58,56,14524,11081,526,495,29632,21037,768810,510001,45459,32989,42125,33377,1299,869,72,72,23,16,44871,40716
6.0,6.0,4.0,13.0,7.0,3.0,1.0,6.0,0.0,2.0,1820.0,754.0,970.0,16.0,641.0,945.0,243.0,834.0,3402.0,404.0,3.0,3.0,1.0,5.0,2.0,2.0,9.0,5.0,4.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,4.0,0.0,5.0,8.0,17.0,60.0,0.0,3.0,0.0,13.0,0.0,7.0,4.0,3.0,2.0,5.0,3.0,13.0,9.0,15.0,9.0,13.0,11.0,11.0,12.0,12.0,10.0,752.0,2667.0,11237.0,3690.0,18622.0,281.0,416.0,12029.0,2339.0,4941.0,149.0,9.0,51.0,16.0,124.0,141.0,127.0,132.0,112.0,27.0,6297.0,870.0,1321.0,1084.0,91.0,6298.0,12967.0,1251.0,10797.0,806.0,2.0,136146.0,35869.0,359081.0,73500.0,252016.0,56579.0,130271.0,231221.0,55377.0,288155.0,1200463.0,10642.0,4163.0,17680.0,5519.0,18713.0,6579.0,13986.0,13612.0,13136.0,6102.0,7885.0,4819.0,12405.0,4906.0,9136.0,8150.0,6773.0,7614.0,7887.0,6469.0,1.0,4.0,3592.0,626.0,5122.0,744.0,0.0,0.0,602.0,331.0,0.0,355.0,0.0,9.0,33.0,5.0,15.0,10.0,37.0,7.0,4.0,7.0,2.0,100.0,10051.0,5675.0,13338.0,5545.0,9970.0,8334.0,8360.0,8845.0,9767.0,6685.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13,27,30,30,152,90,27,13,61,54,34582,22392,481,407,15091,26691,877322,740893,59133,50999,42482,33562,9458,1914,76,53,33,15,47238,39332
1.0,3.0,4.0,2.0,3.0,9.0,2.0,5.0,6.0,4.0,493.0,404.0,1399.0,330.0,139.0,900.0,394.0,1653.0,978.0,449.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,3.0,84.0,4.0,0.0,0.0,4.0,147.0,9.0,4.0,0.0,2.0,2.0,5.0,0.0,6.0,2.0,2.0,7.0,4.0,0.0,12.0,8.0,11.0,11.0,11.0,10.0,10.0,12.0,12.0,11.0,5882.0,7679.0,840.0,3556.0,400.0,6790.0,555.0,654.0,8221.0,208.0,140.0,27.0,22.0,118.0,141.0,25.0,119.0,16.0,152.0,135.0,1617.0,590.0,8158.0,769.0,9547.0,1194.0,2353.0,15016.0,737.0,7730.0,1.0,270331.0,138159.0,148268.0,209530.0,40389.0,140454.0,55947.0,457391.0,397162.0,114980.0,1200289.0,8115.0,8574.0,9818.0,4325.0,9948.0,8532.0,3359.0,16866.0,9331.0,7939.0,7013.0,4859.0,7689.0,5520.0,9174.0,6100.0,6894.0,9953.0,7928.0,6439.0,11.0,2.0,614.0,304.0,819.0,0.0,0.0,548.0,450.0,1195.0,371.0,0.0,10.0,58.0,20.0,5.0,5.0,36.0,32.0,10.0,2.0,13.0,8.0,200.0,8611.0,4318.0,8297.0,8401.0,7982.0,6845.0,6963.0,9859.0,9721.0,8273.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,15,15,30,30,92,167,15,15,55,53,17468,17317,446,449,21285,26426,808972,1163639,40738,46069,35496,36073,1981,2320,136,53,19,20,40136,39134
3.0,4.0,3.0,0.0,4.0,5.0,7.0,9.0,1.0,9.0,166.0,1078.0,383.0,986.0,311.0,142.0,334.0,1742.0,905.0,118.0,5.0,2.0,4.0,2.0,3.0,6.0,2.0,1.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,7.0,13.0,100.0,4.0,0.0,0.0,28.0,97.0,13.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,6.0,4.0,3.0,4.0,12.0,11.0,11.0,12.0,10.0,9.0,14.0,12.0,11.0,11.0,5212.0,517.0,410.0,8761.0,1172.0,3300.0,3665.0,13011.0,967.0,5832.0,121.0,124.0,11.0,145.0,132.0,11.0,189.0,28.0,122.0,26.0,237.0,6526.0,7709.0,2421.0,10417.0,901.0,9529.0,901.0,3480.0,1086.0,1.0,56564.0,151536.0,346815.0,30651.0,69263.0,132201.0,80720.0,389203.0,58791.0,15624.0,1200354.0,5449.0,7043.0,8765.0,11182.0,12175.0,4202.0,13356.0,14215.0,4448.0,7292.0,7416.0,7278.0,6633.0,7356.0,7161.0,4792.0,12409.0,8027.0,7340.0,6893.0,11.0,1.0,0.0,0.0,646.0,0.0,584.0,0.0,162.0,302.0,0.0,374.0,0.0,8.0,10.0,4.0,7.0,7.0,34.0,7.0,2.0,7.0,25.0,200.0,8826.0,7744.0,7502.0,9090.0,6779.0,5304.0,11892.0,8818.0,8446.0,7394.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,20,9,30,30,111,152,9,20,54,59,18855,23992,420,489,21685,21522,635494,695874,41773,46354,33358,41947,1230,838,60,51,15,30,37501,44294
7.0,10.0,5.0,5.0,4.0,11.0,2.0,6.0,2.0,1.0,682.0,401.0,793.0,2421.0,468.0,937.0,682.0,739.0,482.0,929.0,3.0,3.0,3.0,2.0,2.0,5.0,7.0,9.0,3.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,1.0,128.0,12.0,8.0,0.0,0.0,71.0,2.0,4.0,0.0,8.0,0.0,3.0,12.0,3.0,0.0,6.0,2.0,3.0,4.0,11.0,9.0,13.0,13.0,12.0,9.0,10.0,10.0,12.0,10.0,229.0,4455.0,1293.0,14445.0,750.0,2681.0,7277.0,663.0,1441.0,102.0,101.0,9.0,42.0,153.0,172.0,33.0,88.0,27.0,141.0,136.0,12496.0,962.0,8585.0,1750.0,6054.0,870.0,1022.0,8572.0,6820.0,9483.0,2.0,50052.0,42911.0,209380.0,304361.0,446891.0,59973.0,29337.0,308352.0,53121.0,15093.0,1200427.0,12757.0,6084.0,11088.0,16671.0,6804.0,4099.0,8300.0,10076.0,8261.0,9585.0,8907.0,4996.0,9133.0,11416.0,8942.0,5637.0,7082.0,6439.0,7167.0,7869.0,0.0,5.0,32.0,666.0,1209.0,476.0,0.0,548.0,0.0,841.0,0.0,0.0,0.0,7.0,22.0,11.0,7.0,7.0,12.0,4.0,5.0,6.0,5.0,100.0,8137.0,5291.0,10658.0,11012.0,9945.0,5193.0,7138.0,7264.0,8901.0,7090.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,26,30,30,164,78,26,15,58,51,19398,13938,501,401,29755,26859,1070657,448814,51419,42306,44035,33553,2265,1507,44,42,32,21,44945,35684
2.0,10.0,3.0,4.0,4.0,8.0,0.0,2.0,2.0,5.0,1889.0,253.0,1228.0,210.0,1075.0,426.0,56.0,276.0,1066.0,179.0,1.0,4.0,1.0,2.0,4.0,4.0,11.0,3.0,3.0,4.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,4.0,100.0,0.0,12.0,0.0,7.0,125.0,12.0,8.0,0.0,7.0,1.0,7.0,6.0,1.0,4.0,0.0,5.0,0.0,6.0,14.0,10.0,12.0,13.0,10.0,11.0,11.0,13.0,12.0,11.0,2117.0,6879.0,556.0,11856.0,98.0,2954.0,453.0,14398.0,6494.0,0.0,182.0,10.0,11.0,138.0,104.0,34.0,127.0,46.0,172.0,150.0,6112.0,1216.0,4746.0,161.0,2914.0,1687.0,3150.0,200.0,384.0,14091.0,1.0,82798.0,127861.0,475692.0,276805.0,40594.0,134521.0,94259.0,76065.0,54662.0,53598.0,1200288.0,8456.0,8501.0,5340.0,12017.0,3012.0,5072.0,3603.0,15319.0,6878.0,14281.0,10288.0,7003.0,8003.0,8830.0,6485.0,5926.0,6231.0,8951.0,7181.0,11333.0,6.0,8.0,226.0,406.0,38.0,0.0,0.0,430.0,0.0,719.0,0.0,190.0,0.0,10.0,23.0,24.0,18.0,6.0,28.0,13.0,3.0,18.0,6.0,100.0,11453.0,6370.0,9259.0,10255.0,6485.0,7414.0,7957.0,10167.0,9851.0,7649.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,12,25,30,30,119,156,25,12,60,57,17581,28224,469,505,15620,19041,1010410,406445,33897,48582,39532,40699,694,1315,86,63,21,19,44866,41994
1.0,17.0,4.0,1.0,2.0,6.0,2.0,6.0,6.0,9.0,606.0,540.0,937.0,930.0,48.0,367.0,1158.0,2537.0,632.0,347.0,3.0,2.0,5.0,3.0,6.0,6.0,1.0,2.0,2.0,5.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,8.0,0.0,8.0,120.0,12.0,17.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,9.0,5.0,4.0,3.0,12.0,10.0,11.0,11.0,12.0,8.0,12.0,12.0,12.0,11.0,1068.0,5165.0,638.0,9919.0,0.0,2836.0,801.0,3329.0,11493.0,1690.0,141.0,7.0,28.0,117.0,134.0,23.0,130.0,22.0,132.0,145.0,4115.0,1059.0,4941.0,400.0,6471.0,933.0,9781.0,2944.0,600.0,14084.0,0.0,66783.0,235179.0,232552.0,194362.0,21319.0,27449.0,145947.0,113643.0,161614.0,117999.0,1200339.0,5184.0,6727.0,6160.0,10320.0,8914.0,4301.0,14080.0,6688.0,12332.0,15774.0,6116.0,7315.0,6677.0,7695.0,7963.0,4327.0,9253.0,8227.0,7947.0,9656.0,6.0,2.0,0.0,502.0,580.0,0.0,2443.0,531.0,3497.0,415.0,238.0,0.0,0.0,5.0,23.0,2.0,7.0,7.0,23.0,8.0,7.0,10.0,9.0,200.0,8759.0,7108.0,7523.0,8100.0,8987.0,4448.0,9843.0,9681.0,8944.0,7956.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,23,12,30,30,102,157,10,23,54,57,14461,22478,443,436,16860,28468,542465,774382,34879,55601,32778,42398,3554,4652,44,57,14,40,37817,43532
1.0,3.0,4.0,2.0,3.0,6.0,3.0,5.0,5.0,3.0,444.0,81.0,722.0,302.0,324.0,176.0,260.0,522.0,365.0,456.0,2.0,3.0,5.0,5.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,2.0,102.0,0.0,0.0,0.0,19.0,110.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,7.0,3.0,4.0,0.0,11.0,9.0,11.0,11.0,10.0,9.0,13.0,11.0,11.0,11.0,0.0,3541.0,1120.0,7555.0,1116.0,0.0,1676.0,3270.0,9654.0,1158.0,116.0,8.0,20.0,116.0,118.0,20.0,157.0,10.0,108.0,169.0,4619.0,792.0,7178.0,974.0,4535.0,8399.0,10718.0,2164.0,208.0,11112.0,0.0,50563.0,135605.0,173776.0,662781.0,43362.0,91738.0,120968.0,154236.0,246355.0,195027.0,1200331.0,4619.0,4702.0,9020.0,9435.0,5652.0,8399.0,12805.0,5947.0,9911.0,12330.0,5524.0,4721.0,7097.0,6342.0,7204.0,5945.0,10400.0,6972.0,6800.0,6926.0,6.0,2.0,0.0,368.0,721.0,905.0,0.0,0.0,410.0,512.0,48.0,60.0,0.0,8.0,42.0,4.0,6.0,8.0,26.0,7.0,46.0,11.0,12.0,200.0,7954.0,5083.0,8275.0,8302.0,6626.0,5270.0,11139.0,7918.0,7911.0,7908.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,15,11,30,30,106,137,11,15,52,55,9791,19299,390,452,25705,24994,1022220,852191,37125,45695,32112,35819,1626,1398,52,118,16,19,36427,39959
2.0,8.0,3.0,4.0,4.0,9.0,3.0,3.0,4.0,1.0,1234.0,90.0,311.0,1169.0,392.0,404.0,614.0,576.0,458.0,120.0,7.0,13.0,4.0,3.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,25.0,113.0,0.0,4.0,0.0,8.0,88.0,0.0,12.0,1.0,9.0,4.0,9.0,3.0,1.0,5.0,9.0,2.0,2.0,2.0,12.0,10.0,12.0,11.0,11.0,9.0,13.0,11.0,11.0,12.0,159.0,11373.0,0.0,9883.0,1125.0,4277.0,3771.0,2992.0,8159.0,93.0,108.0,17.0,17.0,150.0,131.0,8.0,141.0,14.0,112.0,168.0,15714.0,648.0,14447.0,383.0,5882.0,1799.0,16585.0,1822.0,1475.0,8584.0,0.0,183809.0,91951.0,139182.0,398993.0,55480.0,99365.0,95151.0,151097.0,54693.0,73116.0,1200417.0,19018.0,12497.0,14895.0,10266.0,7067.0,6748.0,20770.0,5254.0,9634.0,8877.0,8684.0,6675.0,8886.0,7604.0,6787.0,6654.0,10983.0,5926.0,5983.0,8295.0,5.0,7.0,3144.0,476.0,448.0,0.0,60.0,671.0,414.0,440.0,0.0,200.0,98.0,14.0,16.0,1.0,17.0,9.0,170.0,15.0,43.0,15.0,19.0,100.0,9745.0,6450.0,8831.0,8521.0,8481.0,5959.0,11083.0,7515.0,7836.0,9510.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,19,28,30,30,125,133,27,19,55,57,15444,26388,414,452,38225,29114,876829,466008,57994,57032,38615,37862,4323,1530,211,108,22,19,41537,42394
7.0,8.0,4.0,3.0,5.0,4.0,3.0,2.0,0.0,5.0,208.0,565.0,405.0,70.0,401.0,731.0,396.0,111.0,1003.0,87.0,2.0,4.0,0.0,3.0,3.0,4.0,4.0,8.0,2.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,114.0,32.0,4.0,0.0,0.0,83.0,5.0,6.0,0.0,2.0,1.0,9.0,7.0,3.0,1.0,1.0,2.0,5.0,3.0,12.0,9.0,12.0,13.0,11.0,8.0,10.0,11.0,12.0,11.0,7497.0,4153.0,593.0,902.0,8486.0,1673.0,1271.0,1129.0,1346.0,423.0,138.0,15.0,22.0,148.0,114.0,26.0,94.0,25.0,134.0,161.0,1805.0,575.0,11667.0,10890.0,990.0,1250.0,6952.0,6870.0,5692.0,8999.0,2.0,584623.0,49394.0,223641.0,184213.0,46416.0,99848.0,307902.0,143873.0,77404.0,36378.0,1200418.0,9303.0,5252.0,12633.0,13160.0,9477.0,3134.0,8223.0,8421.0,7148.0,9423.0,7998.0,5489.0,9405.0,11224.0,7841.0,4781.0,5246.0,6111.0,7763.0,8262.0,1.0,5.0,0.0,524.0,372.0,1368.0,0.0,210.0,0.0,422.0,110.0,0.0,0.0,10.0,30.0,1.0,6.0,9.0,20.0,8.0,3.0,6.0,7.0,100.0,9016.0,5183.0,9358.0,10962.0,7766.0,4561.0,6635.0,7344.0,9338.0,8238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,22,30,30,158,94,22,12,56,53,19151,8322,448,429,26602,29088,1138741,614951,47707,38467,41249,32871,1950,1056,46,54,23,18,41663,36738
3.0,3.0,0.0,6.0,0.0,10.0,2.0,4.0,2.0,4.0,1563.0,240.0,841.0,1434.0,788.0,675.0,423.0,198.0,644.0,675.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,7.0,0.0,131.0,12.0,8.0,0.0,6.0,95.0,8.0,0.0,0.0,9.0,1.0,7.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,12.0,9.0,13.0,13.0,11.0,9.0,13.0,10.0,11.0,10.0,441.0,2437.0,341.0,8891.0,3889.0,3128.0,706.0,504.0,975.0,3525.0,171.0,23.0,28.0,114.0,150.0,25.0,149.0,10.0,92.0,89.0,15456.0,643.0,6530.0,1055.0,1727.0,1600.0,10843.0,4424.0,4222.0,905.0,2.0,79332.0,8720.0,227986.0,301163.0,101591.0,65559.0,177430.0,194732.0,36127.0,124511.0,1200346.0,16981.0,3081.0,7443.0,9946.0,5766.0,5071.0,11747.0,5251.0,5198.0,4430.0,11088.0,4790.0,9266.0,6559.0,6623.0,5900.0,9423.0,6323.0,7224.0,5650.0,3.0,10.0,1083.0,0.0,572.0,0.0,150.0,342.0,198.0,322.0,0.0,0.0,0.0,9.0,22.0,2.0,10.0,48.0,39.0,14.0,6.0,8.0,26.0,100.0,8653.0,5043.0,10252.0,10050.0,7838.0,5344.0,10074.0,6883.0,7813.0,6577.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,17,30,60,158,109,17,10,58,53,16690,8147,488,363,26368,21037,775631,541520,45207,29707,39436,33410,2147,520,108,76,19,15,42137,36390
