,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team100,killsplayer_6,killsplayer_9,riftherald_team100,ward_player_0,killsplayer_0,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
160,0.0,6.0,1.0,2.0,4.0,6.0,2.0,4.0,1.0,6.0,0.0,1.0,770.0,434.0,357.0,693.0,680.0,254.0,687.0,971.0,347.0,590.0,3.0,3.0,7.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,104.0,0.0,0.0,0.0,11.0,129.0,4.0,4.0,4.0,0.0,3.0,2.0,0.0,1.0,6.0,5.0,12.0,9.0,10.0,11.0,10.0,9.0,14.0,12.0,12.0,12.0,731.0,1813.0,434.0,3640.0,496.0,1944.0,11.0,6389.0,396.0,2877.0,144.0,11.0,4.0,122.0,141.0,13.0,162.0,8.0,145.0,189.0,6550.0,742.0,4844.0,747.0,4810.0,531.0,11419.0,197.0,10421.0,7376.0,0.0,124207.0,112135.0,217727.0,15789.0,153082.0,131364.0,226885.0,223946.0,93517.0,31912.0,1200367.0,10554.0,3093.0,5697.0,5951.0,5306.0,2476.0,11790.0,6925.0,11654.0,10377.0,8105.0,5494.0,6297.0,6258.0,6130.0,4744.0,9302.0,8481.0,8252.0,9125.0,9.0,0.0,3272.0,537.0,418.0,1563.0,0.0,0.0,360.0,338.0,836.0,124.0,9.0,46.0,12.0,11.0,9.0,23.0,5.0,9.0,11.0,8.0,200.0,9883.0,5603.0,6921.0,7794.0,6457.0,5411.0,11907.0,9080.0,9526.0,9190.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0,21,10,30,30,108,148,10,21,52,59,7245,11486,424,515,17482,30155,642169,688395,29984,43839,31534,40654,5253,2195,64,79,13,19,36466,45306
161,6.0,8.0,6.0,2.0,5.0,8.0,0.0,12.0,1.0,3.0,1.0,0.0,586.0,488.0,268.0,543.0,1303.0,1009.0,684.0,575.0,1584.0,457.0,1.0,6.0,3.0,4.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,122.0,12.0,4.0,4.0,0.0,80.0,0.0,0.0,2.0,2.0,5.0,4.0,7.0,4.0,1.0,6.0,13.0,9.0,12.0,12.0,12.0,10.0,11.0,12.0,12.0,11.0,0.0,4586.0,429.0,1522.0,10179.0,12417.0,10272.0,2747.0,1949.0,103.0,141.0,14.0,35.0,113.0,125.0,21.0,136.0,7.0,141.0,127.0,5727.0,642.0,8319.0,4957.0,692.0,1070.0,1011.0,1843.0,8355.0,11834.0,0.0,194283.0,125684.0,395469.0,146165.0,91923.0,44033.0,168577.0,147203.0,42148.0,55956.0,1200392.0,6135.0,5844.0,9056.0,7279.0,10872.0,13831.0,11284.0,4961.0,10735.0,12070.0,8121.0,5538.0,8808.0,7748.0,9442.0,7284.0,6629.0,6425.0,8279.0,9507.0,1.0,6.0,408.0,616.0,308.0,799.0,0.0,344.0,0.0,370.0,430.0,132.0,8.0,15.0,6.0,9.0,8.0,31.0,11.0,44.0,9.0,7.0,100.0,10594.0,5616.0,9583.0,9139.0,8599.0,6539.0,8416.0,8713.0,9028.0,7800.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,20,22,30,30,146,80,22,20,59,55,24547,19657,435,425,20765,23685,871873,539568,47173,44894,41403,36378,1859,1548,62,86,27,24,44454,39573
162,5.0,4.0,7.0,6.0,7.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,253.0,502.0,660.0,247.0,1216.0,308.0,355.0,4.0,630.0,897.0,4.0,4.0,1.0,2.0,2.0,0.0,5.0,3.0,6.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,8.0,4.0,0.0,0.0,118.0,0.0,0.0,2.0,0.0,9.0,4.0,1.0,4.0,2.0,2.0,12.0,9.0,13.0,13.0,12.0,10.0,12.0,12.0,11.0,10.0,950.0,2519.0,689.0,9005.0,315.0,2037.0,9068.0,260.0,0.0,254.0,135.0,30.0,25.0,161.0,165.0,38.0,134.0,15.0,122.0,160.0,7639.0,450.0,8403.0,988.0,6116.0,769.0,1061.0,4944.0,6162.0,5513.0,1.0,120555.0,26888.0,232356.0,703846.0,10015.0,28543.0,166317.0,330231.0,93078.0,26686.0,1200419.0,10839.0,3484.0,9772.0,10600.0,6432.0,3224.0,12770.0,5689.0,6870.0,5768.0,6876.0,4952.0,9800.0,8027.0,8116.0,6208.0,7940.0,7494.0,6490.0,7022.0,2.0,2.0,2249.0,514.0,680.0,606.0,0.0,418.0,2640.0,484.0,708.0,0.0,5.0,23.0,55.0,11.0,6.0,25.0,4.0,3.0,4.0,2.0,100.0,9037.0,5929.0,10317.0,10374.0,8962.0,6309.0,9014.0,9274.0,8024.0,7155.0,0.0,4.0,1.0,0.0,6.0,0.0,1.0,9,20,30,30,131,118,20,9,60,54,12996,12101,524,461,23915,18130,1095315,643200,40867,34581,39027,33898,3953,4346,102,36,35,10,44999,39396
163,2.0,14.0,4.0,2.0,3.0,5.0,6.0,4.0,7.0,6.0,0.0,1.0,548.0,1295.0,159.0,105.0,438.0,196.0,499.0,1234.0,1259.0,1114.0,7.0,2.0,7.0,1.0,4.0,8.0,2.0,3.0,4.0,3.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0,0.0,7.0,0.0,4.0,107.0,0.0,4.0,6.0,2.0,1.0,1.0,3.0,2.0,11.0,4.0,11.0,10.0,10.0,12.0,11.0,9.0,12.0,12.0,12.0,11.0,728.0,4075.0,370.0,3059.0,1026.0,2208.0,456.0,0.0,9154.0,962.0,143.0,34.0,13.0,120.0,144.0,29.0,144.0,22.0,127.0,125.0,7150.0,895.0,5119.0,2051.0,8117.0,916.0,4798.0,9490.0,1595.0,9025.0,1.0,66595.0,120157.0,40809.0,492127.0,139902.0,53849.0,131077.0,422195.0,275858.0,324038.0,1200379.0,8589.0,4970.0,5833.0,5111.0,9508.0,3750.0,8583.0,11981.0,11263.0,10499.0,8648.0,6819.0,6459.0,6355.0,8503.0,5531.0,7549.0,9899.0,7534.0,9699.0,6.0,2.0,710.0,0.0,343.0,0.0,364.0,624.0,3329.0,2490.0,514.0,511.0,18.0,215.0,2.0,9.0,15.0,32.0,6.0,3.0,5.0,7.0,200.0,8548.0,6760.0,7275.0,9293.0,8455.0,5148.0,9476.0,9055.0,8964.0,7319.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,27,14,30,30,100,119,13,27,53,57,7391,14647,449,452,23353,25803,793282,1273325,32791,47296,35496,41500,2041,6844,76,236,16,37,38719,41574
164,0.0,12.0,6.0,6.0,7.0,8.0,0.0,1.0,5.0,6.0,1.0,0.0,1809.0,65.0,306.0,164.0,372.0,430.0,821.0,275.0,547.0,624.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,106.0,0.0,6.0,0.0,1.0,115.0,4.0,4.0,5.0,0.0,9.0,6.0,1.0,0.0,13.0,1.0,13.0,10.0,11.0,12.0,11.0,9.0,12.0,13.0,11.0,11.0,531.0,3357.0,0.0,14184.0,576.0,2982.0,0.0,0.0,7213.0,449.0,114.0,6.0,3.0,151.0,153.0,32.0,142.0,42.0,107.0,112.0,4547.0,453.0,9458.0,919.0,5331.0,309.0,7588.0,10722.0,1182.0,11741.0,1.0,95607.0,79795.0,245740.0,187638.0,77199.0,30051.0,72609.0,413350.0,429327.0,48584.0,1200293.0,8097.0,3811.0,11716.0,15149.0,5939.0,4048.0,8332.0,14681.0,8395.0,12191.0,7599.0,5590.0,9206.0,8599.0,7072.0,4605.0,7201.0,12885.0,6367.0,6849.0,3.0,7.0,3018.0,0.0,2257.0,45.0,32.0,756.0,743.0,3959.0,0.0,0.0,8.0,29.0,5.0,2.0,48.0,32.0,11.0,4.0,9.0,7.0,100.0,10225.0,6290.0,8174.0,9830.0,7553.0,5683.0,8902.0,10323.0,7970.0,7374.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,20,21,30,30,120,124,21,20,56,57,18273,11019,453,409,20564,31686,636235,1043665,44949,47410,37081,38892,6108,4702,95,60,27,24,41465,40859
165,1.0,10.0,4.0,2.0,2.0,11.0,4.0,1.0,6.0,3.0,0.0,1.0,281.0,325.0,614.0,1880.0,382.0,1503.0,1199.0,704.0,396.0,828.0,3.0,4.0,4.0,3.0,7.0,6.0,3.0,4.0,3.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,97.0,0.0,4.0,4.0,4.0,110.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,1.0,9.0,2.0,13.0,9.0,11.0,12.0,11.0,11.0,13.0,12.0,12.0,11.0,1350.0,4247.0,1481.0,2049.0,4470.0,5717.0,423.0,11037.0,7805.0,384.0,126.0,8.0,7.0,137.0,152.0,7.0,132.0,14.0,151.0,130.0,2330.0,809.0,3576.0,5995.0,10777.0,619.0,11724.0,305.0,837.0,4847.0,1.0,421343.0,25932.0,1032107.0,30489.0,3236.0,151209.0,128322.0,111944.0,358203.0,64118.0,1200427.0,3680.0,5600.0,5443.0,8101.0,15247.0,6862.0,15203.0,11683.0,8643.0,5231.0,7129.0,5725.0,6154.0,7355.0,9917.0,5928.0,9139.0,9604.0,7306.0,7729.0,9.0,5.0,0.0,544.0,385.0,56.0,0.0,526.0,3055.0,340.0,0.0,0.0,8.0,22.0,2.0,6.0,9.0,21.0,9.0,4.0,8.0,38.0,200.0,10510.0,5908.0,7375.0,9500.0,7484.0,7832.0,10389.0,8827.0,9344.0,7302.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,23,16,30,30,121,114,16,23,58,57,15067,23896,429,435,23297,18522,1638384,688519,39333,46360,36483,39503,967,3939,46,81,20,24,42701,41770
166,0.0,5.0,5.0,6.0,6.0,6.0,2.0,6.0,5.0,3.0,0.0,1.0,605.0,305.0,882.0,1054.0,2243.0,387.0,381.0,881.0,510.0,323.0,8.0,5.0,5.0,4.0,3.0,0.0,3.0,3.0,6.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,99.0,3.0,0.0,0.0,12.0,127.0,0.0,0.0,4.0,1.0,4.0,4.0,8.0,2.0,9.0,3.0,13.0,9.0,12.0,12.0,12.0,10.0,12.0,13.0,11.0,11.0,3299.0,2363.0,5473.0,7002.0,0.0,1909.0,502.0,579.0,10429.0,6977.0,155.0,29.0,21.0,141.0,172.0,24.0,110.0,33.0,100.0,143.0,8111.0,839.0,388.0,1375.0,11971.0,992.0,9404.0,11181.0,718.0,580.0,2.0,73065.0,102681.0,53271.0,118325.0,63543.0,49787.0,28702.0,420187.0,107536.0,155400.0,1200290.0,12055.0,3633.0,6232.0,8568.0,12127.0,3074.0,9906.0,12897.0,11544.0,7558.0,8025.0,5065.0,7907.0,8054.0,11643.0,5637.0,8891.0,11196.0,6550.0,7053.0,5.0,3.0,644.0,430.0,371.0,190.0,156.0,172.0,0.0,1135.0,396.0,0.0,9.0,22.0,51.0,11.0,7.0,21.0,6.0,6.0,6.0,10.0,200.0,10120.0,5859.0,8611.0,9850.0,8679.0,6235.0,9646.0,11011.0,7938.0,8122.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,20,22,30,30,112,139,22,20,59,56,17683,20850,513,415,22837,22722,357991,814506,42056,45538,41266,38755,1533,1961,99,50,23,21,43495,42576
167,5.0,10.0,5.0,3.0,2.0,7.0,0.0,6.0,4.0,4.0,0.0,1.0,396.0,489.0,570.0,162.0,414.0,171.0,737.0,63.0,1393.0,380.0,2.0,0.0,3.0,4.0,5.0,3.0,8.0,4.0,4.0,0.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,98.0,4.0,12.0,0.0,0.0,124.0,4.0,12.0,7.0,3.0,4.0,0.0,2.0,3.0,0.0,3.0,14.0,11.0,11.0,11.0,10.0,9.0,10.0,12.0,13.0,12.0,3084.0,3543.0,6765.0,2202.0,57.0,3094.0,1088.0,7415.0,179.0,1262.0,163.0,4.0,14.0,120.0,93.0,16.0,87.0,28.0,156.0,188.0,7450.0,424.0,300.0,475.0,2060.0,1234.0,3068.0,644.0,7833.0,6917.0,0.0,106482.0,26522.0,128417.0,577889.0,280527.0,95859.0,50809.0,733679.0,64216.0,60128.0,1200432.0,11837.0,4309.0,7836.0,3553.0,2588.0,5292.0,4590.0,8908.0,8778.0,8278.0,11291.0,6489.0,7465.0,5702.0,6114.0,5721.0,5887.0,6988.0,7843.0,11530.0,7.0,4.0,1302.0,342.0,770.0,875.0,470.0,963.0,434.0,848.0,766.0,98.0,6.0,28.0,9.0,7.0,3.0,97.0,7.0,10.0,9.0,10.0,200.0,11675.0,7334.0,8264.0,7823.0,6284.0,5876.0,7021.0,9473.0,9961.0,8714.0,1.0,4.0,7.0,2.0,56.0,0.0,0.0,17,16,30,30,122,140,16,17,55,58,15202,13487,406,463,11519,18886,1189174,935354,31106,34863,36293,38737,4380,2488,122,64,22,24,39922,42503
168,3.0,3.0,2.0,10.0,6.0,0.0,2.0,5.0,4.0,3.0,1.0,0.0,842.0,468.0,174.0,750.0,255.0,1068.0,84.0,238.0,346.0,785.0,2.0,1.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,3.0,0.0,96.0,0.0,0.0,2.0,88.0,0.0,1.0,12.0,1.0,4.0,6.0,3.0,2.0,4.0,2.0,4.0,12.0,12.0,10.0,9.0,11.0,12.0,10.0,9.0,10.0,11.0,5577.0,10161.0,357.0,8107.0,1423.0,179.0,3130.0,3561.0,1956.0,3696.0,129.0,109.0,8.0,5.0,132.0,129.0,3.0,5.0,117.0,80.0,243.0,467.0,4814.0,1462.0,5669.0,4303.0,2778.0,607.0,8040.0,555.0,0.0,40437.0,138494.0,393544.0,40015.0,166728.0,144493.0,519886.0,125865.0,20249.0,257829.0,1200357.0,5820.0,10999.0,7483.0,10103.0,7093.0,5536.0,6839.0,4909.0,10751.0,4335.0,6157.0,6343.0,7414.0,6285.0,6930.0,8388.0,6199.0,5213.0,6836.0,5460.0,2.0,10.0,0.0,370.0,2312.0,534.0,0.0,1054.0,931.0,740.0,753.0,84.0,7.0,7.0,10.0,17.0,9.0,3.0,8.0,28.0,11.0,68.0,100.0,8756.0,8715.0,7193.0,5974.0,7492.0,9730.0,6935.0,6061.0,6740.0,7310.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,14,16,30,30,101,101,16,14,54,52,15643,22504,403,314,16491,12447,785217,1062323,36035,37833,35174,30051,3900,2878,46,122,21,17,39145,35761
169,2.0,5.0,8.0,7.0,2.0,9.0,1.0,2.0,1.0,4.0,0.0,0.0,253.0,856.0,946.0,539.0,553.0,443.0,517.0,1109.0,631.0,281.0,2.0,3.0,1.0,5.0,1.0,2.0,9.0,5.0,6.0,6.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,24.0,0.0,0.0,98.0,1.0,0.0,8.0,2.0,4.0,7.0,8.0,2.0,2.0,5.0,13.0,10.0,11.0,11.0,12.0,10.0,11.0,12.0,11.0,10.0,14114.0,0.0,5225.0,10076.0,860.0,6408.0,1956.0,0.0,6152.0,1602.0,134.0,12.0,20.0,77.0,138.0,19.0,99.0,28.0,98.0,119.0,2763.0,8502.0,923.0,2017.0,7844.0,791.0,1439.0,5951.0,502.0,2572.0,0.0,89377.0,98718.0,285827.0,285929.0,110269.0,131899.0,186378.0,212426.0,149624.0,53238.0,1200356.0,16981.0,8502.0,6211.0,12830.0,8777.0,7619.0,3395.0,6360.0,6824.0,4377.0,8573.0,6561.0,7346.0,7289.0,10153.0,6193.0,5117.0,7354.0,7191.0,6651.0,1.0,6.0,104.0,0.0,62.0,736.0,72.0,420.0,0.0,409.0,168.0,202.0,8.0,18.0,11.0,10.0,13.0,14.0,7.0,7.0,4.0,5.0,100.0,10648.0,7010.0,7804.0,7682.0,8709.0,7207.0,7971.0,8722.0,8167.0,6780.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11,29,30,30,112,99,29,11,57,54,36683,9710,388,356,14338,18966,903301,700384,52418,29458,39554,32874,1394,779,56,41,28,13,42050,38650
170,2.0,2.0,3.0,3.0,8.0,8.0,0.0,6.0,3.0,2.0,1.0,1.0,109.0,539.0,277.0,289.0,526.0,232.0,575.0,631.0,873.0,637.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,4.0,0.0,0.0,18.0,95.0,19.0,3.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,3.0,12.0,8.0,11.0,12.0,11.0,10.0,13.0,11.0,12.0,11.0,0.0,5866.0,6963.0,0.0,2397.0,2262.0,1375.0,603.0,716.0,445.0,150.0,13.0,14.0,130.0,142.0,15.0,168.0,6.0,163.0,150.0,5485.0,414.0,251.0,6489.0,6574.0,1199.0,4721.0,3291.0,7760.0,6713.0,1.0,78186.0,86224.0,576143.0,105079.0,825.0,105322.0,85329.0,190755.0,185604.0,11561.0,1200397.0,5485.0,7769.0,7476.0,6995.0,8972.0,3462.0,6353.0,3993.0,9131.0,7158.0,6499.0,4839.0,8327.0,7514.0,6649.0,5232.0,9089.0,6706.0,8798.0,6312.0,6.0,5.0,0.0,1488.0,261.0,506.0,0.0,0.0,256.0,98.0,653.0,0.0,11.0,52.0,6.0,5.0,9.0,130.0,7.0,7.0,29.0,47.0,100.0,9568.0,4567.0,8230.0,8792.0,8200.0,6229.0,10136.0,7526.0,9760.0,7471.0,0.0,3.0,0.0,1.0,90.0,0.0,0.0,8,16,30,30,118,135,16,8,56,55,11622,9005,451,500,19998,22899,865555,559473,32390,34404,34221,35744,767,2495,161,142,24,13,41019,39460
171,0.0,7.0,3.0,0.0,3.0,3.0,2.0,3.0,5.0,7.0,0.0,0.0,229.0,529.0,296.0,600.0,218.0,473.0,1327.0,1527.0,847.0,931.0,6.0,2.0,9.0,2.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,16.0,124.0,3.0,9.0,2.0,2.0,3.0,0.0,1.0,0.0,6.0,5.0,10.0,8.0,9.0,9.0,10.0,7.0,13.0,12.0,12.0,11.0,802.0,2035.0,6506.0,907.0,0.0,0.0,0.0,5597.0,11954.0,1050.0,95.0,25.0,59.0,83.0,109.0,4.0,177.0,22.0,107.0,134.0,3195.0,273.0,431.0,414.0,7796.0,1777.0,5681.0,2161.0,674.0,11449.0,1.0,55499.0,36298.0,213567.0,461130.0,0.0,19488.0,113393.0,286860.0,218787.0,156187.0,1200269.0,4595.0,2688.0,9349.0,1402.0,7796.0,1777.0,7365.0,8358.0,13140.0,12603.0,5339.0,5853.0,6056.0,4805.0,5693.0,3903.0,10850.0,8827.0,8497.0,9896.0,10.0,0.0,597.0,380.0,2412.0,81.0,0.0,0.0,1683.0,599.0,510.0,102.0,5.0,16.0,1.0,4.0,7.0,7.0,4.0,5.0,4.0,9.0,200.0,7081.0,4965.0,5665.0,5871.0,6630.0,3593.0,11137.0,9809.0,9347.0,8201.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,24,7,30,30,50,152,6,24,45,56,8215,20636,350,465,13613,20238,749684,811525,24919,44154,25796,43923,3090,3274,24,38,9,24,28840,43459
172,0.0,6.0,3.0,3.0,3.0,5.0,5.0,1.0,6.0,7.0,0.0,1.0,1328.0,180.0,456.0,572.0,829.0,277.0,1571.0,78.0,487.0,340.0,7.0,2.0,5.0,3.0,1.0,4.0,5.0,1.0,4.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,10.25.350.1724,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,4.0,0.0,98.0,4.0,12.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,9.0,5.0,11.0,9.0,12.0,13.0,11.0,10.0,11.0,14.0,12.0,11.0,402.0,2489.0,754.0,9367.0,1738.0,2322.0,1074.0,1131.0,7990.0,687.0,133.0,25.0,20.0,159.0,170.0,29.0,16.0,158.0,139.0,186.0,5465.0,417.0,8715.0,1738.0,5028.0,558.0,5449.0,12344.0,1774.0,7248.0,0.0,59917.0,60644.0,374021.0,73631.0,0.0,26113.0,259209.0,146645.0,63312.0,69184.0,1200263.0,8039.0,3390.0,10738.0,11691.0,6767.0,3358.0,7349.0,17207.0,12133.0,8148.0,5863.0,4805.0,9666.0,8856.0,7274.0,4926.0,7736.0,9146.0,8902.0,7515.0,9.0,2.0,2172.0,484.0,1269.0,585.0,0.0,478.0,825.0,3732.0,2368.0,212.0,7.0,18.0,5.0,9.0,7.0,22.0,9.0,10.0,50.0,10.0,200.0,8355.0,5947.0,9833.0,10448.0,7581.0,6206.0,7622.0,12741.0,9576.0,8285.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,20,15,30,30,129,114,15,20,57,57,14583,13371,511,524,21504,27232,533682,598994,40593,48227,36585,38104,4504,7621,50,97,14,25,42423,44171
