airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,chemtechdragon_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team200,waterdragon_team200
0.0,0.0,5.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,431.0,918.0,211.0,663.0,1131.0,331.0,527.0,1429.0,549.0,442.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1807,1637276415990,4108203883,CLASSIC,teambuilder-match-4108203883,1637274608376,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,8.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,8.0,6.0,449.0,1600.0,841.0,2915.0,0.0,1350.0,411.0,0.0,2350.0,2394.0,NA1_4108203883,92.0,15.0,11.0,57.0,55.0,5.0,54.0,6.0,75.0,49.0,1634.0,493.0,148.0,523.0,4105.0,796.0,1547.0,2019.0,555.0,1889.0,420,2.0,,0.0,8588.0,123222.0,107744.0,43056.0,44982.0,61839.0,35538.0,120916.0,56553.0,0.0,600202.0,2084.0,2094.0,1040.0,3748.0,4105.0,2377.0,2201.0,2356.0,3046.0,4449.0,3356.0,2818.0,3521.0,3578.0,3681.0,2866.0,2702.0,3804.0,4344.0,3917.0,9.0,3.0,0.0,0.0,50.0,310.0,0.0,230.0,242.0,337.0,140.0,166.0,0.0,10.0,35.0,6.0,4.0,51.0,44.0,9.0,7.0,12.0,10.0,1.0,200.0,4871.0,2850.0,3356.0,3681.0,3450.0,2186.0,3975.0,3795.0,4578.0,2414.0,3.0,
1.0,0.0,2.0,5.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,191.0,152.0,1837.0,903.0,1315.0,241.0,313.0,98.0,360.0,87.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,2061,1637218290928,4107659044,CLASSIC,teambuilder-match-4107659044,1637216229582,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,2.0,8.0,6.0,7.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,1229.0,0.0,2000.0,3830.0,38.0,2457.0,194.0,1539.0,873.0,1410.0,NA1_4107659044,68.0,18.0,14.0,76.0,51.0,3.0,69.0,9.0,50.0,58.0,629.0,650.0,303.0,1107.0,2558.0,781.0,3160.0,410.0,2193.0,2152.0,420,1.0,,1.0,11096.0,19488.0,126195.0,54727.0,3533.0,64242.0,43173.0,152293.0,34151.0,56012.0,600174.0,2756.0,919.0,2417.0,5330.0,2624.0,3433.0,3355.0,2435.0,3341.0,4116.0,2846.0,2352.0,3812.0,4638.0,3390.0,3691.0,3563.0,2818.0,2460.0,3347.0,8.0,7.0,897.0,268.0,114.0,392.0,27.0,194.0,0.0,485.0,274.0,554.0,0.0,9.0,63.0,6.0,11.0,59.0,44.0,11.0,5.0,10.0,9.0,0.0,100.0,4080.0,2440.0,3840.0,4972.0,2933.0,2592.0,4643.0,3118.0,3544.0,2802.0,,
1.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,304.0,29.0,2011.0,160.0,952.0,574.0,347.0,445.0,485.0,252.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1926,1637452670159,4110708958,CLASSIC,teambuilder-match-4110708958,1637450744008,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,5647.0,2371.0,0.0,142.0,0.0,939.0,1310.0,78.0,1520.0,10.0,NA1_4110708958,70.0,7.0,7.0,73.0,74.0,16.0,60.0,1.0,73.0,77.0,619.0,929.0,1304.0,3106.0,5310.0,1457.0,2671.0,1973.0,629.0,3650.0,420,0.0,1.0,1.0,128680.0,6573.0,132919.0,16087.0,0.0,137047.0,72746.0,211858.0,61992.0,55797.0,600165.0,6266.0,3300.0,1388.0,3485.0,5310.0,2619.0,3982.0,2356.0,2150.0,3660.0,3639.0,3904.0,3636.0,4530.0,3427.0,2899.0,2672.0,3245.0,2915.0,3602.0,8.0,4.0,0.0,0.0,84.0,236.0,0.0,222.0,0.0,304.0,0.0,0.0,0.0,11.0,33.0,94.0,7.0,10.0,36.0,12.0,6.0,10.0,53.0,0.0,200.0,5326.0,2907.0,3780.0,4745.0,3205.0,3191.0,3661.0,3076.0,4478.0,3790.0,,
0.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,,0.0,,128.0,889.0,2114.0,233.0,852.0,627.0,1059.0,413.0,64.0,319.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,2183,1637436789500,4110487509,CLASSIC,teambuilder-match-4110487509,1637434605651,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,,2.0,4.0,0.0,48.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0,1428.0,1457.0,2001.0,3509.0,578.0,778.0,270.0,0.0,2621.0,0.0,NA1_4110487509,60.0,20.0,18.0,66.0,65.0,17.0,53.0,2.0,74.0,63.0,3982.0,658.0,235.0,850.0,4768.0,349.0,2811.0,1836.0,165.0,7230.0,420,0.0,1.0,1.0,17044.0,15557.0,177815.0,131899.0,6077.0,64246.0,40596.0,94298.0,86568.0,16712.0,600185.0,5410.0,2421.0,3295.0,4359.0,5346.0,1385.0,3974.0,1944.0,2967.0,7230.0,3628.0,3664.0,4424.0,3958.0,4302.0,2727.0,3109.0,3163.0,3254.0,5209.0,2.0,10.0,0.0,305.0,1059.0,0.0,0.0,258.0,892.0,107.0,179.0,0.0,0.0,13.0,40.0,4.0,6.0,13.0,43.0,11.0,4.0,14.0,11.0,0.0,100.0,4250.0,3438.0,4282.0,4798.0,3150.0,2718.0,4512.0,3262.0,4612.0,3066.0,1.0,
0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,,457.0,69.0,812.0,1212.0,675.0,240.0,327.0,481.0,563.0,1597.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1626,1637359279163,4109518119,CLASSIC,teambuilder-match-4109518119,1637357652251,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,2684.0,5838.0,501.0,2099.0,107.0,2243.0,21.0,382.0,1345.0,390.0,NA1_4109518119,69.0,83.0,2.0,75.0,55.0,9.0,48.0,12.0,66.0,8.0,1054.0,89.0,209.0,394.0,3164.0,439.0,3027.0,825.0,472.0,946.0,420,1.0,1.0,0.0,64246.0,59878.0,191286.0,73619.0,19286.0,82044.0,62832.0,14267.0,20742.0,202554.0,600203.0,3928.0,6026.0,711.0,2926.0,3282.0,2923.0,3382.0,1365.0,1818.0,1369.0,3257.0,5279.0,3032.0,3352.0,3450.0,3240.0,3178.0,3056.0,3578.0,3272.0,10.0,1.0,190.0,99.0,0.0,432.0,10.0,241.0,333.0,158.0,0.0,32.0,0.0,3.0,4.0,1.0,11.0,5.0,30.0,3.0,27.0,8.0,11.0,0.0,200.0,5006.0,3431.0,3249.0,4381.0,2630.0,3034.0,3801.0,3321.0,4560.0,3724.0,1.0,1.0
1.0,1.0,6.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,,1.0,,840.0,1415.0,233.0,1576.0,355.0,1877.0,585.0,191.0,-11.0,2155.0,1.0,2.0,4.0,1.0,4.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1810,1637449478908,4110702543,CLASSIC,teambuilder-match-4110702543,1637447668885,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,4.0,8.0,6.0,5.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,708.0,1946.0,1815.0,3132.0,151.0,1912.0,1067.0,666.0,46.0,125.0,NA1_4110702543,58.0,5.0,3.0,68.0,48.0,2.0,57.0,54.0,6.0,42.0,3967.0,2349.0,600.0,310.0,6613.0,424.0,2280.0,223.0,2230.0,4918.0,400,2.0,,0.0,57913.0,104192.0,110640.0,21340.0,19343.0,243583.0,16585.0,6406.0,135637.0,45586.0,600180.0,4875.0,4503.0,2415.0,3613.0,6764.0,2599.0,3934.0,941.0,2544.0,5043.0,4030.0,4190.0,2983.0,3326.0,4130.0,3752.0,2920.0,2546.0,4014.0,4255.0,3.0,11.0,199.0,208.0,0.0,170.0,0.0,263.0,586.0,51.0,267.0,0.0,0.0,12.0,24.0,23.0,8.0,9.0,5.0,4.0,13.0,71.0,8.0,0.0,100.0,4211.0,3040.0,1825.0,4690.0,2966.0,3808.0,3704.0,3956.0,3722.0,3195.0,,
0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,,1.0,,952.0,317.0,535.0,253.0,214.0,271.0,813.0,848.0,478.0,660.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1755,1637447301897,4110628416,CLASSIC,teambuilder-match-4110628416,1637445546446,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,6.0,7.0,8.0,7.0,5.0,8.0,7.0,8.0,7.0,2927.0,1315.0,334.0,2538.0,376.0,299.0,4367.0,746.0,163.0,0.0,NA1_4110628416,61.0,1.0,0.0,67.0,75.0,12.0,54.0,6.0,59.0,72.0,3643.0,370.0,1320.0,906.0,3431.0,589.0,854.0,2758.0,3268.0,2489.0,400,0.0,1.0,1.0,80071.0,50237.0,276922.0,11954.0,48419.0,14006.0,41352.0,120073.0,28296.0,0.0,600111.0,6570.0,1886.0,1813.0,3445.0,3807.0,1039.0,5222.0,3770.0,3492.0,2489.0,3452.0,2317.0,3335.0,2928.0,3914.0,2421.0,3188.0,3673.0,3523.0,3510.0,3.0,10.0,0.0,200.0,158.0,0.0,0.0,150.0,0.0,265.0,60.0,0.0,0.0,13.0,24.0,6.0,6.0,8.0,21.0,9.0,5.0,6.0,13.0,0.0,100.0,4615.0,2428.0,3247.0,4378.0,3252.0,2373.0,4904.0,3585.0,4207.0,3221.0,,
0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1402.0,616.0,1444.0,56.0,1160.0,78.0,33.0,152.0,100.0,1242.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1688,1637356366530,4109463472,CLASSIC,teambuilder-match-4109463472,1637354677692,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,7.0,7.0,7.0,5.0,8.0,6.0,8.0,7.0,169.0,487.0,317.0,1776.0,104.0,609.0,1158.0,57.0,2269.0,0.0,NA1_4109463472,54.0,12.0,3.0,47.0,73.0,5.0,73.0,6.0,79.0,82.0,2338.0,526.0,1415.0,378.0,1560.0,157.0,3548.0,554.0,260.0,3183.0,420,1.0,1.0,0.0,49811.0,86921.0,180773.0,21609.0,13314.0,35817.0,37462.0,75392.0,13911.0,4128.0,600209.0,2961.0,1279.0,1836.0,2334.0,1664.0,767.0,4707.0,683.0,2530.0,3183.0,3502.0,2476.0,4294.0,2861.0,2960.0,1878.0,3208.0,2927.0,3125.0,3992.0,10.0,2.0,453.0,266.0,104.0,180.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.0,55.0,9.0,4.0,9.0,26.0,13.0,3.0,11.0,11.0,0.0,200.0,5022.0,2062.0,3908.0,3825.0,3304.0,1997.0,4265.0,3013.0,4364.0,3992.0,,
1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,206.0,720.0,242.0,745.0,1179.0,620.0,619.0,507.0,212.0,464.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1965,1637457624504,4110850033,CLASSIC,teambuilder-match-4110850033,1637455658459,MATCHED_GAME,11.23.409.111,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,65.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,7.0,9.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,0.0,2533.0,453.0,363.0,36.0,1613.0,572.0,0.0,1760.0,0.0,NA1_4110850033,16.0,91.0,83.0,2.0,68.0,68.0,58.0,4.0,4.0,66.0,1958.0,456.0,2457.0,361.0,2876.0,94.0,4075.0,1526.0,262.0,1840.0,430,1.0,,1.0,4526.0,137211.0,13871.0,229962.0,8853.0,58695.0,38085.0,113084.0,19044.0,10603.0,600196.0,2128.0,2989.0,2910.0,738.0,3014.0,1809.0,4793.0,1610.0,2112.0,1840.0,2956.0,4020.0,4392.0,3070.0,3504.0,3660.0,3724.0,3632.0,2162.0,2864.0,9.0,7.0,170.0,0.0,0.0,14.0,102.0,102.0,144.0,83.0,90.0,0.0,0.0,41.0,11.0,9.0,8.0,114.0,6.0,13.0,3.0,36.0,52.0,0.0,200.0,3203.0,5073.0,3220.0,3284.0,4930.0,4722.0,4913.0,3862.0,2507.0,3021.0,,1.0
0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,,0.0,1.0,909.0,75.0,977.0,1585.0,472.0,684.0,741.0,431.0,184.0,394.0,3.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1923,1637455298458,4110725815,CLASSIC,teambuilder-match-4110725815,1637453374825,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,,2.0,0.0,44.0,73.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,6.0,1357.0,208.0,244.0,2645.0,0.0,3470.0,211.0,450.0,1308.0,720.0,NA1_4110725815,49.0,3.0,2.0,10.0,60.0,87.0,82.0,66.0,85.0,1.0,3480.0,2220.0,2997.0,459.0,2645.0,81.0,1825.0,2631.0,4323.0,985.0,430,2.0,,0.0,51369.0,41437.0,131607.0,67815.0,42554.0,42978.0,70211.0,0.0,35643.0,8455.0,600233.0,4897.0,2489.0,3576.0,3340.0,2645.0,3552.0,2213.0,3082.0,5716.0,1855.0,4184.0,3300.0,5002.0,3260.0,3147.0,3619.0,3791.0,3431.0,4254.0,2319.0,5.0,8.0,60.0,60.0,334.0,236.0,0.0,0.0,176.0,0.0,84.0,150.0,0.0,11.0,2.0,3.0,27.0,54.0,11.0,7.0,12.0,6.0,35.0,0.0,100.0,4786.0,3087.0,4821.0,3254.0,3184.0,4820.0,4933.0,2961.0,4952.0,2759.0,,
0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,760.0,276.0,571.0,858.0,364.0,128.0,1009.0,1734.0,204.0,338.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1921,1637282383994,4108275989,CLASSIC,teambuilder-match-4108275989,1637280462158,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,2835.0,890.0,791.0,1272.0,320.0,2598.0,139.0,118.0,2990.0,0.0,NA1_4108275989,60.0,18.0,1.0,74.0,49.0,3.0,49.0,1.0,87.0,56.0,1851.0,417.0,415.0,339.0,1491.0,633.0,1639.0,1105.0,321.0,2540.0,400,0.0,1.0,1.0,208511.0,36992.0,87601.0,28193.0,0.0,53442.0,64509.0,140972.0,28872.0,27024.0,600200.0,4697.0,1626.0,1261.0,1802.0,1811.0,3621.0,2297.0,1260.0,3372.0,2540.0,4370.0,2251.0,3646.0,2903.0,2514.0,2788.0,3084.0,3334.0,4094.0,3688.0,9.0,4.0,9.0,318.0,54.0,190.0,0.0,389.0,518.0,36.0,60.0,0.0,0.0,12.0,26.0,5.0,12.0,8.0,36.0,11.0,3.0,10.0,10.0,0.0,200.0,4381.0,2840.0,2974.0,4399.0,2510.0,2748.0,3450.0,3541.0,5362.0,2744.0,,1.0
3.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,,1325.0,492.0,97.0,146.0,370.0,150.0,862.0,221.0,484.0,1165.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2585,1637280076489,4108269186,CLASSIC,teambuilder-match-4108269186,1637277491264,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,55.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,0.0,472.0,1100.0,1798.0,0.0,209.0,0.0,481.0,634.0,654.0,NA1_4108269186,73.0,63.0,1.0,48.0,76.0,5.0,32.0,2.0,82.0,14.0,3993.0,1740.0,893.0,565.0,2079.0,1651.0,1872.0,799.0,3141.0,322.0,400,0.0,2.0,0.0,49574.0,8226.0,66930.0,16981.0,8490.0,362920.0,19716.0,218958.0,39655.0,21538.0,600169.0,4390.0,2213.0,2254.0,2431.0,2382.0,2060.0,1895.0,1465.0,4600.0,1144.0,4450.0,3167.0,2322.0,3041.0,2995.0,3560.0,2187.0,3011.0,4024.0,2850.0,9.0,6.0,396.0,0.0,260.0,68.0,302.0,199.0,22.0,184.0,824.0,168.0,0.0,14.0,14.0,25.0,18.0,15.0,6.0,12.0,16.0,15.0,53.0,0.0,100.0,4734.0,3276.0,2724.0,3495.0,3198.0,3638.0,3813.0,3101.0,4929.0,2668.0,1.0,
0.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,48.0,590.0,213.0,49.0,1398.0,1034.0,455.0,1413.0,7.0,336.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1688,1637276724312,4108224282,CLASSIC,teambuilder-match-4108224282,1637275035788,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0,1.0,2.0,8.0,6.0,7.0,8.0,7.0,7.0,9.0,7.0,8.0,7.0,0.0,80.0,1215.0,2968.0,189.0,842.0,97.0,1192.0,3550.0,122.0,NA1_4108224282,61.0,0.0,3.0,58.0,67.0,18.0,67.0,3.0,63.0,72.0,2262.0,1045.0,348.0,831.0,3990.0,538.0,2324.0,1239.0,650.0,4488.0,400,0.0,1.0,1.0,43454.0,15160.0,318722.0,22027.0,38573.0,15751.0,32798.0,172529.0,5184.0,17970.0,600125.0,2452.0,1125.0,1709.0,3977.0,4180.0,1587.0,2422.0,2768.0,4392.0,4611.0,2598.0,2740.0,3763.0,3794.0,4773.0,2734.0,3330.0,3838.0,3637.0,3836.0,8.0,5.0,190.0,0.0,145.0,178.0,0.0,206.0,0.0,336.0,191.0,0.0,0.0,5.0,22.0,4.0,4.0,7.0,18.0,8.0,17.0,8.0,11.0,0.0,200.0,4371.0,2508.0,4052.0,4807.0,4043.0,3320.0,5239.0,4052.0,4214.0,3242.0,,
0.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,,0.0,1.0,94.0,366.0,661.0,1031.0,784.0,87.0,361.0,408.0,789.0,205.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1992,1637472276219,4111380893,CLASSIC,teambuilder-match-4111380893,1637470284010,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,,0.0,,1.0,0.0,0.0,0.0,52.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,259.0,3154.0,3358.0,1880.0,0.0,181.0,441.0,0.0,2463.0,0.0,NA1_4111380893,63.0,54.0,54.0,6.0,18.0,63.0,4.0,74.0,15.0,65.0,2177.0,49.0,1116.0,1005.0,1597.0,2773.0,2462.0,2891.0,381.0,1903.0,700,1.0,,0.0,21474.0,110603.0,181833.0,177755.0,27137.0,63416.0,155260.0,61415.0,47556.0,16752.0,600143.0,2481.0,3316.0,4474.0,3333.0,1902.0,3003.0,3015.0,3184.0,3125.0,1903.0,3449.0,2946.0,2661.0,4541.0,2479.0,3687.0,4026.0,3083.0,2614.0,3330.0,2.0,8.0,44.0,112.0,0.0,448.0,304.0,48.0,112.0,293.0,280.0,0.0,0.0,12.0,21.0,8.0,5.0,39.0,9.0,12.0,15.0,276.0,37.0,0.0,100.0,3758.0,3970.0,4141.0,3643.0,3207.0,3558.0,4041.0,4361.0,3012.0,3159.0,1.0,2.0
