airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
0.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,1.0,5.0,4.0,0.0,1.0,539.0,827.0,2261.0,391.0,389.0,448.0,522.0,1031.0,318.0,716.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1689,1637385626688,4109983188,CLASSIC,teambuilder-match-4109983188,1637383937271,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,81.0,16.0,8.0,0.0,3.0,1.0,5.0,1.0,0.0,2.0,1.0,9.0,2.0,2.0,10.0,7.0,9.0,11.0,9.0,7.0,10.0,11.0,11.0,10.0,402.0,0.0,433.0,3851.0,107.0,3309.0,1397.0,729.0,6212.0,4431.0,NA1_4109983188,105.0,18.0,8.0,123.0,117.0,6.0,96.0,14.0,113.0,104.0,6448.0,4391.0,6975.0,870.0,4402.0,728.0,4396.0,8233.0,912.0,1028.0,420,0.0,1.0,0.0,52040.0,53093.0,319509.0,35583.0,12854.0,101691.0,317998.0,351887.0,480850.0,28214.0,15.0,900301.0,8467.0,4529.0,7910.0,5170.0,4606.0,4037.0,5793.0,9448.0,7890.0,5460.0,5379.0,4477.0,6936.0,5101.0,5189.0,3948.0,5697.0,8381.0,6223.0,5726.0,2.0,0.0,1616.0,138.0,501.0,449.0,97.0,0.0,0.0,486.0,765.0,0.0,5.0,5.0,9.0,4.0,7.0,4.0,13.0,5.0,6.0,8.0,6.0,1.0,,100.0,7209.0,3202.0,5866.0,7329.0,5867.0,3384.0,7039.0,7319.0,7495.0,6480.0,,,
0.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1250.0,820.0,2004.0,858.0,15.0,555.0,917.0,-73.0,836.0,466.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,2455,1637375401297,4109800425,CLASSIC,teambuilder-match-4109800425,1637372945397,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,63.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,4.0,2.0,4.0,6.0,4.0,7.0,11.0,7.0,11.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,4557.0,815.0,4839.0,525.0,60.0,3870.0,496.0,0.0,6178.0,6481.0,NA1_4109800425,90.0,17.0,26.0,83.0,103.0,10.0,109.0,14.0,96.0,94.0,1304.0,750.0,4286.0,7852.0,4450.0,270.0,6433.0,8341.0,908.0,1490.0,420,0.0,,0.0,454743.0,20782.0,88146.0,18559.0,176723.0,38698.0,48897.0,124806.0,86793.0,52571.0,15.0,900323.0,7233.0,1757.0,9694.0,8848.0,5214.0,6038.0,8439.0,9328.0,7087.0,8464.0,5000.0,3365.0,7564.0,5809.0,6165.0,4355.0,5777.0,6602.0,6391.0,6341.0,0.0,0.0,1371.0,192.0,569.0,470.0,703.0,1898.0,1509.0,987.0,0.0,492.0,0.0,5.0,7.0,275.0,2.0,6.0,8.0,5.0,2.0,7.0,5.0,0.0,1.0,100.0,7657.0,3446.0,8060.0,6414.0,5777.0,4413.0,6933.0,7012.0,6269.0,6108.0,,,
0.0,1.0,6.0,2.0,2.0,1.0,3.0,1.0,8.0,3.0,5.0,0.0,0.0,298.0,1433.0,150.0,134.0,1004.0,992.0,238.0,829.0,1372.0,818.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1597,1637292954719,4108796092,CLASSIC,teambuilder-match-4108796092,1637291357378,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0,0.0,4.0,92.0,8.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,10.0,8.0,9.0,9.0,8.0,7.0,10.0,11.0,10.0,10.0,4699.0,5224.0,363.0,924.0,383.0,1252.0,272.0,6106.0,321.0,104.0,NA1_4108796092,133.0,10.0,10.0,96.0,88.0,21.0,95.0,36.0,93.0,122.0,759.0,648.0,3706.0,6166.0,3273.0,371.0,2273.0,292.0,5339.0,4645.0,420,0.0,1.0,0.0,37505.0,89179.0,176737.0,8396.0,181002.0,76313.0,39920.0,96305.0,44246.0,21314.0,15.0,900310.0,5458.0,6083.0,4322.0,7103.0,4000.0,1690.0,2919.0,6818.0,5871.0,4948.0,5203.0,6568.0,5740.0,4809.0,5804.0,3702.0,5193.0,7729.0,5762.0,7368.0,3.0,0.0,0.0,210.0,252.0,12.0,344.0,66.0,372.0,419.0,210.0,198.0,0.0,5.0,138.0,3.0,6.0,4.0,11.0,4.0,4.0,3.0,2.0,0.0,1.0,200.0,7123.0,4733.0,5235.0,5820.0,5022.0,3857.0,6328.0,7839.0,7188.0,6180.0,,,
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,435.0,1039.0,63.0,89.0,701.0,1109.0,2099.0,1502.0,1378.0,1081.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1614,1637289205900,4108494978,CLASSIC,teambuilder-match-4108494978,1637287590901,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,0.0,94.0,0.0,0.0,4.0,0.0,92.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,9.0,9.0,9.0,11.0,9.0,9.0,12.0,9.0,12.0,7.0,982.0,702.0,3353.0,457.0,0.0,415.0,396.0,1598.0,5264.0,753.0,NA1_4108494978,85.0,102.0,6.0,99.0,8.0,131.0,151.0,8.0,150.0,20.0,1904.0,3343.0,0.0,4695.0,4146.0,1551.0,9829.0,193.0,443.0,331.0,420,0.0,,0.0,37462.0,825.0,102804.0,42612.0,6808.0,14894.0,154964.0,499978.0,51810.0,30437.0,15.0,900279.0,3076.0,4136.0,3570.0,5472.0,4146.0,2382.0,10270.0,1931.0,5707.0,1162.0,3975.0,4739.0,4863.0,5099.0,3851.0,5234.0,7624.0,5402.0,7588.0,3431.0,3.0,0.0,190.0,90.0,217.0,320.0,0.0,416.0,44.0,140.0,0.0,78.0,0.0,6.0,5.0,1.0,5.0,9.0,6.0,5.0,1.0,5.0,8.0,0.0,1.0,200.0,5734.0,5272.0,5866.0,7465.0,5150.0,5080.0,8891.0,5869.0,8858.0,4053.0,,,1.0
0.0,2.0,10.0,1.0,4.0,0.0,2.0,4.0,4.0,5.0,3.0,0.0,1.0,1018.0,1041.0,370.0,1477.0,144.0,739.0,1284.0,559.0,224.0,136.0,3.0,0.0,2.0,2.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1809,1637286118707,4108355566,CLASSIC,teambuilder-match-4108355566,1637284309601,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,95.0,4.0,0.0,0.0,0.0,66.0,4.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,5.0,2.0,5.0,11.0,8.0,9.0,10.0,8.0,7.0,10.0,9.0,11.0,8.0,1714.0,2521.0,0.0,6950.0,92.0,1130.0,6721.0,385.0,6048.0,468.0,NA1_4108355566,118.0,5.0,6.0,98.0,91.0,14.0,112.0,9.0,108.0,95.0,6803.0,616.0,2134.0,1441.0,4173.0,713.0,151.0,7159.0,777.0,5204.0,420,0.0,1.0,0.0,82525.0,124732.0,369676.0,26921.0,21177.0,40501.0,47494.0,264413.0,121897.0,26789.0,15.0,900289.0,9215.0,3138.0,3221.0,9592.0,4265.0,2062.0,6872.0,7868.0,6826.0,5672.0,6403.0,4391.0,5495.0,6817.0,4504.0,3379.0,5859.0,5934.0,6839.0,5726.0,1.0,0.0,697.0,0.0,1087.0,1200.0,0.0,218.0,0.0,323.0,0.0,0.0,5.0,5.0,10.0,3.0,8.0,4.0,6.0,6.0,6.0,7.0,20.0,0.0,,100.0,7691.0,4805.0,5387.0,6938.0,4458.0,4036.0,7011.0,6083.0,7532.0,5035.0,,,
0.0,3.0,5.0,3.0,1.0,2.0,5.0,0.0,5.0,4.0,2.0,0.0,0.0,450.0,139.0,1216.0,40.0,253.0,732.0,239.0,1279.0,1183.0,95.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1680,1637265205763,4108104764,CLASSIC,teambuilder-match-4108104764,1637263525523,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,0.0,0.0,2.0,65.0,8.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,10.0,8.0,10.0,10.0,8.0,8.0,11.0,9.0,11.0,9.0,65.0,3191.0,542.0,132.0,3067.0,2409.0,1969.0,540.0,4921.0,0.0,NA1_4108104764,91.0,7.0,22.0,104.0,95.0,21.0,116.0,5.0,137.0,103.0,2690.0,356.0,8575.0,3245.0,532.0,1101.0,7774.0,3145.0,1622.0,3018.0,420,0.0,,0.0,49906.0,51034.0,171059.0,80184.0,106603.0,94388.0,54478.0,135856.0,334732.0,6704.0,15.0,900233.0,3508.0,3702.0,9454.0,4458.0,3711.0,3710.0,9924.0,3827.0,6905.0,3526.0,4380.0,4099.0,7181.0,5675.0,4478.0,3632.0,6914.0,4629.0,6093.0,5670.0,1.0,0.0,752.0,154.0,337.0,1080.0,111.0,200.0,180.0,142.0,361.0,507.0,9.0,3.0,9.0,2.0,7.0,5.0,8.0,5.0,2.0,4.0,5.0,0.0,,200.0,6352.0,4516.0,6628.0,6646.0,4781.0,4665.0,7554.0,5317.0,8449.0,5040.0,,1.0,
0.0,1.0,1.0,5.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,351.0,138.0,135.0,764.0,672.0,1222.0,1004.0,157.0,596.0,389.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1514,1637259164478,4107997274,CLASSIC,teambuilder-match-4107997274,1637257650097,MATCHED_GAME,11.23.409.111,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,0.0,10.0,7.0,8.0,9.0,9.0,9.0,11.0,10.0,12.0,8.0,5868.0,1889.0,1663.0,3317.0,475.0,522.0,0.0,2288.0,0.0,814.0,NA1_4107997274,119.0,20.0,23.0,100.0,129.0,8.0,109.0,16.0,109.0,105.0,791.0,419.0,1009.0,1219.0,5656.0,3259.0,2554.0,197.0,8993.0,2016.0,420,1.0,,0.0,86654.0,110727.0,35575.0,51954.0,31841.0,250671.0,55589.0,126861.0,95221.0,6275.0,15.0,900306.0,6912.0,2810.0,2968.0,5197.0,6132.0,4143.0,3259.0,2700.0,9207.0,2831.0,5001.0,3038.0,4210.0,4554.0,7722.0,6562.0,4954.0,5097.0,6746.0,4299.0,0.0,2.0,252.0,502.0,296.0,660.0,0.0,362.0,705.0,214.0,214.0,0.0,0.0,7.0,10.0,8.0,12.0,3.0,3.0,5.0,2.0,5.0,4.0,1.0,,100.0,6912.0,3506.0,4357.0,5668.0,5447.0,6086.0,7611.0,6440.0,8724.0,4408.0,,1.0,
0.0,1.0,4.0,2.0,5.0,6.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,870.0,453.0,98.0,558.0,146.0,284.0,302.0,1955.0,1222.0,1859.0,2.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1910,1637379504102,4109873596,CLASSIC,teambuilder-match-4109873596,1637377593068,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,3.0,0.0,0.0,5.0,2.0,5.0,10.0,7.0,9.0,11.0,9.0,8.0,10.0,10.0,9.0,9.0,399.0,1834.0,560.0,874.0,1953.0,1891.0,2609.0,601.0,4584.0,357.0,NA1_4109873596,85.0,7.0,11.0,102.0,111.0,9.0,88.0,18.0,79.0,106.0,4318.0,761.0,8294.0,3461.0,7379.0,283.0,4048.0,4754.0,881.0,5758.0,400,0.0,,0.0,117745.0,67423.0,166974.0,47890.0,0.0,50270.0,98601.0,360240.0,30469.0,19837.0,15.0,900264.0,6694.0,3146.0,9229.0,5414.0,9639.0,2462.0,6657.0,5673.0,6360.0,6116.0,5120.0,3353.0,8138.0,5298.0,5929.0,3584.0,4502.0,7040.0,5287.0,6439.0,0.0,0.0,1975.0,550.0,374.0,1079.0,306.0,287.0,0.0,317.0,893.0,0.0,0.0,3.0,8.0,3.0,6.0,2.0,12.0,201.0,8.0,17.0,4.0,0.0,1.0,100.0,7106.0,3620.0,5983.0,7482.0,5672.0,4128.0,6734.0,6330.0,5817.0,5380.0,,,
0.0,3.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,182.0,682.0,773.0,923.0,927.0,383.0,902.0,2016.0,1647.0,320.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1708,1637361076131,4109571550,CLASSIC,teambuilder-match-4109571550,1637359367340,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,11.0,8.0,10.0,11.0,8.0,7.0,9.0,12.0,10.0,9.0,2267.0,7209.0,2983.0,5485.0,635.0,0.0,821.0,173.0,918.0,287.0,NA1_4109571550,105.0,17.0,7.0,116.0,82.0,15.0,98.0,16.0,102.0,119.0,5731.0,1871.0,550.0,1839.0,2415.0,2073.0,1703.0,4337.0,2842.0,4130.0,400,0.0,,0.0,33031.0,70722.0,194967.0,226803.0,29429.0,6672.0,29462.0,252023.0,73401.0,252736.0,15.0,900276.0,7998.0,9080.0,3763.0,8129.0,3050.0,2411.0,2524.0,4765.0,4142.0,4417.0,6115.0,5632.0,6323.0,5088.0,4477.0,3133.0,4402.0,7606.0,5317.0,6015.0,0.0,0.0,0.0,0.0,229.0,804.0,0.0,338.0,0.0,254.0,381.0,0.0,0.0,3.0,120.0,1.0,5.0,7.0,7.0,4.0,0.0,4.0,3.0,0.0,1.0,200.0,7831.0,4581.0,6120.0,7695.0,4407.0,3309.0,5598.0,9127.0,7263.0,5788.0,,,
0.0,0.0,1.0,3.0,0.0,4.0,8.0,0.0,1.0,2.0,3.0,0.0,0.0,1052.0,404.0,1001.0,741.0,267.0,430.0,641.0,-163.0,1858.0,110.0,2.0,4.0,1.0,7.0,2.0,2.0,4.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1793,1637350566240,4109404309,CLASSIC,teambuilder-match-4109404309,1637348772982,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,79.0,0.0,4.0,0.0,4.0,76.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,5.0,2.0,4.0,8.0,0.0,11.0,7.0,9.0,9.0,8.0,10.0,9.0,10.0,12.0,8.0,1329.0,0.0,1883.0,542.0,4735.0,4555.0,681.0,342.0,6556.0,176.0,NA1_4109404309,127.0,3.0,16.0,64.0,96.0,3.0,64.0,11.0,107.0,97.0,5010.0,3374.0,2468.0,4198.0,3963.0,1536.0,3743.0,3443.0,1130.0,4402.0,400,0.0,1.0,0.0,42673.0,20448.0,388587.0,36467.0,114096.0,126783.0,91188.0,110368.0,43033.0,97731.0,15.0,900284.0,6340.0,3505.0,4571.0,5060.0,8924.0,6415.0,5708.0,4417.0,9392.0,4578.0,6957.0,3729.0,6851.0,3511.0,5917.0,5855.0,4436.0,6427.0,7763.0,4385.0,1.0,1.0,0.0,131.0,220.0,320.0,225.0,324.0,1284.0,631.0,1706.0,0.0,0.0,5.0,12.0,2.0,5.0,3.0,9.0,4.0,2.0,6.0,21.0,0.0,,100.0,7456.0,3256.0,6006.0,5358.0,5026.0,6135.0,5054.0,6266.0,8667.0,4636.0,1.0,,
0.0,3.0,3.0,3.0,0.0,6.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,183.0,979.0,993.0,563.0,244.0,624.0,128.0,3.0,962.0,341.0,1.0,5.0,2.0,5.0,7.0,2.0,6.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1748,1637347639298,4109390315,CLASSIC,teambuilder-match-4109390315,1637345891116,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,0.0,0.0,80.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,2.0,5.0,0.0,8.0,2.0,4.0,11.0,8.0,9.0,10.0,8.0,8.0,10.0,10.0,11.0,9.0,278.0,6188.0,464.0,4770.0,162.0,3321.0,1195.0,547.0,6957.0,598.0,NA1_4109390315,77.0,20.0,23.0,98.0,84.0,10.0,91.0,19.0,102.0,67.0,6246.0,378.0,5983.0,508.0,7066.0,1150.0,6111.0,5913.0,1215.0,5929.0,400,0.0,,0.0,139238.0,6407.0,135124.0,30219.0,60965.0,174083.0,37617.0,137584.0,42340.0,38904.0,15.0,900217.0,8335.0,6852.0,6532.0,5279.0,7461.0,4763.0,7307.0,7062.0,8720.0,6528.0,6208.0,4853.0,5308.0,5468.0,5619.0,6054.0,4493.0,7403.0,5707.0,5491.0,0.0,1.0,1809.0,286.0,84.0,0.0,232.0,291.0,0.0,601.0,548.0,0.0,3.0,5.0,8.0,4.0,6.0,5.0,9.0,6.0,0.0,5.0,7.0,0.0,,200.0,7380.0,4855.0,6075.0,7003.0,4805.0,4751.0,6511.0,6536.0,8156.0,5128.0,,,
0.0,1.0,6.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,967.0,202.0,670.0,60.0,534.0,165.0,1663.0,404.0,207.0,168.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2132,1637343023651,4109383346,CLASSIC,teambuilder-match-4109383346,1637340891501,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,68.0,8.0,0.0,2.0,0.0,6.0,1.0,0.0,5.0,2.0,2.0,6.0,1.0,2.0,4.0,11.0,8.0,9.0,10.0,8.0,8.0,10.0,9.0,9.0,9.0,1439.0,880.0,2809.0,5627.0,1203.0,4228.0,223.0,653.0,4535.0,908.0,NA1_4109383346,120.0,23.0,5.0,93.0,94.0,3.0,38.0,85.0,84.0,108.0,5382.0,1003.0,1224.0,201.0,2795.0,799.0,4697.0,2941.0,1800.0,5436.0,400,0.0,1.0,0.0,50332.0,22490.0,250427.0,51191.0,4062.0,51230.0,86571.0,38544.0,53075.0,0.0,15.0,900285.0,7251.0,2121.0,4215.0,5913.0,3999.0,5219.0,5293.0,3594.0,8202.0,6344.0,6317.0,4377.0,4845.0,5695.0,5089.0,4365.0,7313.0,4904.0,5492.0,5818.0,0.0,0.0,430.0,238.0,182.0,84.0,0.0,192.0,372.0,0.0,1866.0,0.0,0.0,6.0,8.0,4.0,4.0,6.0,6.0,1.0,6.0,21.0,3.0,0.0,,100.0,8038.0,4692.0,5660.0,7194.0,4669.0,4119.0,6896.0,5933.0,6033.0,5353.0,,,
0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,310.0,447.0,360.0,387.0,917.0,668.0,838.0,569.0,624.0,658.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1639,1637293815816,4108758830,CLASSIC,teambuilder-match-4108758830,1637292176809,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,9.0,7.0,10.0,10.0,10.0,7.0,11.0,8.0,10.0,8.0,104.0,2196.0,2298.0,6228.0,520.0,5507.0,0.0,227.0,6210.0,205.0,NA1_4108758830,54.0,9.0,8.0,103.0,134.0,13.0,119.0,4.0,84.0,90.0,4235.0,760.0,814.0,1697.0,5105.0,662.0,6732.0,1732.0,2439.0,5452.0,400,0.0,,0.0,41369.0,29073.0,278317.0,39516.0,367768.0,115463.0,70606.0,305742.0,115469.0,19524.0,15.0,900268.0,5066.0,3094.0,4331.0,7925.0,5626.0,6459.0,6732.0,2232.0,9097.0,5665.0,3910.0,2922.0,5560.0,4747.0,5992.0,4488.0,5238.0,4044.0,5154.0,4683.0,0.0,0.0,726.0,136.0,1218.0,0.0,0.0,290.0,0.0,273.0,448.0,7.0,0.0,3.0,4.0,2.0,1.0,5.0,14.0,4.0,2.0,4.0,6.0,0.0,,100.0,5580.0,3742.0,6337.0,6141.0,6302.0,3942.0,7491.0,4423.0,7000.0,4733.0,,,
0.0,2.0,5.0,2.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,358.0,1010.0,426.0,543.0,587.0,316.0,449.0,975.0,251.0,665.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1916,1637200323026,4107296218,CLASSIC,teambuilder-match-4107296218,1637198406500,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,0.0,4.0,84.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,3.0,6.0,2.0,11.0,8.0,9.0,10.0,8.0,7.0,10.0,10.0,11.0,9.0,10163.0,2175.0,281.0,953.0,0.0,1107.0,1626.0,0.0,4616.0,481.0,NA1_4107296218,99.0,30.0,10.0,89.0,108.0,23.0,99.0,12.0,121.0,108.0,1055.0,659.0,2378.0,3889.0,6308.0,809.0,6333.0,5101.0,1487.0,7839.0,420,0.0,1.0,0.0,64345.0,97940.0,105103.0,70026.0,42548.0,41199.0,294524.0,166724.0,55959.0,90484.0,15.0,900279.0,11221.0,3005.0,2920.0,5486.0,6308.0,2271.0,7959.0,5937.0,8556.0,8321.0,5158.0,4345.0,4626.0,5798.0,5662.0,4091.0,4932.0,5650.0,7341.0,5665.0,1.0,1.0,2.0,169.0,260.0,643.0,0.0,355.0,0.0,835.0,2452.0,0.0,0.0,5.0,9.0,3.0,4.0,21.0,12.0,4.0,3.0,5.0,4.0,0.0,1.0,100.0,7780.0,4996.0,5342.0,6247.0,4986.0,3846.0,6145.0,6736.0,7946.0,5045.0,,,
