airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,hextechdragon_team100,airdragon_team200,waterdragon_team200
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,106.0,711.0,119.0,187.0,575.0,738.0,163.0,304.0,219.0,345.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1717,1637187590179,4107118326,CLASSIC,teambuilder-match-4107118326,1637185872617,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,4.0,6.0,5.0,3.0,4.0,5.0,6.0,4.0,464.0,828.0,848.0,814.0,108.0,0.0,319.0,120.0,75.0,0.0,NA1_4107118326,31.0,0.0,1.0,39.0,38.0,7.0,33.0,8.0,29.0,10.0,1434.0,317.0,130.0,372.0,1008.0,289.0,378.0,515.0,1192.0,1057.0,400,0.0,0.0,91826.0,39465.0,66044.0,21865.0,6935.0,10769.0,32731.0,69022.0,0.0,28107.0,6.0,360071.0,1963.0,1273.0,1049.0,1187.0,1116.0,307.0,698.0,659.0,1297.0,1159.0,2206.0,1821.0,2094.0,1967.0,2050.0,1313.0,1763.0,1989.0,1854.0,1345.0,0.0,0.0,64.0,128.0,70.0,0.0,0.0,18.0,0.0,24.0,30.0,101.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,200.0,2267.0,1441.0,1662.0,2495.0,1962.0,927.0,1591.0,1727.0,2526.0,1515.0,,,,
0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,526.0,626.0,720.0,566.0,32.0,361.0,441.0,96.0,14.0,761.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1551,1637363498882,4109596083,CLASSIC,teambuilder-match-4109596083,1637361947885,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,102.0,471.0,0.0,784.0,146.0,189.0,449.0,0.0,1334.0,0.0,NA1_4109596083,42.0,8.0,0.0,37.0,31.0,14.0,30.0,3.0,41.0,37.0,2241.0,279.0,882.0,275.0,1305.0,419.0,193.0,344.0,345.0,1245.0,420,0.0,0.0,56342.0,43892.0,129000.0,7331.0,0.0,4326.0,48064.0,83136.0,40362.0,4359.0,6.0,360133.0,2343.0,840.0,934.0,1059.0,1625.0,645.0,643.0,344.0,1679.0,1245.0,2001.0,1426.0,2395.0,2036.0,2332.0,1686.0,1616.0,2471.0,2134.0,2211.0,0.0,0.0,0.0,90.0,52.0,0.0,173.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,200.0,2376.0,1207.0,2030.0,2408.0,1194.0,1633.0,2113.0,2190.0,2363.0,1819.0,,,,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,178.0,467.0,1590.0,749.0,1245.0,152.0,626.0,357.0,118.0,340.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,1637360832339,4109550645,CLASSIC,teambuilder-match-4109550645,1637358882943,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,5.0,344.0,459.0,29.0,0.0,0.0,1133.0,924.0,343.0,73.0,1331.0,NA1_4109550645,39.0,8.0,0.0,7.0,35.0,28.0,40.0,1.0,27.0,32.0,1222.0,261.0,922.0,1141.0,1978.0,323.0,818.0,44.0,949.0,337.0,420,0.0,0.0,18529.0,12521.0,69081.0,18476.0,25044.0,4227.0,58765.0,91903.0,7529.0,16546.0,6.0,360136.0,1613.0,720.0,1071.0,1288.0,1978.0,1457.0,1820.0,412.0,1023.0,1669.0,1778.0,1367.0,2090.0,1599.0,2420.0,1847.0,2301.0,1657.0,1568.0,1955.0,0.0,0.0,46.0,0.0,120.0,146.0,0.0,0.0,78.0,24.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,100.0,2411.0,1541.0,2110.0,1372.0,1762.0,2307.0,2967.0,1328.0,1063.0,2206.0,,,,
0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,150.0,475.0,417.0,280.0,171.0,602.0,31.0,491.0,502.0,11.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1551,1637341661475,4109362743,CLASSIC,teambuilder-match-4109362743,1637340109551,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,1148.0,618.0,91.0,1290.0,0.0,265.0,159.0,229.0,1546.0,2314.0,NA1_4109362743,36.0,5.0,1.0,22.0,31.0,8.0,32.0,2.0,44.0,23.0,881.0,423.0,1008.0,205.0,2014.0,1540.0,398.0,1544.0,776.0,131.0,420,0.0,0.0,11824.0,47730.0,4557.0,12219.0,112924.0,0.0,29524.0,125307.0,64241.0,17012.0,6.0,360070.0,2185.0,1063.0,1159.0,1586.0,2037.0,1901.0,936.0,1860.0,2513.0,2527.0,2410.0,1925.0,2367.0,2240.0,2646.0,1852.0,1981.0,2516.0,2447.0,2211.0,0.0,0.0,156.0,22.0,60.0,90.0,22.0,95.0,378.0,86.0,190.0,81.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,200.0,2795.0,1430.0,1556.0,1775.0,1458.0,1523.0,2482.0,2206.0,2358.0,1337.0,,,,
0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,716.0,204.0,638.0,244.0,610.0,361.0,160.0,111.0,469.0,328.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2481,1637187591231,4107097146,CLASSIC,teambuilder-match-4107097146,1637185109220,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,71.0,850.0,583.0,317.0,546.0,1141.0,0.0,276.0,243.0,1133.0,NA1_4107097146,31.0,0.0,3.0,20.0,29.0,1.0,8.0,30.0,41.0,25.0,1501.0,384.0,455.0,1472.0,2024.0,323.0,898.0,534.0,2781.0,2134.0,440,0.0,0.0,15589.0,17275.0,48341.0,7267.0,0.0,26785.0,52127.0,11198.0,24669.0,35949.0,6.0,360085.0,1639.0,1276.0,1069.0,1790.0,2570.0,1619.0,1058.0,830.0,3228.0,3268.0,1966.0,2239.0,1583.0,2294.0,2585.0,1636.0,2235.0,1761.0,2689.0,2528.0,0.0,0.0,66.0,40.0,30.0,0.0,0.0,154.0,160.0,19.0,204.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,0.0,0.0,100.0,1918.0,1252.0,1233.0,1366.0,1616.0,1272.0,1123.0,2185.0,2511.0,1936.0,,,,
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,860.0,301.0,1235.0,211.0,678.0,598.0,369.0,1256.0,575.0,214.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1745,1637184622381,4107113068,CLASSIC,teambuilder-match-4107113068,1637182876603,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,302.0,656.0,241.0,9.0,85.0,491.0,190.0,67.0,1492.0,0.0,NA1_4107113068,0.0,2.0,48.0,43.0,29.0,6.0,26.0,0.0,33.0,32.0,1107.0,370.0,1353.0,1079.0,1235.0,249.0,1089.0,984.0,464.0,1663.0,440,0.0,0.0,65229.0,12219.0,37387.0,40657.0,43804.0,9384.0,35999.0,74741.0,22787.0,1751.0,6.0,360130.0,1550.0,1122.0,1700.0,1088.0,1369.0,810.0,1279.0,1132.0,1957.0,1663.0,2710.0,1961.0,2740.0,2011.0,1578.0,1248.0,1519.0,2436.0,1645.0,2114.0,0.0,0.0,140.0,96.0,106.0,0.0,48.0,70.0,0.0,80.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,100.0,2069.0,1569.0,2530.0,2198.0,1315.0,1080.0,2170.0,1591.0,2099.0,1518.0,,,,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,136.0,42.0,4.0,52.0,395.0,360.0,1152.0,224.0,344.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663,1637293545936,4108640150,CLASSIC,dbe0d2c2-ab7b-4945-a730-971fb65dc717,1637291776790,CUSTOM_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,4.0,0.0,123.0,15.0,705.0,712.0,504.0,75.0,225.0,686.0,43.0,NA1_4108640150,47.0,11.0,0.0,36.0,43.0,8.0,0.0,30.0,35.0,40.0,1320.0,504.0,212.0,243.0,339.0,429.0,0.0,44.0,87.0,473.0,0,0.0,0.0,16853.0,7860.0,167130.0,3171.0,82999.0,12190.0,184546.0,31680.0,9016.0,6472.0,6.0,360116.0,1320.0,694.0,227.0,949.0,1096.0,979.0,75.0,269.0,773.0,517.0,2359.0,1711.0,1917.0,1739.0,1902.0,1355.0,1810.0,1652.0,1774.0,1844.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,100.0,2539.0,1819.0,1579.0,2472.0,1676.0,1437.0,1638.0,2351.0,2501.0,1608.0,,,,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,803.0,678.0,1587.0,1339.0,1002.0,244.0,359.0,189.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1996,1637290198192,4108559768,CLASSIC,dbe0d2c2-ab7b-4945-a730-971fb65dc717,1637288144582,CUSTOM_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,0.0,388.0,0.0,258.0,658.0,589.0,495.0,0.0,491.0,0.0,NA1_4108559768,37.0,8.0,1.0,46.0,36.0,1.0,33.0,0.0,51.0,47.0,1562.0,327.0,139.0,41.0,744.0,535.0,756.0,189.0,0.0,961.0,0,0.0,0.0,33263.0,3104.0,48847.0,21441.0,82983.0,11709.0,47450.0,165870.0,10241.0,0.0,6.0,360142.0,1562.0,716.0,169.0,299.0,1477.0,1124.0,1252.0,189.0,491.0,961.0,2138.0,1303.0,2028.0,2107.0,1839.0,1502.0,1694.0,1809.0,2019.0,1939.0,0.0,0.0,0.0,0.0,30.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,22.0,1.0,2.0,1.0,0.0,100.0,2335.0,1579.0,1825.0,2684.0,1553.0,1523.0,2471.0,1760.0,2654.0,1579.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,860.0,683.0,492.0,603.0,455.0,729.0,255.0,118.0,917.0,625.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,1637299415474,4108945668,CLASSIC,teambuilder-match-4108945668,1637297477354,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,119.0,0.0,278.0,272.0,30.0,0.0,0.0,125.0,1293.0,20.0,NA1_4108945668,2.0,33.0,21.0,30.0,8.0,41.0,42.0,6.0,34.0,0.0,295.0,1381.0,374.0,48.0,112.0,498.0,1007.0,0.0,912.0,302.0,430,0.0,0.0,91005.0,0.0,29937.0,24084.0,6179.0,0.0,0.0,8291.0,140210.0,41189.0,6.0,360121.0,478.0,1537.0,723.0,321.0,232.0,548.0,1007.0,125.0,2510.0,370.0,1760.0,1683.0,1442.0,1623.0,1355.0,1879.0,1855.0,1268.0,1872.0,2125.0,0.0,0.0,64.0,155.0,70.0,0.0,90.0,50.0,0.0,0.0,304.0,48.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,200.0,1709.0,1926.0,1912.0,2183.0,1505.0,1625.0,1617.0,1316.0,2625.0,1422.0,,,,
0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,302.0,57.0,64.0,132.0,615.0,206.0,375.0,1078.0,65.0,2367.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368,1637297218459,4108887397,CLASSIC,teambuilder-match-4108887397,1637294849841,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,5.0,0.0,0.0,770.0,250.0,508.0,387.0,57.0,2927.0,597.0,1051.0,NA1_4108887397,31.0,23.0,0.0,19.0,38.0,0.0,30.0,39.0,1.0,0.0,844.0,1481.0,216.0,1555.0,138.0,91.0,1038.0,149.0,0.0,40.0,430,0.0,0.0,8157.0,8089.0,74609.0,8262.0,5483.0,6645.0,4922.0,55504.0,21007.0,102003.0,6.0,360095.0,858.0,1481.0,1023.0,1805.0,646.0,479.0,1096.0,3077.0,632.0,1164.0,2252.0,1907.0,1914.0,1407.0,1920.0,1481.0,1575.0,2473.0,1250.0,2867.0,0.0,0.0,14.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,35.0,72.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,100.0,1639.0,1979.0,1380.0,1751.0,2711.0,1458.0,1571.0,2623.0,1151.0,2212.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,314.0,199.0,133.0,1000.0,197.0,1033.0,1218.0,339.0,64.0,1729.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1773,1637294505090,4108850700,CLASSIC,teambuilder-match-4108850700,1637292731623,MATCHED_GAME,11.23.409.111,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,2.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,649.0,188.0,283.0,1463.0,0.0,32.0,505.0,857.0,NA1_4108850700,34.0,32.0,0.0,33.0,28.0,2.0,8.0,30.0,32.0,0.0,2346.0,1732.0,0.0,1328.0,625.0,126.0,624.0,383.0,136.0,53.0,430,0.0,0.0,23594.0,30802.0,20322.0,18379.0,0.0,49873.0,13808.0,0.0,3038.0,51160.0,6.0,360071.0,2346.0,1732.0,739.0,1577.0,908.0,1700.0,744.0,416.0,641.0,910.0,1964.0,2374.0,1018.0,2260.0,1522.0,1533.0,1718.0,1589.0,1564.0,2229.0,0.0,0.0,0.0,0.0,90.0,60.0,0.0,110.0,120.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,9.0,0.0,100.0,2145.0,2480.0,413.0,2935.0,1141.0,1403.0,1638.0,1205.0,2077.0,1652.0,,,,
0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,140.0,921.0,1698.0,531.0,62.0,253.0,28.0,442.0,1522.0,499.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2107,1637286925599,4108377040,CLASSIC,teambuilder-match-4108377040,1637284818325,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,188.0,0.0,892.0,1230.0,846.0,0.0,1175.0,16.0,123.0,NA1_4108377040,19.0,8.0,5.0,28.0,0.0,31.0,32.0,32.0,45.0,0.0,827.0,46.0,925.0,354.0,421.0,141.0,2643.0,711.0,277.0,745.0,430,0.0,0.0,0.0,14336.0,50009.0,13448.0,35024.0,17046.0,53941.0,53257.0,0.0,171969.0,6.0,360120.0,827.0,234.0,1197.0,1246.0,1718.0,987.0,2763.0,2022.0,294.0,959.0,1340.0,1421.0,2198.0,1866.0,2297.0,1713.0,2203.0,1827.0,2022.0,2439.0,0.0,0.0,0.0,0.0,271.0,0.0,66.0,0.0,120.0,135.0,0.0,90.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,100.0,1697.0,1693.0,2076.0,2067.0,1167.0,2156.0,2285.0,2257.0,1693.0,1922.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,397.0,1486.0,1475.0,282.0,710.0,260.0,773.0,763.0,563.0,266.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811,1637221794305,4107717294,CLASSIC,teambuilder-match-4107717294,1637219983029,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,5.0,3.0,6.0,4.0,5.0,4.0,4.0,5.0,814.0,61.0,0.0,766.0,0.0,0.0,291.0,47.0,860.0,464.0,NA1_4107717294,29.0,2.0,4.0,1.0,40.0,21.0,22.0,32.0,1.0,38.0,221.0,49.0,239.0,172.0,2290.0,284.0,673.0,1527.0,358.0,328.0,430,0.0,0.0,84977.0,74118.0,128405.0,87953.0,37584.0,12256.0,12320.0,30091.0,24807.0,23810.0,6.0,360109.0,1036.0,111.0,239.0,1011.0,2368.0,284.0,1116.0,1574.0,1365.0,792.0,1662.0,1986.0,1975.0,1282.0,2185.0,1410.0,1498.0,2488.0,1973.0,1711.0,0.0,0.0,0.0,0.0,0.0,72.0,77.0,0.0,151.0,0.0,146.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,100.0,2566.0,1810.0,1907.0,928.0,2565.0,1590.0,2201.0,1687.0,1400.0,2380.0,,,,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,695.0,296.0,571.0,15.0,286.0,328.0,14.0,118.0,663.0,709.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650,1637361928685,4109592968,CLASSIC,teambuilder-match-4109592968,1637360278053,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,6.0,5.0,0.0,672.0,115.0,848.0,53.0,301.0,90.0,43.0,416.0,9.0,NA1_4109592968,42.0,2.0,0.0,40.0,44.0,7.0,40.0,1.0,44.0,40.0,1214.0,180.0,628.0,308.0,1702.0,146.0,2369.0,433.0,147.0,986.0,420,0.0,0.0,28370.0,3071.0,41823.0,16607.0,6736.0,2443.0,25669.0,75077.0,759.0,9081.0,6.0,360121.0,1214.0,852.0,844.0,1307.0,1755.0,507.0,2460.0,508.0,563.0,995.0,2220.0,1856.0,1796.0,2050.0,1886.0,1278.0,2134.0,1668.0,1928.0,2009.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,59.0,0.0,32.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,200.0,2340.0,1285.0,1806.0,2467.0,1641.0,1317.0,2657.0,1362.0,2564.0,1800.0,,,,
