airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200
0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,280.0,623.0,1948.0,-117.0,446.0,284.0,699.0,1189.0,461.0,2156.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2312,1637407804804,4110255414,CLASSIC,teambuilder-match-4110255414,1637405492457,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,7.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0,0.0,1635.0,727.0,111.0,68.0,1188.0,2300.0,192.0,1930.0,781.0,NA1_4110255414,45.0,0.0,1.0,47.0,37.0,10.0,36.0,1.0,47.0,56.0,3708.0,633.0,210.0,621.0,2628.0,918.0,1436.0,1034.0,850.0,2048.0,400,0.0,0.0,20384.0,42975.0,250990.0,136507.0,75738.0,34382.0,169271.0,149085.0,17900.0,0.0,8.0,480158.0,3852.0,2368.0,948.0,732.0,2987.0,2263.0,3821.0,1267.0,3096.0,2829.0,3255.0,2448.0,3548.0,2513.0,2521.0,1884.0,2674.0,2789.0,2581.0,3456.0,0.0,0.0,144.0,100.0,10.0,0.0,290.0,157.0,84.0,40.0,315.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,,200.0,3494.0,1876.0,3038.0,3867.0,1805.0,2076.0,3052.0,2328.0,3586.0,2848.0,,,1.0
0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,884.0,117.0,1296.0,439.0,1078.0,1226.0,958.0,453.0,387.0,1095.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2435,1637405193559,4110252670,CLASSIC,teambuilder-match-4110252670,1637402758055,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,335.0,1191.0,618.0,1001.0,329.0,2156.0,399.0,173.0,1942.0,106.0,NA1_4110252670,46.0,0.0,2.0,59.0,59.0,3.0,47.0,2.0,67.0,42.0,2229.0,135.0,328.0,291.0,1986.0,430.0,744.0,1438.0,860.0,1076.0,400,0.0,0.0,22589.0,36759.0,90277.0,253061.0,47829.0,49050.0,19452.0,45115.0,31703.0,6637.0,8.0,480127.0,2565.0,1326.0,946.0,1293.0,2386.0,2661.0,1144.0,1682.0,2803.0,1183.0,2359.0,1867.0,2846.0,2479.0,3528.0,2651.0,2208.0,3153.0,2912.0,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,0.0,70.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,100.0,3146.0,1352.0,2642.0,3544.0,2596.0,2349.0,3189.0,2643.0,3846.0,2886.0,,,
0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,408.0,683.0,152.0,21.0,739.0,1047.0,267.0,286.0,333.0,340.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1918,1637290645196,4108557659,CLASSIC,teambuilder-match-4108557659,1637288726214,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,4.0,7.0,876.0,0.0,598.0,445.0,45.0,1331.0,294.0,867.0,535.0,1962.0,NA1_4108557659,41.0,61.0,1.0,39.0,43.0,6.0,35.0,3.0,7.0,47.0,1069.0,1413.0,433.0,1636.0,1944.0,324.0,817.0,336.0,432.0,1162.0,400,0.0,0.0,4954.0,21349.0,133190.0,15623.0,9085.0,21481.0,4888.0,176422.0,32937.0,152842.0,8.0,480151.0,2068.0,1413.0,1324.0,2542.0,1989.0,1732.0,1515.0,1279.0,1182.0,3124.0,2908.0,2483.0,3002.0,2976.0,2339.0,2642.0,2102.0,2761.0,1508.0,2380.0,0.0,0.0,122.0,0.0,292.0,460.0,0.0,76.0,403.0,75.0,214.0,0.0,0.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,,100.0,2950.0,2926.0,2984.0,3591.0,2242.0,2346.0,2139.0,2222.0,1639.0,3426.0,,,
0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,282.0,588.0,750.0,701.0,521.0,471.0,1260.0,1291.0,49.0,1035.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1856,1637285303789,4108353250,CLASSIC,teambuilder-match-4108353250,1637283447667,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,7.0,6.0,4237.0,1523.0,202.0,325.0,209.0,2071.0,0.0,556.0,0.0,701.0,NA1_4108353250,34.0,7.0,1.0,53.0,41.0,7.0,42.0,0.0,55.0,42.0,459.0,695.0,1272.0,1092.0,2609.0,600.0,3600.0,187.0,2933.0,3215.0,400,0.0,0.0,78526.0,82830.0,124855.0,28311.0,9516.0,15923.0,51510.0,48789.0,62656.0,0.0,8.0,480148.0,4697.0,2438.0,1558.0,1686.0,2818.0,2858.0,3600.0,993.0,3087.0,4032.0,3032.0,2763.0,3150.0,2481.0,2951.0,2816.0,2860.0,2526.0,2829.0,2985.0,0.0,0.0,0.0,220.0,83.0,268.0,0.0,186.0,0.0,249.0,154.0,114.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,,200.0,3102.0,2198.0,2631.0,3506.0,2116.0,2270.0,3479.0,2429.0,3491.0,2611.0,,,
0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,428.0,780.0,323.0,892.0,616.0,813.0,148.0,1521.0,549.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2041,1637282997459,4108296620,CLASSIC,teambuilder-match-4108296620,1637280955572,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,5.0,1157.0,597.0,136.0,141.0,1789.0,0.0,942.0,876.0,297.0,104.0,NA1_4108296620,41.0,7.0,1.0,40.0,55.0,10.0,24.0,0.0,43.0,44.0,1755.0,627.0,2433.0,451.0,422.0,2118.0,1499.0,97.0,3181.0,3247.0,400,0.0,0.0,64045.0,69097.0,161684.0,14333.0,77695.0,62327.0,8785.0,90009.0,792.0,16879.0,8.0,480145.0,3112.0,1534.0,2704.0,630.0,2211.0,2118.0,2441.0,973.0,3589.0,3352.0,2893.0,1953.0,2755.0,2428.0,2577.0,2366.0,1898.0,2283.0,2781.0,2499.0,0.0,0.0,199.0,310.0,134.0,37.0,0.0,0.0,0.0,0.0,110.0,0.0,1.0,27.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,,100.0,3249.0,1398.0,2189.0,3033.0,2339.0,1929.0,2232.0,2020.0,3720.0,2303.0,,,
0.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,270.0,323.0,1029.0,40.0,324.0,1823.0,941.0,449.0,129.0,384.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1544,1637205330203,4107462042,CLASSIC,teambuilder-match-4107462042,1637203786031,MATCHED_GAME,11.23.409.111,20.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0,6.0,7.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,468.0,269.0,116.0,140.0,2238.0,266.0,1651.0,0.0,621.0,2654.0,NA1_4107462042,10.0,39.0,53.0,33.0,19.0,1.0,6.0,0.0,45.0,44.0,470.0,1865.0,3599.0,1383.0,1549.0,3320.0,466.0,2453.0,1755.0,435.0,440,0.0,0.0,7372.0,26130.0,47070.0,0.0,89890.0,185935.0,48877.0,29927.0,18124.0,45978.0,8.0,480156.0,1049.0,2493.0,3918.0,1523.0,3979.0,3870.0,2118.0,3035.0,2742.0,3089.0,1645.0,2073.0,3449.0,1990.0,3124.0,4273.0,2391.0,2849.0,2874.0,3089.0,0.0,0.0,110.0,359.0,202.0,0.0,191.0,283.0,0.0,581.0,365.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,,100.0,1693.0,2652.0,3678.0,1874.0,3310.0,2786.0,2174.0,2352.0,3084.0,2859.0,,,
0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,200.0,679.0,958.0,1016.0,1212.0,798.0,244.0,402.0,496.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1902,1637353934116,4109448679,CLASSIC,teambuilder-match-4109448679,1637352031559,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,7.0,5.0,5.0,8.0,5.0,6.0,6.0,6.0,6.0,5.0,1493.0,600.0,92.0,1994.0,2681.0,520.0,289.0,87.0,482.0,53.0,NA1_4109448679,50.0,1.0,1.0,63.0,1.0,50.0,49.0,1.0,40.0,50.0,2220.0,584.0,427.0,384.0,616.0,2393.0,2023.0,2159.0,193.0,2277.0,400,0.0,0.0,55744.0,27087.0,75601.0,133924.0,8224.0,0.0,13681.0,96479.0,13977.0,4755.0,8.0,480163.0,3843.0,1184.0,581.0,2379.0,3494.0,2913.0,2312.0,2385.0,676.0,2330.0,3375.0,1925.0,2629.0,3003.0,2826.0,3362.0,2398.0,3219.0,2007.0,2596.0,0.0,0.0,130.0,0.0,61.0,0.0,196.0,0.0,0.0,138.0,0.0,0.0,18.0,3.0,20.0,0.0,4.0,5.0,0.0,1.0,1.0,3.0,2.0,0.0,,100.0,3645.0,1933.0,2312.0,4188.0,2319.0,2743.0,3061.0,2485.0,3015.0,2150.0,,,
0.0,2.0,7.0,7.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,908.0,869.0,562.0,1933.0,330.0,172.0,296.0,942.0,211.0,205.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2227,1637293194788,4108765198,CLASSIC,teambuilder-match-4108765198,1637290967212,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,1.0,4.0,7.0,5.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,526.0,828.0,2274.0,1508.0,213.0,567.0,0.0,34.0,1369.0,686.0,NA1_4108765198,44.0,4.0,0.0,42.0,28.0,9.0,51.0,4.0,43.0,35.0,2069.0,1178.0,881.0,387.0,2681.0,947.0,1950.0,1596.0,518.0,3543.0,440,0.0,0.0,30792.0,62366.0,73404.0,58887.0,14271.0,52847.0,13875.0,114344.0,0.0,52668.0,8.0,480146.0,2596.0,2006.0,3322.0,1985.0,2895.0,1515.0,1950.0,1795.0,1931.0,5042.0,3058.0,3154.0,2937.0,3263.0,3155.0,2397.0,2196.0,3642.0,2801.0,3360.0,0.0,0.0,0.0,0.0,166.0,90.0,0.0,0.0,0.0,164.0,44.0,811.0,0.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,,100.0,3801.0,2231.0,2428.0,3110.0,2073.0,1301.0,3192.0,2746.0,3113.0,1880.0,,,
0.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1131.0,87.0,1362.0,395.0,918.0,806.0,258.0,410.0,299.0,378.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2164,1637291484996,4108750083,CLASSIC,teambuilder-match-4108750083,1637289320842,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,880.0,826.0,606.0,109.0,1484.0,769.0,157.0,46.0,79.0,NA1_4108750083,45.0,8.0,5.0,51.0,64.0,4.0,35.0,11.0,48.0,53.0,2633.0,146.0,346.0,2125.0,2636.0,245.0,403.0,181.0,1739.0,1031.0,420,0.0,0.0,36928.0,111762.0,173911.0,12721.0,15444.0,48324.0,64867.0,54278.0,37275.0,7418.0,8.0,480144.0,2761.0,1096.0,1220.0,3315.0,2745.0,1810.0,1173.0,469.0,1975.0,1111.0,3531.0,2637.0,2682.0,3065.0,3318.0,2431.0,2058.0,1820.0,2669.0,2378.0,0.0,0.0,128.0,69.0,48.0,584.0,0.0,80.0,0.0,130.0,190.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,65.0,3.0,3.0,3.0,0.0,0.0,,200.0,3451.0,2452.0,2828.0,2993.0,2559.0,2197.0,2638.0,2022.0,2934.0,2658.0,,,
0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,422.0,891.0,96.0,1073.0,152.0,355.0,433.0,254.0,1790.0,553.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2112,1637286481490,4108395516,CLASSIC,teambuilder-match-4108395516,1637284368598,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,487.0,1386.0,0.0,2379.0,0.0,2287.0,119.0,1156.0,97.0,0.0,NA1_4108395516,49.0,6.0,4.0,45.0,53.0,1.0,38.0,33.0,3.0,35.0,1441.0,342.0,1438.0,1284.0,2264.0,321.0,2531.0,123.0,1861.0,1672.0,420,0.0,0.0,4228.0,35884.0,87964.0,34418.0,2246.0,18632.0,57081.0,62717.0,80985.0,82752.0,8.0,480160.0,2098.0,1834.0,1621.0,3663.0,2264.0,2803.0,3230.0,1514.0,2130.0,1878.0,2572.0,2416.0,3096.0,2718.0,2852.0,2780.0,2958.0,2209.0,3465.0,2478.0,0.0,0.0,170.0,105.0,183.0,0.0,0.0,194.0,579.0,234.0,172.0,206.0,1.0,2.0,56.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,,100.0,3022.0,1804.0,2285.0,3372.0,2312.0,1737.0,3430.0,2541.0,3094.0,2078.0,,,
1.0,2.0,1.0,3.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,469.0,279.0,1169.0,38.0,1682.0,741.0,0.0,278.0,164.0,234.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1662,1637400221464,4110178090,CLASSIC,teambuilder-match-4110178090,1637398558861,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,7.0,3.0,1.0,0.0,0.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,1642.0,1483.0,446.0,53.0,0.0,0.0,1946.0,111.0,2231.0,120.0,NA1_4110178090,47.0,15.0,1.0,57.0,47.0,16.0,38.0,0.0,53.0,42.0,917.0,424.0,1468.0,1663.0,3805.0,2921.0,597.0,1610.0,131.0,2491.0,400,0.0,0.0,35173.0,72866.0,202965.0,9941.0,33891.0,67216.0,8124.0,96707.0,3962.0,14663.0,8.0,480118.0,2698.0,2141.0,1936.0,1764.0,3805.0,3262.0,2544.0,1817.0,2492.0,2612.0,2529.0,2254.0,3144.0,2968.0,4232.0,4472.0,3050.0,2653.0,2374.0,2259.0,0.0,0.0,138.0,234.0,22.0,48.0,0.0,341.0,0.0,96.0,130.0,0.0,0.0,4.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,100.0,3068.0,1939.0,3280.0,3345.0,2423.0,2401.0,3754.0,2256.0,3559.0,1861.0,,,
0.0,0.0,4.0,2.0,2.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,1.0,52.0,89.0,604.0,526.0,291.0,296.0,467.0,592.0,475.0,115.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2223,1637383621632,4109885902,CLASSIC,teambuilder-match-4109885902,1637381398346,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,51.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,8.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,0.0,1909.0,669.0,2480.0,346.0,0.0,908.0,367.0,1304.0,53.0,NA1_4109885902,53.0,6.0,1.0,42.0,47.0,10.0,48.0,1.0,48.0,47.0,3284.0,858.0,2036.0,346.0,2468.0,1187.0,2220.0,2139.0,215.0,2404.0,400,0.0,0.0,10270.0,44138.0,169676.0,19661.0,191313.0,25239.0,7639.0,88979.0,9086.0,8127.0,8.0,480077.0,3284.0,2953.0,2714.0,2826.0,2815.0,1284.0,3645.0,2626.0,1520.0,2457.0,3402.0,2889.0,2679.0,2401.0,3141.0,2021.0,2627.0,3992.0,2725.0,2790.0,0.0,0.0,0.0,185.0,8.0,0.0,0.0,96.0,516.0,120.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,,200.0,4171.0,2238.0,2401.0,2672.0,2356.0,1938.0,2879.0,2832.0,3434.0,2236.0,,,
0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,190.0,119.0,183.0,1169.0,475.0,734.0,1052.0,394.0,424.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2567,1637380923042,4109835984,CLASSIC,teambuilder-match-4109835984,1637378355472,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,210.0,729.0,432.0,631.0,106.0,690.0,0.0,548.0,236.0,267.0,NA1_4109835984,41.0,5.0,2.0,2.0,45.0,47.0,52.0,4.0,54.0,35.0,1812.0,352.0,2272.0,290.0,3531.0,42.0,2317.0,257.0,1240.0,3266.0,400,0.0,0.0,54010.0,4330.0,169198.0,4524.0,11522.0,13413.0,21603.0,43604.0,21574.0,57544.0,8.0,480158.0,2237.0,1148.0,2923.0,948.0,3637.0,732.0,2317.0,940.0,1647.0,3533.0,2727.0,2150.0,3419.0,2208.0,2994.0,2420.0,2259.0,2627.0,2409.0,2924.0,0.0,0.0,215.0,66.0,218.0,26.0,0.0,0.0,0.0,134.0,170.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,0.0,,200.0,3189.0,2387.0,2904.0,1948.0,2228.0,3252.0,3487.0,2373.0,3147.0,2319.0,,,
0.0,1.0,0.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,593.0,295.0,1831.0,939.0,1302.0,777.0,65.0,319.0,532.0,51.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1637306392488,4109073463,CLASSIC,teambuilder-match-4109073463,1637304372178,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,7.0,4.0,5.0,7.0,5.0,6.0,6.0,4.0,7.0,5.0,856.0,582.0,805.0,566.0,444.0,868.0,1186.0,1338.0,1855.0,930.0,NA1_4109073463,38.0,1.0,2.0,50.0,27.0,10.0,39.0,1.0,54.0,43.0,1426.0,370.0,843.0,47.0,5497.0,952.0,1532.0,765.0,299.0,3071.0,400,0.0,0.0,57083.0,7630.0,237942.0,38413.0,48455.0,106057.0,33090.0,234593.0,40786.0,792.0,8.0,480151.0,2453.0,1112.0,1688.0,644.0,5942.0,2089.0,2718.0,2133.0,2154.0,4001.0,2493.0,1570.0,2756.0,2329.0,3627.0,2902.0,2390.0,2969.0,2252.0,2201.0,0.0,0.0,170.0,160.0,40.0,30.0,0.0,268.0,0.0,30.0,0.0,0.0,1.0,23.0,4.0,2.0,2.0,11.0,7.0,1.0,2.0,1.0,2.0,0.0,,200.0,3458.0,1265.0,2301.0,3457.0,2265.0,2448.0,2498.0,1659.0,3580.0,1953.0,,,
