airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,waterdragon_team200,airdragon_team200,chemtechdragon_team200,hextechdragon_team100
0.0,0.0,4.0,2.0,2.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,1.0,1632.0,1100.0,651.0,896.0,1495.0,147.0,662.0,970.0,956.0,1265.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2223,1637383621632,4109885902,CLASSIC,teambuilder-match-4109885902,1637381398346,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,7.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,0.0,1909.0,669.0,2480.0,346.0,0.0,899.0,367.0,1304.0,53.0,NA1_4109885902,47.0,0.0,1.0,36.0,40.0,8.0,48.0,0.0,39.0,45.0,3006.0,858.0,2036.0,346.0,2468.0,1187.0,2154.0,2139.0,215.0,2404.0,400,0.0,0.0,10270.0,37363.0,145732.0,19661.0,170177.0,25239.0,5715.0,86700.0,4825.0,8127.0,7.0,420070.0,3006.0,2953.0,2714.0,2826.0,2815.0,1284.0,3570.0,2626.0,1520.0,2457.0,2832.0,2600.0,2326.0,2181.0,2845.0,1797.0,2387.0,3570.0,2401.0,2640.0,0.0,0.0,0.0,185.0,8.0,0.0,0.0,96.0,516.0,120.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,200.0,3376.0,1688.0,1984.0,2341.0,2110.0,1632.0,2722.0,2241.0,2831.0,2116.0,,,,
0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,56.0,816.0,277.0,806.0,676.0,368.0,695.0,24.0,954.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2567,1637380923042,4109835984,CLASSIC,teambuilder-match-4109835984,1637378355472,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,210.0,729.0,246.0,631.0,106.0,681.0,0.0,548.0,236.0,267.0,NA1_4109835984,36.0,5.0,2.0,1.0,35.0,40.0,41.0,3.0,42.0,25.0,1646.0,352.0,1928.0,290.0,3310.0,42.0,1922.0,257.0,1240.0,3266.0,400,0.0,0.0,54010.0,4330.0,128635.0,4524.0,11522.0,11561.0,19422.0,41325.0,17148.0,57544.0,7.0,420134.0,2055.0,1148.0,2392.0,948.0,3417.0,724.0,1922.0,940.0,1647.0,3533.0,2424.0,2016.0,3166.0,2052.0,2631.0,2186.0,1893.0,2270.0,2029.0,2579.0,0.0,0.0,198.0,66.0,218.0,26.0,0.0,0.0,0.0,134.0,170.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,200.0,2830.0,2047.0,2610.0,1850.0,1670.0,2893.0,2733.0,1930.0,2513.0,1956.0,,,,
0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,127.0,216.0,1307.0,729.0,414.0,342.0,742.0,187.0,221.0,844.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1637306392488,4109073463,CLASSIC,teambuilder-match-4109073463,1637304372178,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,6.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,490.0,436.0,426.0,506.0,0.0,489.0,941.0,771.0,836.0,760.0,NA1_4109073463,35.0,1.0,2.0,46.0,27.0,9.0,39.0,1.0,43.0,41.0,957.0,370.0,652.0,47.0,3133.0,735.0,1223.0,459.0,299.0,2155.0,400,0.0,0.0,46779.0,6606.0,230578.0,36266.0,37918.0,90733.0,30382.0,213223.0,25231.0,0.0,7.0,420139.0,1618.0,966.0,1118.0,584.0,3133.0,1372.0,2165.0,1260.0,1136.0,2916.0,2027.0,1416.0,2232.0,2119.0,2740.0,2467.0,2267.0,2837.0,1941.0,2044.0,0.0,0.0,170.0,160.0,40.0,30.0,0.0,148.0,0.0,30.0,0.0,0.0,1.0,19.0,4.0,2.0,2.0,8.0,6.0,1.0,2.0,1.0,2.0,0.0,200.0,2673.0,1134.0,2054.0,2980.0,1903.0,2056.0,2498.0,1659.0,2885.0,1822.0,,,,
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,340.0,353.0,119.0,958.0,466.0,295.0,483.0,688.0,562.0,515.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2218,1637216194798,4107702819,CLASSIC,teambuilder-match-4107702819,1637213976123,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,7.0,4.0,3.0,5.0,5.0,5.0,4.0,2776.0,373.0,0.0,498.0,0.0,1550.0,1022.0,259.0,624.0,0.0,NA1_4107702819,44.0,7.0,1.0,54.0,22.0,0.0,31.0,1.0,18.0,34.0,644.0,683.0,660.0,1841.0,1696.0,649.0,1230.0,832.0,199.0,3238.0,400,0.0,0.0,51511.0,15691.0,103636.0,31248.0,0.0,35246.0,88778.0,84475.0,21677.0,3569.0,7.0,420175.0,3420.0,1215.0,678.0,2690.0,1696.0,2199.0,2253.0,1165.0,824.0,3238.0,2565.0,1553.0,2494.0,2538.0,1616.0,2045.0,2248.0,2113.0,1947.0,2190.0,0.0,0.0,0.0,158.0,18.0,351.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,100.0,3041.0,1155.0,1913.0,3300.0,1330.0,1027.0,2313.0,1791.0,2291.0,1608.0,,,,
0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,382.0,240.0,574.0,100.0,1576.0,799.0,325.0,828.0,64.0,504.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,1637196592468,4107246480,CLASSIC,teambuilder-match-4107246480,1637194667623,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,7.0,3.0,5.0,7.0,5.0,4.0,6.0,5.0,6.0,5.0,783.0,882.0,0.0,3024.0,83.0,376.0,90.0,56.0,1628.0,108.0,NA1_4107246480,50.0,4.0,2.0,40.0,50.0,7.0,43.0,2.0,38.0,34.0,1573.0,85.0,443.0,205.0,3392.0,766.0,1188.0,311.0,95.0,2941.0,400,0.0,0.0,16779.0,15191.0,91694.0,140849.0,6642.0,14167.0,15126.0,11199.0,31019.0,16052.0,7.0,420116.0,2624.0,1050.0,473.0,3422.0,3542.0,1284.0,1460.0,391.0,1813.0,3050.0,2982.0,1565.0,2249.0,2280.0,3176.0,2224.0,1875.0,2038.0,2144.0,2529.0,0.0,0.0,267.0,82.0,30.0,192.0,66.0,142.0,180.0,24.0,90.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,100.0,3380.0,968.0,2131.0,3261.0,2072.0,1715.0,2499.0,2066.0,2817.0,2260.0,,,,
0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,452.0,1137.0,162.0,589.0,143.0,106.0,496.0,1003.0,233.0,256.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1871,1637194358627,4107251388,CLASSIC,teambuilder-match-4107251388,1637192486685,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,853.0,1531.0,0.0,1070.0,0.0,24.0,827.0,0.0,2025.0,1068.0,NA1_4107251388,39.0,3.0,3.0,37.0,45.0,1.0,36.0,6.0,40.0,34.0,1875.0,569.0,1463.0,454.0,1336.0,1186.0,329.0,1499.0,313.0,1709.0,400,0.0,0.0,7695.0,49837.0,37819.0,90932.0,4161.0,11394.0,82143.0,94337.0,20311.0,19122.0,7.0,420148.0,3590.0,2210.0,1811.0,1620.0,1336.0,1210.0,1156.0,1656.0,2469.0,2777.0,2552.0,2587.0,2912.0,2319.0,2343.0,1881.0,1896.0,2953.0,2638.0,2406.0,0.0,0.0,862.0,110.0,347.0,95.0,0.0,0.0,0.0,157.0,130.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,100.0,2830.0,2039.0,2772.0,2502.0,1660.0,1855.0,2757.0,2635.0,3065.0,1809.0,,,,
0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,932.0,517.0,168.0,283.0,298.0,522.0,479.0,471.0,644.0,321.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1523,1637294139541,4108850185,CLASSIC,teambuilder-match-4108850185,1637292615622,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,6.0,6.0,0.0,0.0,964.0,335.0,361.0,1734.0,2314.0,168.0,639.0,0.0,NA1_4108850185,38.0,7.0,2.0,39.0,22.0,0.0,30.0,1.0,34.0,42.0,1580.0,1393.0,377.0,1019.0,481.0,453.0,513.0,2046.0,1828.0,1969.0,420,0.0,0.0,29036.0,30788.0,98136.0,24973.0,25358.0,25732.0,12513.0,124278.0,12386.0,1587.0,7.0,420129.0,1802.0,1513.0,1397.0,1495.0,867.0,2455.0,2863.0,2313.0,2617.0,2069.0,2232.0,2652.0,2368.0,1938.0,1583.0,1572.0,1714.0,2211.0,3054.0,3121.0,0.0,0.0,221.0,120.0,56.0,140.0,23.0,267.0,36.0,98.0,149.0,100.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,200.0,2632.0,1790.0,1877.0,2576.0,1604.0,753.0,2391.0,1980.0,2429.0,2483.0,,,,
0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,207.0,617.0,330.0,765.0,1268.0,84.0,913.0,87.0,285.0,56.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1705,1637374488113,4109789916,CLASSIC,teambuilder-match-4109789916,1637372782357,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,5.0,7.0,5.0,4.0,6.0,5.0,6.0,5.0,2148.0,1421.0,50.0,1239.0,8.0,655.0,363.0,30.0,958.0,323.0,NA1_4109789916,41.0,3.0,4.0,55.0,33.0,1.0,31.0,6.0,49.0,41.0,1086.0,436.0,559.0,450.0,1550.0,631.0,1212.0,356.0,565.0,2101.0,420,0.0,0.0,17156.0,63428.0,73353.0,13642.0,3665.0,19586.0,28637.0,98868.0,34965.0,0.0,7.0,420138.0,3358.0,2032.0,639.0,1690.0,1559.0,1309.0,1575.0,516.0,1524.0,2425.0,2417.0,2067.0,2330.0,2855.0,2268.0,2209.0,2003.0,2162.0,2625.0,2131.0,0.0,0.0,124.0,174.0,30.0,0.0,0.0,22.0,0.0,130.0,0.0,0.0,16.0,2.0,2.0,3.0,3.0,1.0,16.0,2.0,2.0,3.0,1.0,0.0,200.0,3087.0,1580.0,2265.0,3317.0,2351.0,1654.0,2824.0,2392.0,2878.0,1817.0,,,,
0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,674.0,790.0,128.0,760.0,563.0,370.0,399.0,763.0,654.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1619,1637369667118,4109648889,CLASSIC,teambuilder-match-4109648889,1637368047499,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,206.0,1912.0,1179.0,0.0,86.0,924.0,1429.0,115.0,338.0,175.0,NA1_4109648889,42.0,3.0,2.0,39.0,48.0,12.0,29.0,2.0,53.0,46.0,1796.0,251.0,405.0,2837.0,1030.0,0.0,752.0,465.0,1448.0,1558.0,420,0.0,0.0,30712.0,56254.0,44150.0,38087.0,4592.0,22892.0,6937.0,106619.0,11724.0,20612.0,7.0,420104.0,2594.0,2268.0,1617.0,2863.0,1116.0,994.0,2181.0,710.0,1787.0,1734.0,3216.0,1799.0,2465.0,3148.0,2310.0,1588.0,1930.0,2074.0,2533.0,2329.0,0.0,0.0,591.0,104.0,32.0,26.0,0.0,70.0,0.0,130.0,0.0,0.0,2.0,1.0,3.0,12.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,200.0,2698.0,1818.0,2187.0,2714.0,1866.0,1773.0,2576.0,1974.0,2759.0,1784.0,,,,
0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,-1.0,188.0,351.0,334.0,331.0,188.0,714.0,657.0,512.0,44.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1822,1637380919862,4109828543,CLASSIC,teambuilder-match-4109828543,1637379097235,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,6.0,5.0,1537.0,789.0,296.0,602.0,159.0,420.0,383.0,0.0,1335.0,401.0,NA1_4109828543,27.0,12.0,1.0,37.0,33.0,6.0,52.0,4.0,31.0,39.0,63.0,920.0,148.0,235.0,1839.0,92.0,1682.0,2025.0,2255.0,3217.0,420,0.0,0.0,82267.0,63966.0,172602.0,21730.0,33794.0,11856.0,26173.0,71674.0,21814.0,36622.0,7.0,420058.0,1653.0,1809.0,468.0,837.0,1999.0,602.0,2065.0,2130.0,4167.0,3618.0,1749.0,2388.0,3126.0,2144.0,1831.0,1438.0,2489.0,2707.0,2267.0,3844.0,0.0,0.0,52.0,100.0,24.0,0.0,0.0,90.0,0.0,104.0,576.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,200.0,2018.0,1751.0,2232.0,2440.0,1526.0,1051.0,3167.0,1921.0,2563.0,1943.0,,,,
0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1697.0,541.0,130.0,165.0,352.0,365.0,603.0,1064.0,426.0,67.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1708,1637361724029,4109542852,CLASSIC,teambuilder-match-4109542852,1637360015109,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,302.0,376.0,555.0,226.0,106.0,799.0,178.0,265.0,1207.0,0.0,NA1_4109542852,52.0,9.0,6.0,59.0,48.0,9.0,56.0,10.0,42.0,42.0,463.0,225.0,36.0,407.0,2392.0,725.0,1968.0,850.0,575.0,3088.0,420,0.0,0.0,14993.0,76682.0,39269.0,15410.0,9678.0,49807.0,5912.0,124774.0,41730.0,53143.0,7.0,420154.0,909.0,674.0,627.0,634.0,2499.0,1667.0,2147.0,1171.0,1783.0,3088.0,2197.0,1716.0,2355.0,2295.0,2477.0,1865.0,2253.0,2614.0,2031.0,2367.0,0.0,0.0,142.0,72.0,36.0,0.0,0.0,142.0,0.0,56.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,100.0,3045.0,1269.0,2458.0,3092.0,1761.0,1761.0,3105.0,2398.0,2767.0,1636.0,,,,
0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,302.0,835.0,663.0,1362.0,289.0,1039.0,16.0,175.0,353.0,403.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2228,1637385916047,4109952708,CLASSIC,teambuilder-match-4109952708,1637383687821,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,5.0,0.0,77.0,1178.0,1959.0,0.0,1203.0,544.0,0.0,1677.0,110.0,NA1_4109952708,37.0,2.0,0.0,49.0,33.0,2.0,38.0,1.0,35.0,39.0,1253.0,1254.0,84.0,686.0,1698.0,163.0,553.0,787.0,468.0,1397.0,400,0.0,0.0,25201.0,11765.0,121493.0,18635.0,20263.0,45355.0,0.0,63088.0,10082.0,9877.0,7.0,420162.0,1253.0,1331.0,1279.0,2646.0,1698.0,1557.0,2058.0,843.0,2316.0,1507.0,1952.0,1985.0,2638.0,2727.0,2539.0,2259.0,2741.0,2175.0,1788.0,1978.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,190.0,960.0,56.0,170.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,200.0,2767.0,1786.0,2089.0,3107.0,1968.0,1633.0,2896.0,1702.0,2549.0,1763.0,,,,
0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,591.0,655.0,2083.0,191.0,678.0,736.0,416.0,1368.0,62.0,659.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1705,1637215628631,4107702755,CLASSIC,teambuilder-match-4107702755,1637213922815,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,422.0,698.0,125.0,475.0,58.0,1519.0,79.0,252.0,2561.0,0.0,NA1_4107702755,39.0,3.0,2.0,39.0,38.0,2.0,25.0,3.0,45.0,26.0,1428.0,667.0,929.0,304.0,1811.0,651.0,1725.0,1806.0,850.0,1984.0,420,0.0,0.0,17576.0,42457.0,90850.0,24318.0,3665.0,32586.0,41295.0,83332.0,23224.0,6048.0,7.0,420133.0,1850.0,1470.0,1079.0,979.0,1870.0,2353.0,1859.0,2114.0,3534.0,1984.0,2241.0,2380.0,2583.0,1896.0,2403.0,2246.0,1991.0,2743.0,2452.0,1784.0,0.0,0.0,0.0,104.0,24.0,200.0,0.0,181.0,54.0,56.0,122.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,0.0,200.0,2621.0,1372.0,1884.0,2710.0,1738.0,1528.0,2277.0,2344.0,2978.0,1888.0,,,,
0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,869.0,209.0,944.0,310.0,77.0,871.0,216.0,528.0,143.0,88.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2311,1637319195435,4109181950,CLASSIC,teambuilder-match-4109181950,1637316884173,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,4.0,661.0,531.0,296.0,154.0,106.0,1005.0,764.0,26.0,534.0,170.0,NA1_4109181950,38.0,1.0,1.0,43.0,33.0,8.0,30.0,7.0,33.0,34.0,1535.0,289.0,918.0,2894.0,1897.0,402.0,2500.0,520.0,109.0,1762.0,420,0.0,0.0,32859.0,34884.0,104336.0,0.0,7925.0,21931.0,136316.0,8686.0,19651.0,13672.0,7.0,420110.0,2354.0,820.0,1432.0,3178.0,2004.0,1407.0,3301.0,546.0,644.0,1933.0,2119.0,1409.0,2619.0,2280.0,2177.0,2321.0,2516.0,2403.0,2053.0,2113.0,0.0,0.0,158.0,0.0,216.0,130.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,200.0,3113.0,1431.0,1755.0,2759.0,1530.0,1870.0,2609.0,2330.0,2932.0,1615.0,,,,
