airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,time_cutoff,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,hextechdragon_team100,airdragon_team200,chemtechdragon_team200,baron_team200,inhibs_lost_team100
1.0,4.0,5.0,9.0,5.0,5.0,8.0,5.0,2.0,2.0,2.0,0.0,1.0,1673.0,317.0,1362.0,1428.0,2424.0,84.0,408.0,339.0,502.0,1286.0,0.0,5.0,5.0,1.0,0.0,4.0,4.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1663,1637293545936,4108640150,CLASSIC,dbe0d2c2-ab7b-4945-a730-971fb65dc717,1637291776790,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,89.0,0.0,8.0,0.0,99.0,1.0,6.0,4.0,0.0,5.0,1.0,1.0,4.0,8.0,2.0,3.0,0.0,4.0,2.0,14.0,8.0,11.0,12.0,13.0,9.0,11.0,12.0,12.0,12.0,0.0,1595.0,478.0,6679.0,12960.0,2271.0,1163.0,3440.0,6479.0,432.0,NA1_4108640150,198.0,22.0,7.0,152.0,198.0,33.0,12.0,121.0,153.0,175.0,13381.0,1236.0,4292.0,1101.0,1122.0,957.0,3205.0,499.0,488.0,4546.0,0,1.0,,1.0,355627.0,54709.0,463933.0,31471.0,499086.0,53984.0,430971.0,161263.0,61453.0,55259.0,22.0,1320374.0,13381.0,3386.0,5335.0,7780.0,14743.0,3556.0,4399.0,4339.0,6967.0,5473.0,11473.0,4852.0,6812.0,8293.0,11589.0,5904.0,6793.0,5859.0,7827.0,8486.0,0.0,5.0,0.0,554.0,564.0,0.0,660.0,326.0,31.0,400.0,0.0,495.0,0.0,7.0,22.0,4.0,5.0,11.0,30.0,7.0,7.0,12.0,5.0,0.0,,100.0,12792.0,4884.0,7660.0,9300.0,10518.0,5616.0,7809.0,9257.0,9870.0,8667.0,,,,,
0.0,6.0,5.0,6.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,1011.0,425.0,355.0,469.0,1002.0,29.0,739.0,1143.0,1460.0,1618.0,3.0,1.0,2.0,2.0,3.0,2.0,6.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1996,1637290198192,4108559768,CLASSIC,dbe0d2c2-ab7b-4945-a730-971fb65dc717,1637288144582,CUSTOM_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,109.0,4.0,4.0,1.0,4.0,100.0,8.0,8.0,0.0,4.0,0.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,13.0,9.0,11.0,13.0,11.0,9.0,12.0,12.0,14.0,11.0,0.0,1843.0,1041.0,4275.0,2993.0,5116.0,4928.0,0.0,11365.0,434.0,NA1_4108559768,136.0,32.0,12.0,148.0,173.0,12.0,109.0,17.0,175.0,161.0,10052.0,860.0,4538.0,676.0,9968.0,898.0,4412.0,4547.0,149.0,7147.0,0,1.0,,1.0,168653.0,22598.0,373106.0,91459.0,234922.0,88682.0,174861.0,355349.0,47502.0,9245.0,22.0,1320458.0,11103.0,2872.0,6279.0,5221.0,13558.0,6197.0,9341.0,5488.0,11515.0,7581.0,9101.0,4840.0,7695.0,7654.0,9402.0,5729.0,6474.0,6643.0,10305.0,7593.0,1.0,2.0,1051.0,168.0,699.0,270.0,597.0,182.0,0.0,940.0,0.0,0.0,1.0,5.0,30.0,5.0,10.0,9.0,28.0,108.0,3.0,8.0,9.0,0.0,,100.0,10100.0,5312.0,8220.0,10290.0,8514.0,6009.0,9354.0,8986.0,11450.0,8117.0,,,1.0,,
0.0,3.0,1.0,2.0,0.0,6.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,113.0,1328.0,167.0,93.0,571.0,704.0,528.0,370.0,1581.0,742.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1938,1637299415474,4108945668,CLASSIC,teambuilder-match-4108945668,1637297477354,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,92.0,24.0,8.0,4.0,0.0,4.0,10.0,2.0,4.0,100.0,1.0,1.0,3.0,0.0,8.0,0.0,5.0,3.0,1.0,5.0,4.0,11.0,13.0,12.0,13.0,10.0,11.0,11.0,10.0,13.0,12.0,931.0,672.0,1593.0,8833.0,4454.0,0.0,0.0,1770.0,11602.0,297.0,NA1_4108945668,19.0,129.0,108.0,117.0,31.0,151.0,171.0,33.0,146.0,25.0,1887.0,8192.0,1140.0,1328.0,1511.0,6230.0,10124.0,383.0,1273.0,5684.0,430,0.0,1.0,0.0,255661.0,0.0,146203.0,113617.0,394418.0,6311.0,35140.0,96161.0,786744.0,101084.0,22.0,1320417.0,3156.0,9824.0,3234.0,10727.0,6764.0,7769.0,10124.0,2441.0,14221.0,6131.0,6488.0,8913.0,5892.0,8478.0,5371.0,8429.0,8778.0,5620.0,10076.0,7807.0,4.0,1.0,338.0,959.0,500.0,566.0,798.0,1539.0,0.0,287.0,1345.0,150.0,0.0,4.0,5.0,10.0,4.0,14.0,8.0,8.0,2.0,9.0,4.0,0.0,,200.0,7843.0,10518.0,8771.0,10781.0,6992.0,7793.0,8528.0,7143.0,10914.0,8812.0,1.0,,,,
0.0,5.0,4.0,5.0,0.0,4.0,16.0,3.0,5.0,2.0,3.0,0.0,1.0,1398.0,368.0,268.0,329.0,748.0,559.0,938.0,2115.0,81.0,622.0,5.0,3.0,7.0,6.0,5.0,4.0,6.0,6.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,2368,1637297218459,4108887397,CLASSIC,teambuilder-match-4108887397,1637294849841,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,0.0,68.0,20.0,8.0,0.0,4.0,6.0,0.0,76.0,0.0,15.0,3.0,5.0,4.0,2.0,4.0,2.0,9.0,2.0,11.0,13.0,13.0,11.0,13.0,12.0,12.0,11.0,13.0,10.0,11.0,2640.0,0.0,11872.0,1990.0,8143.0,6011.0,265.0,18142.0,5179.0,14299.0,NA1_4108887397,139.0,133.0,11.0,93.0,116.0,3.0,109.0,149.0,14.0,6.0,16987.0,6837.0,1628.0,5960.0,481.0,347.0,9353.0,201.0,92.0,907.0,430,0.0,,1.0,137073.0,204889.0,290818.0,144850.0,78069.0,38827.0,38027.0,124985.0,105703.0,201748.0,22.0,1320366.0,20384.0,7893.0,14013.0,8250.0,8624.0,7134.0,9821.0,18344.0,5677.0,15587.0,11938.0,7676.0,7668.0,8504.0,7908.0,7503.0,6338.0,10129.0,5730.0,8931.0,1.0,3.0,756.0,1055.0,512.0,300.0,0.0,776.0,202.0,0.0,406.0,380.0,0.0,31.0,4.0,0.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,0.0,,100.0,10362.0,10533.0,8492.0,10375.0,9549.0,8917.0,7405.0,10634.0,6171.0,8252.0,,1.0,,,
0.0,1.0,2.0,4.0,3.0,5.0,9.0,5.0,4.0,3.0,5.0,0.0,0.0,269.0,471.0,988.0,462.0,699.0,968.0,62.0,561.0,369.0,928.0,6.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1773,1637294505090,4108850700,CLASSIC,teambuilder-match-4108850700,1637292731623,MATCHED_GAME,11.23.409.111,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,1.0,0.0,24.0,4.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,8.0,9.0,0.0,7.0,3.0,2.0,2.0,0.0,2.0,3.0,14.0,13.0,10.0,13.0,10.0,10.0,9.0,10.0,12.0,10.0,489.0,0.0,4939.0,910.0,2416.0,13001.0,0.0,857.0,8277.0,5597.0,NA1_4108850700,151.0,121.0,25.0,132.0,131.0,15.0,28.0,120.0,121.0,10.0,15189.0,10770.0,134.0,6936.0,7293.0,407.0,2765.0,4349.0,997.0,193.0,430,0.0,1.0,0.0,234406.0,196232.0,200258.0,111198.0,792.0,140901.0,53531.0,73291.0,216137.0,89270.0,22.0,1320333.0,15726.0,11470.0,5348.0,8594.0,9709.0,13811.0,3209.0,5207.0,9274.0,5913.0,11689.0,9496.0,4938.0,9842.0,7404.0,6428.0,5912.0,6031.0,6839.0,7578.0,2.0,4.0,48.0,700.0,274.0,748.0,0.0,402.0,444.0,0.0,0.0,122.0,5.0,12.0,5.0,7.0,7.0,3.0,19.0,18.0,6.0,6.0,25.0,1.0,,100.0,12002.0,10214.0,6519.0,11044.0,6943.0,6225.0,5933.0,7298.0,8742.0,7107.0,,,1.0,,
0.0,2.0,15.0,3.0,5.0,10.0,7.0,2.0,6.0,2.0,6.0,0.0,0.0,255.0,1103.0,802.0,604.0,565.0,595.0,1113.0,951.0,1746.0,980.0,4.0,3.0,5.0,4.0,6.0,4.0,9.0,5.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2107,1637286925599,4108377040,CLASSIC,teambuilder-match-4108377040,1637284818325,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,104.0,12.0,0.0,3.0,8.0,0.0,8.0,120.0,0.0,0.0,0.0,8.0,6.0,2.0,5.0,2.0,4.0,13.0,4.0,11.0,11.0,12.0,13.0,9.0,13.0,12.0,13.0,13.0,13.0,0.0,2934.0,0.0,11900.0,5029.0,11136.0,194.0,9016.0,2211.0,2634.0,NA1_4108377040,104.0,26.0,14.0,138.0,9.0,153.0,151.0,136.0,174.0,21.0,5280.0,970.0,9425.0,1697.0,1093.0,653.0,10326.0,1709.0,16000.0,4598.0,430,1.0,,1.0,0.0,86516.0,131378.0,131042.0,135516.0,59569.0,178446.0,360730.0,42222.0,807603.0,22.0,1320380.0,5280.0,3905.0,13083.0,13758.0,6583.0,11789.0,10641.0,11306.0,18881.0,7819.0,5905.0,6163.0,9127.0,9354.0,6215.0,8695.0,7338.0,8921.0,12796.0,8170.0,4.0,3.0,0.0,0.0,3658.0,160.0,461.0,0.0,120.0,581.0,670.0,587.0,0.0,7.0,15.0,7.0,6.0,29.0,9.0,10.0,6.0,10.0,5.0,0.0,,100.0,7428.0,7848.0,9138.0,10826.0,5906.0,11136.0,8988.0,10385.0,10561.0,10256.0,1.0,1.0,,,
0.0,7.0,1.0,6.0,9.0,2.0,5.0,1.0,2.0,6.0,2.0,0.0,1.0,825.0,551.0,1363.0,1319.0,583.0,133.0,290.0,417.0,504.0,296.0,1.0,7.0,0.0,2.0,2.0,5.0,7.0,6.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1811,1637221794305,4107717294,CLASSIC,teambuilder-match-4107717294,1637219983029,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,81.0,143.0,4.0,14.0,4.0,8.0,7.0,0.0,4.0,0.0,3.0,1.0,8.0,7.0,10.0,3.0,1.0,6.0,1.0,1.0,13.0,11.0,14.0,13.0,13.0,12.0,12.0,11.0,10.0,12.0,9028.0,604.0,0.0,10073.0,0.0,602.0,1613.0,841.0,5803.0,6735.0,NA1_4107717294,125.0,38.0,21.0,42.0,154.0,114.0,110.0,133.0,7.0,141.0,801.0,4973.0,10469.0,513.0,15104.0,7196.0,4814.0,8823.0,532.0,680.0,430,1.0,,0.0,511690.0,174642.0,401193.0,284955.0,179976.0,72003.0,129106.0,93347.0,95363.0,133368.0,22.0,1320374.0,9830.0,6558.0,11395.0,11034.0,15574.0,7886.0,7394.0,9718.0,7446.0,7416.0,7910.0,6751.0,10253.0,8379.0,11728.0,8333.0,6615.0,9842.0,6274.0,6651.0,2.0,4.0,0.0,980.0,926.0,446.0,469.0,88.0,967.0,53.0,1109.0,0.0,0.0,7.0,7.0,4.0,18.0,6.0,11.0,6.0,6.0,15.0,5.0,0.0,,100.0,10930.0,7376.0,11934.0,10118.0,11355.0,9250.0,9353.0,7647.0,6764.0,9444.0,1.0,,,,
1.0,5.0,15.0,4.0,4.0,4.0,6.0,2.0,6.0,9.0,8.0,0.0,0.0,612.0,694.0,167.0,1539.0,1354.0,72.0,1167.0,502.0,1209.0,2830.0,5.0,1.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1650,1637361928685,4109592968,CLASSIC,teambuilder-match-4109592968,1637360278053,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,112.0,0.0,4.0,0.0,21.0,100.0,0.0,12.0,0.0,3.0,1.0,5.0,3.0,2.0,2.0,6.0,8.0,9.0,2.0,13.0,12.0,12.0,13.0,12.0,11.0,15.0,12.0,14.0,14.0,0.0,4067.0,833.0,7500.0,362.0,4288.0,513.0,1208.0,15999.0,657.0,NA1_4109592968,146.0,12.0,12.0,176.0,178.0,45.0,179.0,17.0,146.0,171.0,11344.0,801.0,6992.0,669.0,11698.0,1033.0,20432.0,11429.0,1182.0,6212.0,420,1.0,1.0,0.0,130153.0,28978.0,123242.0,73645.0,37141.0,71559.0,127599.0,222401.0,3203.0,67378.0,22.0,1320424.0,11843.0,4868.0,8890.0,8811.0,12255.0,5960.0,20946.0,13469.0,18234.0,7188.0,8527.0,7019.0,8257.0,8254.0,9629.0,6617.0,12151.0,9592.0,10529.0,8825.0,6.0,3.0,498.0,0.0,1064.0,641.0,193.0,638.0,0.0,832.0,1052.0,318.0,4.0,9.0,26.0,5.0,9.0,7.0,34.0,8.0,5.0,9.0,27.0,0.0,,200.0,10000.0,9428.0,9041.0,11399.0,9641.0,7643.0,13452.0,9879.0,11569.0,11576.0,,,1.0,1.0,1.0
0.0,4.0,8.0,3.0,3.0,1.0,8.0,4.0,5.0,2.0,5.0,0.0,0.0,566.0,425.0,988.0,993.0,28.0,191.0,24.0,803.0,494.0,966.0,9.0,2.0,5.0,7.0,2.0,6.0,4.0,1.0,5.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1611,1637400956251,4110228405,CLASSIC,teambuilder-match-4110228405,1637399344722,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,72.0,28.0,4.0,0.0,8.0,95.0,4.0,8.0,0.0,1.0,1.0,5.0,6.0,4.0,0.0,4.0,7.0,14.0,3.0,12.0,11.0,12.0,12.0,11.0,10.0,11.0,13.0,15.0,12.0,427.0,3533.0,0.0,0.0,0.0,3400.0,7930.0,600.0,22941.0,1905.0,NA1_4110228405,89.0,27.0,38.0,118.0,159.0,2.0,80.0,22.0,189.0,176.0,4202.0,1481.0,9443.0,12263.0,7956.0,329.0,826.0,8275.0,797.0,7086.0,440,1.0,1.0,0.0,206903.0,137454.0,188257.0,202463.0,18428.0,152008.0,230110.0,220333.0,128346.0,38112.0,22.0,1320329.0,4629.0,5858.0,9731.0,12983.0,10122.0,3729.0,8756.0,9476.0,24271.0,9112.0,7441.0,6100.0,8178.0,9098.0,8553.0,5221.0,7064.0,9313.0,13833.0,9266.0,7.0,2.0,0.0,843.0,288.0,719.0,2166.0,0.0,0.0,600.0,532.0,120.0,0.0,5.0,22.0,1.0,4.0,7.0,4.0,7.0,2.0,3.0,3.0,0.0,1.0,200.0,9703.0,8107.0,9002.0,9838.0,7983.0,6666.0,8163.0,10163.0,13545.0,8648.0,,,,,1.0
0.0,11.0,17.0,5.0,2.0,4.0,15.0,2.0,5.0,4.0,4.0,1.0,1.0,953.0,57.0,371.0,57.0,213.0,102.0,805.0,1939.0,884.0,1253.0,2.0,9.0,1.0,5.0,10.0,11.0,8.0,6.0,3.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,1634,1637398960244,4110215646,CLASSIC,teambuilder-match-4110215646,1637397325387,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,0.0,16.0,0.0,12.0,108.0,0.0,5.0,0.0,4.0,1.0,8.0,2.0,17.0,2.0,6.0,10.0,2.0,10.0,13.0,10.0,14.0,14.0,13.0,11.0,12.0,13.0,13.0,12.0,12281.0,3207.0,875.0,7530.0,5082.0,3398.0,600.0,1818.0,5672.0,759.0,NA1_4110215646,114.0,5.0,38.0,149.0,121.0,20.0,135.0,40.0,127.0,151.0,1040.0,512.0,12421.0,305.0,20552.0,1576.0,12759.0,13750.0,589.0,17288.0,440,2.0,,0.0,120964.0,183416.0,237886.0,65679.0,77143.0,206502.0,35778.0,214659.0,301792.0,142175.0,22.0,1320363.0,13322.0,4327.0,13721.0,7904.0,26449.0,5876.0,13359.0,16497.0,6946.0,18398.0,7968.0,6606.0,10746.0,7937.0,14572.0,6227.0,8805.0,11072.0,7800.0,10773.0,2.0,2.0,0.0,607.0,424.0,68.0,814.0,900.0,0.0,928.0,684.0,349.0,0.0,8.0,18.0,3.0,2.0,6.0,15.0,4.0,2.0,8.0,6.0,0.0,,100.0,10458.0,7197.0,12992.0,11675.0,11073.0,8140.0,9628.0,11108.0,10986.0,8977.0,,,,,
0.0,5.0,13.0,6.0,3.0,5.0,11.0,8.0,7.0,4.0,7.0,0.0,0.0,10.0,1079.0,25.0,34.0,88.0,116.0,681.0,3566.0,567.0,583.0,4.0,7.0,4.0,11.0,8.0,10.0,3.0,1.0,7.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,1776,1637396357907,4110220700,CLASSIC,teambuilder-match-4110220700,1637394581405,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0,4.0,0.0,0.0,114.0,10.0,4.0,0.0,4.0,6.0,3.0,7.0,10.0,0.0,6.0,11.0,7.0,7.0,13.0,11.0,12.0,12.0,12.0,10.0,13.0,14.0,13.0,13.0,809.0,11371.0,8053.0,14763.0,312.0,4455.0,7214.0,884.0,5519.0,3532.0,NA1_4110220700,139.0,10.0,25.0,98.0,130.0,14.0,112.0,31.0,131.0,144.0,7963.0,1142.0,250.0,988.0,14615.0,523.0,5427.0,14021.0,6901.0,7141.0,440,0.0,2.0,0.0,175592.0,131616.0,490822.0,13408.0,32704.0,37631.0,161667.0,191981.0,474035.0,825.0,22.0,1320403.0,15584.0,13706.0,8453.0,16142.0,16132.0,5206.0,13924.0,15578.0,13541.0,10673.0,7820.0,8204.0,7750.0,8754.0,10588.0,5791.0,8766.0,11441.0,9992.0,9448.0,5.0,2.0,6811.0,1192.0,150.0,390.0,1204.0,228.0,1281.0,673.0,1120.0,0.0,1.0,6.0,15.0,1.0,7.0,6.0,17.0,113.0,3.0,1.0,7.0,0.0,,200.0,10307.0,8098.0,8707.0,9182.0,9450.0,6782.0,10865.0,11803.0,10965.0,10772.0,,1.0,,,
0.0,2.0,7.0,6.0,6.0,6.0,14.0,1.0,5.0,4.0,4.0,1.0,0.0,289.0,470.0,112.0,82.0,194.0,335.0,830.0,228.0,309.0,631.0,2.0,6.0,4.0,2.0,5.0,2.0,2.0,6.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1931,1637414808755,4110321309,CLASSIC,teambuilder-match-4110321309,1637412877707,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,132.0,8.0,12.0,0.0,20.0,94.0,8.0,7.0,0.0,3.0,1.0,6.0,6.0,6.0,0.0,3.0,5.0,3.0,3.0,14.0,10.0,13.0,13.0,13.0,11.0,14.0,12.0,13.0,11.0,5074.0,5406.0,953.0,9953.0,362.0,4938.0,2906.0,389.0,16840.0,0.0,NA1_4110321309,176.0,32.0,12.0,140.0,198.0,14.0,176.0,37.0,154.0,146.0,1728.0,543.0,12011.0,872.0,14034.0,2408.0,5333.0,11221.0,842.0,7568.0,420,1.0,1.0,0.0,120114.0,120821.0,287258.0,13640.0,83783.0,133590.0,130501.0,337761.0,118805.0,9249.0,22.0,1320352.0,9217.0,6665.0,13535.0,10931.0,14506.0,7346.0,8239.0,12075.0,18417.0,10129.0,8289.0,6055.0,9476.0,9177.0,10668.0,7045.0,10838.0,9063.0,9784.0,8596.0,7.0,2.0,2414.0,716.0,570.0,106.0,110.0,0.0,0.0,465.0,734.0,2560.0,50.0,8.0,17.0,3.0,3.0,7.0,80.0,182.0,3.0,10.0,10.0,0.0,1.0,100.0,12295.0,6177.0,10678.0,10525.0,11192.0,8134.0,12681.0,9040.0,10929.0,8574.0,,1.0,,,1.0
0.0,2.0,11.0,4.0,0.0,0.0,4.0,4.0,5.0,4.0,2.0,0.0,0.0,619.0,783.0,1294.0,418.0,404.0,342.0,133.0,1552.0,701.0,297.0,2.0,2.0,3.0,10.0,5.0,6.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1535,1637392089576,4110102468,CLASSIC,teambuilder-match-4110102468,1637390554180,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,125.0,0.0,4.0,0.0,28.0,165.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,9.0,9.0,4.0,14.0,11.0,13.0,11.0,11.0,10.0,14.0,14.0,15.0,12.0,5817.0,3538.0,16315.0,5339.0,328.0,2271.0,0.0,0.0,17287.0,0.0,NA1_4110102468,187.0,29.0,49.0,110.0,156.0,7.0,183.0,25.0,179.0,171.0,6166.0,536.0,479.0,4961.0,6183.0,588.0,9653.0,10179.0,1796.0,5039.0,420,1.0,,1.0,1041924.0,43894.0,206735.0,21501.0,52328.0,122244.0,77140.0,229313.0,232564.0,12888.0,22.0,1320376.0,12622.0,4411.0,18455.0,11033.0,6512.0,3400.0,10758.0,11243.0,19210.0,6803.0,8584.0,6003.0,9204.0,6068.0,9729.0,4892.0,10753.0,11067.0,11051.0,8622.0,4.0,2.0,638.0,336.0,1660.0,732.0,0.0,541.0,1105.0,1064.0,125.0,1763.0,0.0,7.0,20.0,3.0,10.0,8.0,9.0,5.0,4.0,5.0,4.0,0.0,,200.0,11676.0,8149.0,10303.0,7692.0,7984.0,6482.0,12735.0,12988.0,13254.0,9811.0,,1.0,1.0,1.0,
