,airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,airdragon_team200,riftherald_team200
73,0.0,1.0,10.0,2.0,1.0,0.0,1.0,1.0,5.0,2.0,7.0,0.0,1.0,0.0,1011.0,442.0,1068.0,777.0,785.0,243.0,237.0,680.0,1244.0,583.0,3.0,2.0,4.0,1.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1536,1637473358990,4111385893,CLASSIC,teambuilder-match-4111385893,1637471822531,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,91.0,12.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,9.0,2.0,9.0,7.0,9.0,9.0,9.0,6.0,10.0,9.0,10.0,10.0,606.0,0.0,317.0,3847.0,163.0,1243.0,4112.0,3027.0,848.0,48.0,NA1_4111385893,87.0,19.0,8.0,100.0,126.0,17.0,101.0,66.0,24.0,125.0,1704.0,3133.0,4586.0,390.0,6351.0,526.0,1563.0,1189.0,7963.0,6038.0,420,1.0,0.0,40971.0,76872.0,191666.0,64778.0,15176.0,44859.0,35503.0,63490.0,115761.0,28173.0,900257.0,2623.0,3846.0,5353.0,4238.0,6515.0,2010.0,5676.0,4468.0,9104.0,6469.0,4156.0,4922.0,5918.0,4977.0,5035.0,2743.0,5312.0,5020.0,7084.0,7098.0,8.0,1.0,311.0,713.0,449.0,0.0,0.0,240.0,0.0,251.0,292.0,382.0,0.0,9.0,45.0,4.0,5.0,2.0,22.0,10.0,11.0,4.0,7.0,0.0,2.0,200.0,5989.0,3851.0,5196.0,5977.0,5902.0,2758.0,7280.0,5497.0,6403.0,7266.0,,1.0,1.0
74,1.0,0.0,4.0,4.0,3.0,2.0,7.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,409.0,159.0,173.0,72.0,439.0,222.0,388.0,951.0,1696.0,243.0,3.0,5.0,5.0,1.0,3.0,4.0,0.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1842,1637529004411,4111999990,CLASSIC,teambuilder-match-4111999990,1637527161878,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,3.0,5.0,4.0,8.0,1.0,4.0,4.0,3.0,2.0,10.0,7.0,9.0,11.0,9.0,8.0,12.0,10.0,10.0,8.0,6279.0,3472.0,688.0,5320.0,465.0,1861.0,767.0,0.0,1183.0,2188.0,NA1_4111999990,99.0,3.0,4.0,99.0,95.0,21.0,148.0,4.0,89.0,100.0,426.0,1229.0,6902.0,1293.0,9801.0,698.0,4002.0,4501.0,3802.0,8140.0,400,1.0,0.0,114108.0,28439.0,281498.0,214898.0,125962.0,48001.0,190659.0,183764.0,80183.0,825.0,900290.0,6705.0,5170.0,8420.0,6977.0,10372.0,2747.0,5010.0,6852.0,6330.0,10328.0,4284.0,4818.0,6123.0,5952.0,7224.0,4622.0,7681.0,6251.0,5476.0,5743.0,3.0,7.0,0.0,468.0,829.0,364.0,106.0,187.0,239.0,2350.0,1344.0,0.0,0.0,6.0,25.0,4.0,11.0,6.0,27.0,7.0,2.0,8.0,13.0,0.0,,100.0,6846.0,4035.0,5597.0,8005.0,5063.0,4426.0,9043.0,6159.0,6918.0,4555.0,,,1.0
75,0.0,3.0,8.0,5.0,3.0,3.0,9.0,0.0,5.0,1.0,2.0,1.0,,1.0,1480.0,152.0,817.0,358.0,139.0,1549.0,659.0,1458.0,428.0,639.0,1.0,1.0,0.0,3.0,5.0,5.0,4.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1911,1637526890757,4111945335,CLASSIC,teambuilder-match-4111945335,1637524979084,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,,1.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,6.0,3.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,6.0,11.0,8.0,10.0,9.0,9.0,8.0,11.0,9.0,9.0,10.0,2038.0,2433.0,658.0,3618.0,274.0,2255.0,2798.0,0.0,6166.0,2223.0,NA1_4111945335,101.0,21.0,22.0,90.0,93.0,13.0,130.0,6.0,91.0,139.0,8722.0,822.0,7687.0,1383.0,3029.0,659.0,571.0,5457.0,246.0,8068.0,400,0.0,1.0,27875.0,119817.0,71607.0,274924.0,22885.0,60161.0,355665.0,255204.0,205067.0,2410.0,900319.0,11067.0,3435.0,8375.0,5175.0,3304.0,3446.0,3443.0,6052.0,6695.0,10291.0,6890.0,4942.0,7117.0,4913.0,4314.0,3910.0,6349.0,5383.0,5163.0,7214.0,6.0,7.0,306.0,180.0,30.0,174.0,0.0,532.0,73.0,595.0,282.0,0.0,0.0,10.0,41.0,7.0,12.0,16.0,31.0,4.0,2.0,5.0,11.0,1.0,,100.0,7377.0,4293.0,7273.0,6050.0,5107.0,4081.0,7323.0,5678.0,5893.0,6849.0,,,1.0
76,0.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,,0.0,615.0,278.0,28.0,21.0,406.0,240.0,1637.0,39.0,1955.0,672.0,1.0,0.0,9.0,5.0,4.0,7.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1772,1637524215950,4111930383,CLASSIC,teambuilder-match-4111930383,1637522443005,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,53.0,4.0,2.0,0.0,4.0,82.0,12.0,6.0,0.0,4.0,5.0,2.0,4.0,0.0,0.0,3.0,6.0,4.0,8.0,11.0,9.0,8.0,11.0,8.0,7.0,10.0,10.0,11.0,10.0,2353.0,4908.0,262.0,8562.0,109.0,1598.0,421.0,1105.0,958.0,678.0,NA1_4111930383,107.0,3.0,2.0,109.0,80.0,8.0,112.0,9.0,101.0,124.0,3162.0,1434.0,3950.0,898.0,2896.0,550.0,5756.0,5675.0,3839.0,10545.0,400,0.0,1.0,447362.0,104933.0,86507.0,47432.0,43792.0,54099.0,66319.0,300716.0,157504.0,44419.0,900297.0,5515.0,6719.0,4419.0,9784.0,3005.0,2148.0,6731.0,7471.0,5720.0,11271.0,6415.0,6877.0,5128.0,6451.0,4001.0,3015.0,5487.0,6179.0,6505.0,8442.0,11.0,2.0,0.0,376.0,207.0,323.0,0.0,0.0,554.0,690.0,922.0,46.0,0.0,7.0,29.0,1.0,7.0,44.0,22.0,13.0,2.0,6.0,7.0,0.0,1.0,200.0,8116.0,5832.0,4803.0,7360.0,4936.0,3361.0,7092.0,6407.0,7803.0,6788.0,2.0,,
77,0.0,3.0,7.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,1.0,1574.0,860.0,689.0,606.0,204.0,54.0,2116.0,1937.0,411.0,1607.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1603,1637456523840,4110738460,CLASSIC,teambuilder-match-4110738460,1637454920274,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,8.0,79.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,1.0,5.0,3.0,1.0,4.0,12.0,8.0,10.0,10.0,8.0,7.0,11.0,10.0,10.0,9.0,519.0,4317.0,2899.0,1048.0,4476.0,257.0,733.0,0.0,1216.0,157.0,NA1_4110738460,108.0,27.0,22.0,95.0,91.0,21.0,126.0,6.0,100.0,104.0,6363.0,1496.0,747.0,3613.0,886.0,1453.0,6702.0,4029.0,5922.0,7539.0,400,1.0,0.0,22061.0,52335.0,138253.0,43693.0,128846.0,152225.0,84698.0,206254.0,54473.0,25894.0,900287.0,6882.0,6263.0,4082.0,5724.0,5362.0,1999.0,7436.0,4125.0,7787.0,7998.0,6824.0,4595.0,6139.0,5756.0,4254.0,3354.0,6816.0,5637.0,5731.0,6480.0,9.0,2.0,0.0,450.0,436.0,1062.0,0.0,288.0,0.0,96.0,648.0,301.0,0.0,7.0,26.0,36.0,8.0,6.0,25.0,14.0,0.0,7.0,7.0,0.0,,200.0,8618.0,4920.0,6566.0,6678.0,4602.0,3740.0,7665.0,6221.0,6587.0,5616.0,,,
78,0.0,2.0,4.0,2.0,1.0,1.0,4.0,0.0,2.0,4.0,2.0,2.0,,2.0,979.0,580.0,695.0,991.0,434.0,485.0,1732.0,2684.0,198.0,649.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2768,1637495709781,4111645527,CLASSIC,teambuilder-match-4111645527,1637492940840,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,85.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,7.0,2.0,1.0,10.0,7.0,8.0,9.0,8.0,7.0,10.0,9.0,11.0,8.0,3929.0,2743.0,1603.0,3242.0,600.0,2646.0,2671.0,532.0,6610.0,534.0,NA1_4111645527,112.0,20.0,15.0,60.0,108.0,19.0,106.0,7.0,115.0,72.0,446.0,814.0,3511.0,952.0,2619.0,1787.0,3839.0,6988.0,1567.0,2543.0,400,0.0,1.0,154066.0,39273.0,283117.0,57337.0,1453.0,58678.0,133926.0,202705.0,284911.0,93298.0,900239.0,4376.0,3966.0,5716.0,4538.0,3220.0,4972.0,6510.0,7826.0,8582.0,3077.0,4454.0,3930.0,4655.0,4201.0,4634.0,3620.0,4482.0,6634.0,5803.0,4424.0,8.0,7.0,0.0,408.0,601.0,344.0,0.0,538.0,0.0,306.0,404.0,0.0,0.0,7.0,45.0,3.0,14.0,10.0,55.0,15.0,5.0,19.0,8.0,0.0,1.0,100.0,7281.0,3727.0,4994.0,5564.0,5015.0,3716.0,7109.0,6020.0,7404.0,4685.0,2.0,,
79,1.0,1.0,4.0,1.0,5.0,6.0,11.0,1.0,3.0,0.0,1.0,2.0,,0.0,534.0,202.0,2101.0,1900.0,1826.0,98.0,547.0,439.0,295.0,597.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,6.0,5.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0,2074,1637492636139,4111672973,CLASSIC,teambuilder-match-4111672973,1637490561927,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,91.0,0.0,0.0,0.0,0.0,65.0,0.0,4.0,0.0,2.0,1.0,8.0,6.0,7.0,1.0,1.0,2.0,3.0,3.0,11.0,8.0,11.0,9.0,9.0,9.0,11.0,8.0,10.0,8.0,4095.0,2137.0,425.0,0.0,313.0,3055.0,2254.0,187.0,7939.0,1203.0,NA1_4111672973,112.0,18.0,27.0,58.0,97.0,21.0,98.0,8.0,110.0,67.0,2022.0,994.0,7566.0,3292.0,10180.0,538.0,813.0,4240.0,328.0,2510.0,400,2.0,0.0,186167.0,42756.0,213359.0,109569.0,67412.0,98360.0,244701.0,148758.0,65467.0,126194.0,900278.0,6602.0,3545.0,8216.0,5126.0,10494.0,3798.0,3067.0,4630.0,8577.0,3713.0,5919.0,3302.0,8181.0,7850.0,8351.0,5298.0,4622.0,4789.0,6860.0,4972.0,9.0,11.0,484.0,414.0,224.0,1834.0,0.0,204.0,0.0,203.0,308.0,0.0,0.0,68.0,24.0,3.0,8.0,6.0,16.0,6.0,8.0,14.0,8.0,0.0,1.0,100.0,7374.0,4268.0,7845.0,5590.0,5620.0,5197.0,7516.0,4962.0,7102.0,4212.0,,,
80,0.0,3.0,9.0,0.0,3.0,3.0,5.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,402.0,287.0,1485.0,599.0,621.0,444.0,79.0,638.0,461.0,914.0,5.0,4.0,5.0,1.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1890,1637490176479,4111689926,CLASSIC,teambuilder-match-4111689926,1637488285602,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,4.0,70.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,2.0,1.0,5.0,4.0,2.0,5.0,10.0,7.0,9.0,10.0,9.0,7.0,11.0,8.0,9.0,9.0,1791.0,1141.0,2403.0,5809.0,824.0,2062.0,2141.0,1440.0,3884.0,1297.0,NA1_4111689926,82.0,15.0,14.0,107.0,79.0,32.0,94.0,7.0,91.0,112.0,1844.0,2048.0,2006.0,1083.0,839.0,1394.0,3449.0,3435.0,230.0,7013.0,400,0.0,1.0,48169.0,112487.0,150994.0,127714.0,110501.0,41270.0,107564.0,231505.0,36738.0,17967.0,900272.0,6788.0,3410.0,4653.0,6892.0,1664.0,3597.0,6082.0,5159.0,4385.0,8351.0,5077.0,4437.0,6845.0,4839.0,4996.0,3919.0,6699.0,5663.0,4936.0,6514.0,9.0,5.0,3152.0,220.0,243.0,0.0,0.0,140.0,492.0,284.0,270.0,40.0,0.0,5.0,20.0,311.0,13.0,4.0,36.0,9.0,10.0,13.0,6.0,0.0,,200.0,6665.0,3898.0,5505.0,6697.0,5075.0,3734.0,8193.0,4941.0,6060.0,6050.0,,,
81,0.0,0.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1317.0,253.0,489.0,856.0,454.0,874.0,1353.0,300.0,906.0,95.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1689,1637209752685,4107545567,CLASSIC,teambuilder-match-4107545567,1637208062868,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0,8.0,0.0,96.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,5.0,0.0,0.0,10.0,8.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,4509.0,1434.0,0.0,782.0,2931.0,4221.0,1218.0,420.0,5361.0,4623.0,NA1_4107545567,81.0,23.0,3.0,111.0,92.0,20.0,84.0,7.0,113.0,119.0,1317.0,542.0,5244.0,2639.0,1032.0,303.0,2666.0,7189.0,499.0,3364.0,440,0.0,0.0,37503.0,96122.0,197475.0,415885.0,15007.0,73536.0,121042.0,289324.0,188797.0,170472.0,900253.0,5903.0,1976.0,5603.0,3421.0,4196.0,4687.0,4017.0,8018.0,6046.0,8184.0,4767.0,3638.0,5814.0,5846.0,5999.0,4349.0,5253.0,6465.0,4616.0,5255.0,7.0,5.0,76.0,0.0,359.0,0.0,231.0,161.0,132.0,409.0,185.0,196.0,1.0,8.0,22.0,3.0,10.0,4.0,18.0,121.0,2.0,8.0,9.0,1.0,,200.0,7034.0,4188.0,5990.0,6821.0,6070.0,4991.0,7248.0,6376.0,6905.0,5380.0,,,1.0
82,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1144.0,77.0,2493.0,120.0,565.0,319.0,82.0,557.0,69.0,1340.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,2325,1637207681521,4107486859,CLASSIC,teambuilder-match-4107486859,1637205356089,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,4.0,4.0,105.0,4.0,0.0,0.0,0.0,67.0,8.0,0.0,0.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,7.0,1.0,0.0,10.0,8.0,10.0,11.0,8.0,8.0,9.0,10.0,11.0,8.0,2700.0,1681.0,512.0,2885.0,7917.0,1647.0,3910.0,1180.0,3752.0,132.0,NA1_4107486859,69.0,23.0,11.0,104.0,109.0,23.0,76.0,27.0,121.0,99.0,4395.0,811.0,5000.0,617.0,554.0,656.0,2537.0,5606.0,405.0,3109.0,440,2.0,0.0,69500.0,80055.0,364334.0,381208.0,156894.0,36947.0,97082.0,162878.0,55232.0,165553.0,900257.0,7095.0,2752.0,5749.0,4025.0,8471.0,2589.0,6726.0,6929.0,4157.0,3923.0,4419.0,3942.0,7318.0,6210.0,5315.0,3724.0,3957.0,7232.0,5524.0,4870.0,6.0,5.0,0.0,260.0,236.0,522.0,0.0,286.0,278.0,142.0,0.0,680.0,0.0,678.0,12.0,2.0,14.0,10.0,27.0,14.0,21.0,13.0,7.0,0.0,,200.0,6516.0,4229.0,7255.0,7909.0,4898.0,4583.0,6062.0,7298.0,7890.0,4692.0,,1.0,
83,0.0,0.0,3.0,1.0,3.0,5.0,6.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,793.0,977.0,548.0,411.0,688.0,323.0,326.0,174.0,452.0,351.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1608,1637204928505,4107470449,CLASSIC,teambuilder-match-4107470449,1637203319870,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,8.0,104.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,2.0,1.0,4.0,4.0,4.0,10.0,7.0,9.0,10.0,9.0,8.0,11.0,10.0,10.0,10.0,117.0,1342.0,0.0,4134.0,415.0,1972.0,2241.0,293.0,6061.0,307.0,NA1_4107470449,97.0,21.0,5.0,106.0,105.0,19.0,121.0,8.0,93.0,124.0,2380.0,396.0,3946.0,1683.0,5795.0,1083.0,3604.0,4057.0,203.0,6952.0,440,0.0,1.0,139288.0,36087.0,186302.0,57857.0,80179.0,48860.0,92145.0,55562.0,160630.0,38219.0,900216.0,3010.0,1979.0,4142.0,6934.0,6210.0,3480.0,5881.0,4411.0,6264.0,7419.0,4593.0,4057.0,5348.0,5716.0,6788.0,4403.0,7426.0,6484.0,5642.0,6901.0,8.0,1.0,512.0,240.0,196.0,1116.0,0.0,424.0,36.0,60.0,0.0,160.0,0.0,7.0,16.0,15.0,47.0,43.0,14.0,407.0,3.0,10.0,6.0,0.0,,200.0,6584.0,3512.0,5650.0,7288.0,5780.0,4220.0,8231.0,6369.0,7037.0,6191.0,,1.0,1.0
84,0.0,0.0,6.0,1.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1167.0,141.0,330.0,119.0,296.0,809.0,1161.0,1167.0,1081.0,263.0,3.0,3.0,4.0,1.0,3.0,6.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1576,1637382402752,4109943343,CLASSIC,teambuilder-match-4109943343,1637380826562,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,4.0,80.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,2.0,4.0,7.0,1.0,4.0,10.0,9.0,9.0,11.0,10.0,7.0,11.0,10.0,10.0,9.0,3767.0,1616.0,3722.0,6018.0,0.0,4665.0,1096.0,0.0,4858.0,115.0,NA1_4109943343,114.0,32.0,20.0,121.0,113.0,5.0,90.0,16.0,109.0,69.0,3077.0,1144.0,4226.0,898.0,6537.0,273.0,7957.0,8660.0,1592.0,5218.0,440,0.0,0.0,292356.0,58271.0,248555.0,6873.0,10633.0,8858.0,17847.0,158851.0,159806.0,57496.0,900295.0,6869.0,3146.0,8682.0,6917.0,6537.0,5363.0,9347.0,9495.0,6732.0,5568.0,5542.0,4341.0,6430.0,5889.0,5871.0,4294.0,6156.0,7017.0,4766.0,5213.0,10.0,2.0,24.0,386.0,734.0,0.0,0.0,424.0,294.0,834.0,282.0,234.0,0.0,18.0,20.0,321.0,7.0,6.0,7.0,8.0,5.0,11.0,6.0,0.0,1.0,200.0,7248.0,5116.0,5404.0,7556.0,6442.0,3858.0,7436.0,6622.0,6671.0,5345.0,,,1.0
85,2.0,4.0,5.0,1.0,5.0,4.0,14.0,0.0,5.0,4.0,3.0,1.0,,0.0,1453.0,648.0,1614.0,135.0,453.0,144.0,560.0,267.0,646.0,379.0,5.0,6.0,0.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1898,1637378995111,4109872020,CLASSIC,teambuilder-match-4109872020,1637377097051,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,0.0,64.0,0.0,4.0,0.0,0.0,63.0,0.0,4.0,0.0,1.0,1.0,11.0,4.0,5.0,1.0,5.0,3.0,0.0,4.0,10.0,7.0,10.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,3883.0,1210.0,8464.0,7251.0,0.0,3353.0,5477.0,3738.0,4332.0,1171.0,NA1_4109872020,90.0,17.0,20.0,92.0,82.0,10.0,96.0,12.0,90.0,107.0,1277.0,1499.0,1945.0,1213.0,5612.0,917.0,949.0,1101.0,697.0,4584.0,440,1.0,1.0,113830.0,131830.0,303754.0,124983.0,14005.0,134823.0,15535.0,212167.0,99456.0,9383.0,900193.0,5283.0,2929.0,10983.0,8777.0,6746.0,4271.0,6426.0,4968.0,5565.0,5755.0,5178.0,3458.0,8314.0,6700.0,6228.0,5694.0,5725.0,5367.0,4401.0,6644.0,4.0,11.0,122.0,220.0,574.0,313.0,1133.0,0.0,0.0,128.0,536.0,0.0,0.0,80.0,21.0,2.0,8.0,14.0,27.0,13.0,10.0,8.0,11.0,0.0,,100.0,6852.0,3286.0,6987.0,6599.0,5082.0,4950.0,7362.0,5295.0,6122.0,5375.0,,,
